ID,SpellID,Slot,ModifiedCraftingReagentSlotID,Field_9_0_1_35679_003
1596,3767,0,47,0
1597,9145,0,47,0
1598,50947,0,47,40
1599,60608,0,47,40
1600,60601,0,47,40
1601,60629,0,47,40
1602,124613,0,47,0
1603,124605,0,47,0
1604,124597,0,47,0
1605,124589,0,47,0
1606,194741,0,47,40
1607,194749,0,47,40
1608,194755,0,47,40
1609,226119,0,47,0
1610,256750,0,47,40
1611,3765,0,47,0
1612,3768,0,47,0
1613,124637,0,47,40
1614,124636,0,47,40
1615,171279,0,47,40
1616,256748,0,47,40
1617,256757,0,47,40
1618,3770,0,47,0
1619,9147,0,47,0
1620,32465,0,47,40
1621,32469,0,47,40
1622,32493,0,47,0
1623,60631,0,47,40
1624,171271,0,47,40
1625,194698,0,47,40
1626,194706,0,47,40
1627,194712,0,47,40
1628,226120,0,47,0
1629,256749,0,47,40
1630,256762,0,47,40
1631,3769,0,47,0
1632,9148,0,47,0
1633,124618,0,47,0
1634,124611,0,47,0
1635,124610,0,47,0
1636,124603,0,47,0
1637,124602,0,47,0
1638,124595,0,47,0
1639,124594,0,47,0
1640,124587,0,47,0
1641,171267,0,47,40
1642,171268,0,47,40
1643,171269,0,47,40
1644,171272,0,47,40
1645,194735,0,47,40
1646,194743,0,47,40
1647,194751,0,47,40
1648,226121,0,47,0
1649,3764,0,47,0
1650,9149,0,47,0
1651,124617,0,47,0
1652,124609,0,47,0
1653,124601,0,47,0
1654,124593,0,47,0
1655,194739,0,47,40
1656,194747,0,47,40
1657,194753,0,47,40
1658,226122,0,47,0
1659,256764,0,47,40
1660,3760,0,48,0
1661,3771,0,48,0
1662,32497,0,48,0
1663,32502,0,48,0
1664,32503,0,48,0
1665,32501,0,48,0
1666,50940,0,48,40
1667,51571,0,48,40
1668,124615,0,48,0
1669,124607,0,48,0
1670,124599,0,48,0
1671,124591,0,48,0
1672,226123,0,48,0
1673,256755,0,48,40
1674,3772,0,48,0
1675,32490,0,48,0
1676,51572,0,48,40
1677,60605,0,48,40
1678,171270,0,48,40
1679,171278,0,48,40
1680,3774,0,48,0
1681,7147,0,48,0
1682,23399,0,48,0
1683,124612,0,48,0
1684,124604,0,48,0
1685,124596,0,48,0
1686,124588,0,48,0
1687,194701,0,48,40
1688,194709,0,48,40
1689,194715,0,48,40
1690,194740,0,48,40
1691,194748,0,48,40
1692,194754,0,48,40
1693,226124,0,48,0
1694,226125,0,48,0
1695,4096,0,48,0
1696,4097,0,48,0
1697,9195,0,48,0
1698,124614,0,48,0
1699,124606,0,48,0
1700,124598,0,48,0
1701,124590,0,48,0
1702,171282,0,48,40
1703,226126,0,48,0
1704,3775,0,48,0
1705,6704,0,48,0
1706,7149,0,48,0
1707,124616,0,48,40
1708,124608,0,48,40
1709,124600,0,48,40
1710,124592,0,48,40
1711,226127,0,48,0
1712,3773,0,48,0
1713,7151,0,48,0
1714,9196,0,48,0
1715,9197,0,48,0
1716,32485,0,48,0
1717,32489,0,48,0
1718,32498,0,48,0
1719,35526,0,48,0
1720,35531,0,48,0
1721,35533,0,48,0
1722,51569,0,48,40
1723,60652,0,48,0
1724,60611,0,48,40
1725,60620,0,48,40
1726,171284,0,48,40
1727,226128,0,48,0
1728,226129,0,48,0
1729,226130,0,48,0
1730,256787,0,48,0
1731,256788,0,48,0
1732,256789,0,48,0
1733,256779,0,48,0
1734,256780,0,48,0
1735,256781,0,48,0
1736,256782,0,48,0
1737,256783,0,48,0
1738,256784,0,48,0
1739,269528,0,48,0
1740,269529,0,48,0
1741,269530,0,48,0
1742,269552,0,48,0
1743,269553,0,48,0
1744,269554,0,48,0
1745,3776,0,48,0
1746,9198,0,48,0
1747,35537,0,48,0
1748,171274,0,48,40
1749,194738,0,48,40
1750,194746,0,48,40
1751,194752,0,48,40
1752,269543,0,48,0
1753,269544,0,48,0
1754,269545,0,48,0
1755,3778,0,48,0
1756,7153,0,48,0
1757,9201,0,48,0
1758,32487,0,48,0
1759,32488,0,48,0
1760,60613,0,48,40
1761,171262,0,48,40
1762,194697,0,48,40
1763,194705,0,48,40
1764,194717,0,48,40
1765,269516,0,48,0
1766,269517,0,48,0
1767,269518,0,48,0
1768,269537,0,48,0
1769,269538,0,48,0
1770,269539,0,48,0
1771,6661,0,48,0
1772,6705,0,48,0
1773,7156,0,48,0
1774,9202,0,48,0
1775,21943,0,48,0
1776,35534,0,48,0
1777,60658,0,48,0
1778,226131,0,48,0
1779,3777,0,48,0
1780,9206,0,48,0
1781,35527,0,48,0
1782,35528,0,48,0
1783,226132,0,48,0
1784,226133,0,48,0
1785,269519,0,48,0
1786,269520,0,48,0
1787,269521,0,48,0
1788,269534,0,48,0
1789,269535,0,48,0
1790,269536,0,48,0
1791,3779,0,49,0
1792,9207,0,49,0
1793,9208,0,49,0
1794,10490,0,49,0
1795,22711,0,49,0
1796,35525,0,49,0
1797,35529,0,49,0
1798,35532,0,49,0
1799,60651,0,49,0
1800,60669,0,49,0
1801,137815,0,49,40
1802,137816,0,49,40
1803,137823,0,49,40
1804,137824,0,49,40
1805,137853,0,49,40
1806,137854,0,49,40
1807,137855,0,49,40
1808,137856,0,49,40
1809,137831,0,49,40
1810,137832,0,49,40
1811,137844,0,49,40
1812,137845,0,49,40
1813,137863,0,49,40
1814,137864,0,49,40
1815,137865,0,49,40
1816,137866,0,49,40
1817,226134,0,49,0
1818,226135,0,49,0
1819,226136,0,49,0
1820,226137,0,49,0
1821,10499,0,49,0
1822,10507,0,49,0
1823,10509,0,49,0
1824,60666,0,49,0
1825,137811,0,49,40
1826,137819,0,49,40
1827,137827,0,49,40
1828,137860,0,49,40
1829,137835,0,49,40
1830,137840,0,49,40
1831,137849,0,49,40
1832,137870,0,49,40
1833,137875,0,49,40
1834,137881,0,49,40
1835,269525,0,49,0
1836,269526,0,49,0
1837,269527,0,49,0
1838,269540,0,49,0
1839,269541,0,49,0
1840,269542,0,49,0
1841,10511,0,49,0
1842,10516,0,49,0
1843,10518,0,49,0
1844,60655,0,49,0
1845,60665,0,49,0
1846,171280,0,49,40
1847,194696,0,49,40
1848,194704,0,49,40
1849,194716,0,49,40
1850,194737,0,49,40
1851,194745,0,49,40
1852,194757,0,49,40
1853,269522,0,49,0
1854,269523,0,49,0
1855,269524,0,49,0
1856,269531,0,49,0
1857,269532,0,49,0
1858,269533,0,49,0
1859,10520,0,49,0
1860,35535,0,49,0
1861,35536,0,49,0
1862,35568,0,49,0
1863,35573,0,49,0
1864,137810,0,49,40
1865,137818,0,49,40
1866,137826,0,49,40
1867,137859,0,49,40
1868,137834,0,49,40
1869,137839,0,49,40
1870,137848,0,49,40
1871,137869,0,49,40
1872,137874,0,49,40
1873,137880,0,49,40
1874,171265,0,49,40
1875,10531,0,49,0
1876,10525,0,49,0
1877,10533,0,49,0
1878,10529,0,49,0
1879,137809,0,49,40
1880,137817,0,49,40
1881,137825,0,49,40
1882,137858,0,49,40
1883,137833,0,49,40
1884,137838,0,49,40
1885,137847,0,49,40
1886,137868,0,49,40
1887,137873,0,49,40
1888,137879,0,49,40
1889,171261,0,49,40
1890,10542,0,49,0
1891,10544,0,49,0
1892,10546,0,49,0
1893,10621,0,49,0
1894,10619,0,49,0
1895,32494,0,49,0
1896,32499,0,49,0
1897,35577,0,49,0
1898,42546,0,49,0
1899,60748,0,49,0
1900,137812,0,49,40
1901,137820,0,49,40
1902,137828,0,49,40
1903,137857,0,49,40
1904,137837,0,49,40
1905,137842,0,49,40
1906,137846,0,49,40
1907,137867,0,49,40
1908,137872,0,49,40
1909,137878,0,49,40
1910,171263,0,49,40
1911,282318,0,49,0
1912,282319,0,49,0
1913,282320,0,49,0
1914,282309,0,49,0
1915,282310,0,49,0
1916,282311,0,49,0
1917,282277,0,49,0
1918,282278,0,49,0
1919,282281,0,49,0
1920,10552,0,49,0
1921,10548,0,49,0
1922,10550,0,49,0
1923,10630,0,49,0
1924,282324,0,49,0
1925,282325,0,49,0
1926,282326,0,49,0
1927,282302,0,49,0
1928,282303,0,49,0
1929,282305,0,49,0
1930,10556,0,49,0
1931,10558,0,49,0
1932,10560,0,49,0
1933,10554,0,49,0
1934,32500,0,49,0
1935,137813,0,49,40
1936,137821,0,49,40
1937,137829,0,49,40
1938,137861,0,49,40
1939,137836,0,49,40
1940,137841,0,49,40
1941,137850,0,49,40
1942,137871,0,49,40
1943,137876,0,49,40
1944,137882,0,49,40
1945,171260,0,49,40
1946,194695,0,49,40
1947,194703,0,49,40
1948,194711,0,49,40
1949,194736,0,49,40
1950,194744,0,49,40
1951,194756,0,49,40
1952,282312,0,49,0
1953,282313,0,49,0
1954,282314,0,49,0
1955,282287,0,49,0
1956,282288,0,49,0
1957,282289,0,49,0
1958,10564,0,49,0
1959,10562,0,49,0
1960,35572,0,49,0
1961,60751,0,49,0
1962,171264,0,49,40
1963,282321,0,49,0
1964,282322,0,49,0
1965,282323,0,49,0
1966,282306,0,49,0
1967,282307,0,49,0
1968,282308,0,49,0
1969,10568,0,49,0
1970,10566,0,49,0
1971,35559,0,49,0
1972,35562,0,49,0
1973,60660,0,49,0
1974,282327,0,49,0
1975,282328,0,49,0
1976,282329,0,49,0
1977,282290,0,49,0
1978,282291,0,49,0
1979,282292,0,49,0
1980,10570,0,50,0
1981,10572,0,50,0
1982,10574,0,50,0
1983,10632,0,50,0
1984,10647,0,50,0
1985,35567,0,50,0
1986,36074,0,50,0
1987,36075,0,50,0
1988,36076,0,50,0
1989,60702,0,50,0
1990,137814,0,50,40
1991,137822,0,50,40
1992,137851,0,50,40
1993,137852,0,50,40
1994,137830,0,50,40
1995,137843,0,50,40
1996,137862,0,50,40
1997,137877,0,50,40
1998,294826,0,50,0
1999,294827,0,50,0
2000,294828,0,50,0
2001,294808,0,50,0
2002,294809,0,50,0
2003,294810,0,50,0
2004,294823,0,50,0
2005,294824,0,50,0
2006,294825,0,50,0
2007,10650,0,50,0
2008,19048,0,50,0
2009,32496,0,50,0
2010,60697,0,50,0
2011,294799,0,50,0
2012,294800,0,50,0
2013,294801,0,50,0
2014,294814,0,50,0
2015,294815,0,50,0
2016,294816,0,50,0
2017,19050,0,50,0
2018,19049,0,50,0
2019,32495,0,50,0
2020,35558,0,50,0
2021,35560,0,50,0
2022,35561,0,50,0
2023,294802,0,50,0
2024,294803,0,50,0
2025,294804,0,50,0
2026,294820,0,50,0
2027,294821,0,50,0
2028,294822,0,50,0
2029,19053,0,50,0
2030,19051,0,50,0
2031,19052,0,50,0
2032,35563,0,50,0
2033,35564,0,50,0
2034,35574,0,50,0
2035,60703,0,50,0
2036,294796,0,50,0
2037,294797,0,50,0
2038,294798,0,50,0
2039,294817,0,50,0
2040,294818,0,50,0
2041,294819,0,50,0
2042,19060,0,50,0
2043,19059,0,50,0
2044,19061,0,50,0
2045,19062,0,50,0
2046,19055,0,50,0
2047,24655,0,50,0
2048,294805,0,50,0
2049,294806,0,50,0
2050,294807,0,50,0
2051,294811,0,50,0
2052,294812,0,50,0
2053,294813,0,50,0
2054,78388,0,31,40
2055,78396,0,31,40
2056,78398,0,31,40
2057,78416,0,31,40
2058,50950,0,31,40
2059,50956,0,31,40
2060,78380,0,31,40
2061,50961,0,31,40
2062,78407,0,31,40
2063,78410,0,31,40
2064,78427,0,31,40
2065,50957,0,31,40
2066,78406,0,31,40
2067,78433,0,31,40
2068,78399,0,31,40
2069,78432,0,31,40
2070,60624,0,47,40
2071,78424,0,47,0
2072,50958,0,47,40
2073,78405,0,47,40
2074,78423,0,47,0
2075,78428,0,47,40
2076,78411,0,47,40
2077,78415,0,47,40
2078,50945,0,47,40
2079,60607,0,47,40
2080,60604,0,47,40
2081,60627,0,47,40
2082,78438,0,47,0
2083,78439,0,47,0
2084,60630,0,48,40
2085,55199,0,48,40
2086,51568,0,48,40
2087,99536,0,48,0
2088,99535,0,48,0
2089,78483,0,48,0
2090,78485,0,48,0
2091,78481,0,48,0
2092,78480,0,48,0
2093,60671,0,48,0
2094,78479,0,48,0
2095,78471,0,48,0
2096,78474,0,48,0
2097,78469,0,48,0
2098,60649,0,48,0
2099,78467,0,48,0
2100,78468,0,48,0
2101,51570,0,49,40
2102,78470,0,49,0
2103,78464,0,49,0
2104,78473,0,49,0
2105,78455,0,49,0
2106,78459,0,49,0
2107,78457,0,49,0
2108,78444,0,49,0
2109,78446,0,49,0
2110,78449,0,49,0
2111,78448,0,49,0
2112,78447,0,49,0
2113,78450,0,49,0
2114,78451,0,49,0
2115,78445,0,49,0
2116,78456,0,49,0
2117,78453,0,49,0
2118,78458,0,49,0
2119,78454,0,49,0
2120,60720,0,49,0
2121,60704,0,49,0
2122,60731,0,49,0
2123,78452,0,49,0
2124,78482,0,49,0
2125,60723,0,49,0
2126,60706,0,49,0
2127,60734,0,49,0
2128,60750,0,49,0
2129,78484,0,49,0
2130,78486,0,49,0
2131,60721,0,49,0
2132,60705,0,49,0
2133,60732,0,49,0
2134,60749,0,49,0
2135,60735,0,49,0
2136,60725,0,49,0
2137,60711,0,49,0
2138,60716,0,50,0
2139,60729,0,50,0
2140,60746,0,50,0
2141,60715,0,50,0
2142,60728,0,50,0
2143,60743,0,50,0
2144,60727,0,50,0
2145,60712,0,50,0
2146,60737,0,50,0
2147,60752,0,50,0
2148,60718,0,50,0
2149,60730,0,50,0
2150,60747,0,50,0
2151,310509,0,17,0
2152,310509,1,17,0
2153,310509,2,16,0
2154,310507,0,17,0
2155,310507,1,17,0
2156,310507,2,16,0
2157,310504,0,17,0
2158,310504,1,17,0
2159,310504,2,16,0
2160,310501,0,17,0
2161,310501,1,17,0
2162,310501,2,16,0
2304,310898,0,17,0
2305,310898,1,17,0
2306,310898,2,16,0
2307,310897,0,17,0
2308,310897,1,17,0
2309,310897,2,16,0
2310,310896,0,17,0
2311,310896,1,17,0
2312,310896,2,16,0
2313,310899,0,17,0
2314,310899,1,17,0
2315,310899,2,16,0
2316,310900,0,17,0
2317,310900,1,17,0
2318,310900,2,16,0
2319,310901,0,17,0
2320,310901,1,17,0
2321,310901,2,16,0
2322,310902,0,17,0
2323,310902,1,17,0
2324,310902,2,16,0
2325,310903,0,17,0
2326,310903,1,17,0
2327,310903,2,16,0
2328,310904,0,17,0
2329,310904,1,17,0
2330,310904,2,16,0
2657,307672,0,77,45
2660,307679,0,77,45
2663,307678,0,77,45
2666,307674,0,77,45
2669,307675,0,77,45
2672,307676,0,77,45
2675,307680,0,77,45
2678,307671,0,77,45
2681,307677,0,77,45
2684,307681,0,77,45
2687,307682,0,77,45
2690,309192,0,77,45
2693,309193,0,77,45
2696,309191,0,77,45
2699,265105,0,77,45
2702,311408,0,77,45
2705,310536,0,77,45
2708,309190,0,77,45
2711,311688,0,77,45
2714,311689,0,77,45
2717,307200,0,16,0
2722,25493,0,31,40
2723,26916,0,31,40
2724,26920,0,31,40
2725,26918,0,31,40
2726,26925,0,31,40
2727,26926,0,31,40
2728,32178,0,31,40
2729,32179,0,31,40
2730,25283,0,47,40
2731,26928,0,47,40
2732,31048,0,47,40
2733,31049,0,47,40
2734,31050,0,47,40
2735,41414,0,47,40
2736,41415,0,47,40
2737,56193,0,47,40
2738,56194,0,47,40
2739,58141,0,47,40
2740,58142,0,47,40
2741,58565,0,47,0
2742,252361,0,47,40
2743,252362,0,47,40
2744,252363,0,47,40
2745,302996,0,47,0
2746,252368,0,47,40
2747,252369,0,47,40
2748,252370,0,47,40
2749,302997,0,47,0
2750,25280,0,47,0
2751,25284,0,47,0
2752,25490,0,47,0
2753,26927,0,47,0
2754,37818,0,47,0
2755,25287,0,47,0
2756,36523,0,47,0
2757,40514,0,47,0
2758,59475,0,47,0
2759,59478,0,47,0
2760,111908,0,47,40
2761,175389,0,47,0
2762,198939,0,47,40
2763,198991,0,47,40
2764,199005,0,47,40
2765,198965,0,47,40
2766,198992,0,47,40
2767,199006,0,47,40
2768,198966,0,47,40
2769,198993,0,47,40
2770,199007,0,47,40
2771,198967,0,47,40
2772,198994,0,47,40
2773,199008,0,47,40
2774,209603,0,47,40
2775,209606,0,47,40
2776,209609,0,47,40
2777,209604,0,47,40
2778,209607,0,47,40
2779,209610,0,47,40
2780,256501,0,47,40
2781,272230,0,47,40
2782,256509,0,47,40
2783,272228,0,47,40
2784,256508,0,47,40
2785,272227,0,47,40
2786,256507,0,47,40
2787,272226,0,47,40
2788,25317,0,47,0
2789,38175,0,47,0
2790,25305,0,47,0
2791,25318,0,47,0
2792,36524,0,47,0
2793,182928,0,47,40
2794,25339,0,48,0
2795,25498,0,48,0
2796,31051,0,48,40
2797,31052,0,48,40
2798,31053,0,48,0
2799,31058,0,48,0
2800,56195,0,48,40
2801,58143,0,48,40
2802,58144,0,48,40
2803,58145,0,48,40
2804,58146,0,48,40
2805,99539,0,48,0
2806,99540,0,48,0
2807,99541,0,48,0
2808,99542,0,48,0
2809,99543,0,48,0
2810,99544,0,48,0
2811,25321,0,48,0
2812,25610,0,48,0
2813,25323,0,48,0
2814,25613,0,48,0
2815,25614,0,48,0
2816,63743,0,48,0
2817,25320,0,48,0
2818,25617,0,48,0
2819,46127,0,48,0
2820,46125,0,48,0
2821,46126,0,48,0
2822,59484,0,48,0
2823,59486,0,48,0
2824,175390,0,48,0
2825,25618,0,48,0
2826,34955,0,48,0
2827,25619,0,48,0
2828,25620,0,48,0
2829,25621,0,48,0
2830,25622,0,48,0
2831,26872,0,49,0
2832,26873,0,49,0
2833,34959,0,49,0
2834,56196,0,49,40
2835,56197,0,49,0
2836,58147,0,49,0
2837,58148,0,49,0
2838,58149,0,49,0
2839,58150,0,49,0
2840,58492,0,49,0
2841,58507,0,49,0
2842,26874,0,49,0
2843,26875,0,49,0
2844,26876,0,49,0
2845,26878,0,49,0
2846,26881,0,49,0
2847,31079,0,49,0
2848,31080,0,49,0
2849,31081,0,49,0
2850,31082,0,49,0
2851,31083,0,49,0
2852,46775,0,49,0
2853,46776,0,49,0
2854,46777,0,49,0
2855,46778,0,49,0
2856,46779,0,49,0
2857,56199,0,49,40
2858,56201,0,49,40
2859,56202,0,49,40
2860,56203,0,49,40
2861,59489,0,49,0
2862,59490,0,49,0
2863,59759,0,49,40
2864,64053,0,49,40
2865,86616,0,49,40
2866,86640,0,49,40
2867,111909,0,49,40
2868,111910,0,49,40
2869,146638,0,49,0
2870,166363,0,49,40
2871,175392,0,49,0
2872,195910,0,49,40
2873,195931,0,49,40
2874,195865,0,49,40
2875,195911,0,49,40
2876,195932,0,49,40
2877,195866,0,49,40
2878,195912,0,49,40
2879,195933,0,49,40
2880,195867,0,49,40
2881,195913,0,49,40
2882,195934,0,49,40
2883,195868,0,49,40
2884,195914,0,49,40
2885,195935,0,49,40
2886,195869,0,49,40
2887,195915,0,49,40
2888,195936,0,49,40
2889,195870,0,49,40
2890,195916,0,49,40
2891,195937,0,49,40
2892,195871,0,49,40
2893,195917,0,49,40
2894,195938,0,49,40
2895,195872,0,49,40
2896,195918,0,49,40
2897,195939,0,49,40
2898,195873,0,49,40
2899,195919,0,49,40
2900,195940,0,49,40
2901,195874,0,49,40
2902,195920,0,49,40
2903,195941,0,49,40
2904,195875,0,49,40
2905,195921,0,49,40
2906,195942,0,49,40
2907,195876,0,49,40
2908,195922,0,49,40
2909,195943,0,49,40
2910,198968,0,49,40
2911,198995,0,49,40
2912,199009,0,49,40
2913,198969,0,49,40
2914,198996,0,49,40
2915,199010,0,49,40
2916,198970,0,49,40
2917,198997,0,49,40
2918,199011,0,49,40
2919,198971,0,49,40
2920,198998,0,49,40
2921,199012,0,49,40
2922,209605,0,49,40
2923,209608,0,49,40
2924,209611,0,49,40
2927,36525,0,49,0
2928,26882,0,49,0
2929,26883,0,49,0
2930,26885,0,49,0
2931,26887,0,49,0
2932,26896,0,50,0
2933,26897,0,50,0
2934,59497,0,50,40
2935,59498,0,50,40
2936,73498,0,50,0
2937,73502,0,50,0
2938,73503,0,50,0
2939,73504,0,50,0
2940,73505,0,50,0
2941,73506,0,50,0
2942,73520,0,50,0
2943,73521,0,50,0
2944,98921,0,50,0
2945,26902,0,50,0
2946,26900,0,50,0
2947,36526,0,50,0
2985,342230,0,67,0
2986,342230,1,67,0
2988,3925,0,31,0
2989,3934,0,31,0
2990,3936,0,47,0
2991,3939,0,47,0
2992,3940,0,31,0
2993,3949,0,47,0
2994,3952,0,31,0
2995,3954,0,47,0
2996,3956,0,31,0
2997,3966,0,47,0
3002,12587,0,31,0
3003,12594,0,31,0
3004,12595,0,49,0
3005,12607,0,31,0
3006,12614,0,49,0
3007,12615,0,31,0
3008,12616,0,31,0
3010,12618,0,31,0
3011,12622,0,48,0
3013,12716,0,31,0
3014,12717,0,47,0
3015,12718,0,31,0
3016,12758,0,31,0
3017,12897,0,31,0
3021,12903,0,31,0
3024,12907,0,31,0
3026,19833,0,50,0
3028,19792,0,50,0
3029,24356,0,50,0
3032,11459,0,47,0
3033,13240,0,31,0
3034,23077,0,50,0
3036,25612,0,48,0
3037,30312,0,48,40
3038,30313,0,48,0
3039,30314,0,48,0
3040,30315,0,48,0
3041,30316,0,47,0
3042,30317,0,47,0
3043,30318,0,47,0
3044,30325,0,47,0
3045,30556,0,31,0
3046,30563,0,31,0
3047,30565,0,47,0
3048,30566,0,47,0
3049,30569,0,31,0
3050,30570,0,31,0
3051,30574,0,47,0
3052,30575,0,47,0
3054,40274,0,48,0
3055,41307,0,48,0
3056,41311,0,48,0
3057,41312,0,48,0
3058,41314,0,48,0
3059,41315,0,48,0
3060,41316,0,48,0
3061,41317,0,48,0
3062,41318,0,48,0
3063,41319,0,48,0
3064,41320,0,48,0
3065,41321,0,48,0
3066,46106,0,50,0
3067,46107,0,50,0
3068,46108,0,50,0
3069,46109,0,50,0
3070,46110,0,50,0
3071,46111,0,50,0
3072,46112,0,50,0
3073,46113,0,50,0
3074,46114,0,50,0
3075,46115,0,50,0
3076,46116,0,50,0
3077,46697,0,31,0
3078,54353,0,49,40
3079,56465,0,47,0
3080,56466,0,31,0
3081,56467,0,31,0
3082,56469,0,31,0
3083,56480,0,48,0
3084,56481,0,48,0
3085,56483,0,48,0
3086,56484,0,48,0
3087,56486,0,48,0
3088,56487,0,48,0
3089,56574,0,48,0
3090,61481,0,47,0
3091,61482,0,47,0
3092,61483,0,47,0
3093,62271,0,48,0
3094,63750,0,50,0
3095,64051,0,49,40
3096,73494,0,31,40
3097,73495,0,47,40
3098,73496,0,31,40
3099,73497,0,47,40
3100,73620,0,47,40
3101,73621,0,48,0
3102,81714,0,49,0
3103,81715,0,49,0
3104,81716,0,49,0
3105,81720,0,49,0
3106,81722,0,49,0
3107,81724,0,49,0
3108,81725,0,49,0
3109,84417,0,47,0
3110,84418,0,47,40
3111,84420,0,47,0
3112,84431,0,47,0
3113,84432,0,47,0
3114,86648,0,49,40
3115,86649,0,49,0
3117,100687,0,47,0
3118,111917,0,47,40
3119,111918,0,49,40
3120,111919,0,49,40
3121,111920,0,47,40
3122,111921,0,49,40
3123,122671,0,49,0
3124,127117,0,49,0
3125,127118,0,49,0
3126,127119,0,49,0
3127,127120,0,49,0
3128,127121,0,49,0
3129,127122,0,49,0
3130,127123,0,49,0
3132,127134,0,49,40
3133,127136,0,49,40
3134,162199,0,50,40
3135,165804,0,49,40
3136,166356,0,49,40
3137,166359,0,49,40
3138,182962,0,47,40
3139,182970,0,47,40
3140,192854,0,47,0
3141,192855,0,47,0
3142,192856,0,47,0
3143,195856,0,31,40
3144,195857,0,31,40
3145,195858,0,31,40
3146,195859,0,47,40
3147,195860,0,47,40
3148,195861,0,47,40
3149,195862,0,49,40
3150,195863,0,49,40
3151,195864,0,49,40
3152,195902,0,47,40
3153,195903,0,47,40
3154,195904,0,47,40
3155,195905,0,47,40
3156,195906,0,47,40
3157,195907,0,47,40
3158,195908,0,49,40
3159,195909,0,49,40
3160,195923,0,47,40
3161,195924,0,47,40
3162,195925,0,47,40
3163,195926,0,47,40
3164,195927,0,47,40
3165,195928,0,47,40
3166,195929,0,49,40
3167,195930,0,49,40
3168,253122,0,47,40
3169,253150,0,49,0
3170,253151,0,49,0
3171,253152,0,49,0
3172,255457,0,49,0
3173,255458,0,49,0
3174,255459,0,49,0
3175,256253,0,47,40
3176,256254,0,47,40
3177,265106,0,31,40
3178,265110,0,47,0
3179,265111,0,47,0
3180,265112,0,47,0
3181,269451,0,48,0
3182,269452,0,48,0
3183,269453,0,48,0
3184,269715,0,31,0
3185,269716,0,31,0
3186,269719,0,31,0
3187,269734,0,49,0
3188,269735,0,49,0
3189,269736,0,49,0
3193,282343,0,49,0
3194,282344,0,49,0
3195,282345,0,49,0
3199,282851,0,47,0
3200,282855,0,47,0
3201,282857,0,47,0
3202,282865,0,48,0
3203,282866,0,48,0
3204,282867,0,48,0
3205,294772,0,50,0
3206,294773,0,50,0
3207,294774,0,50,0
3208,294781,0,48,0
3209,294782,0,48,0
3210,294783,0,48,0
3220,305936,0,49,0
3221,305937,0,49,0
3222,305938,0,49,0
3268,38070,0,48,40
3269,17632,0,31,0
3276,14293,0,31,40
3277,14810,0,31,0
3278,14807,0,31,0
3279,14809,0,31,0
3280,256249,0,49,0
3281,256248,0,49,0
3282,256247,0,49,0
3283,122662,0,48,40
3284,122661,0,48,40
3285,256260,0,50,0
3286,256259,0,49,0
3287,256258,0,49,0
3288,256257,0,49,0
3289,256256,0,49,0
3290,256255,0,49,0
3291,311883,0,46,45
3292,311881,0,46,45
3293,311882,0,46,45
3294,311880,0,46,45
3307,311887,0,75,0
3308,311887,1,16,0
3310,311886,0,74,0
3311,311886,1,16,0
3313,311885,0,73,0
3316,311884,0,72,0
3319,311905,0,46,45
3320,311904,0,46,45
3321,311903,0,46,45
3322,311902,0,46,45
3323,311909,0,75,0
3326,311908,0,74,0
3329,311907,0,73,0
3332,311906,0,72,0
3335,311885,1,16,0
3336,311884,1,16,0
3337,311909,1,16,0
3338,311908,1,16,0
3339,311907,1,16,0
3340,311906,1,16,0
3342,310886,0,110,0
3343,339004,0,78,0
3344,332073,0,78,0
3345,332038,0,78,0
3346,339003,0,78,0
3347,332072,0,78,0
3348,332037,0,78,0
3349,310885,0,110,0
3350,339002,0,78,0
3351,332071,0,78,0
3352,332036,0,78,0
3353,310884,0,110,0
3354,339001,0,78,0
3355,332070,0,78,0
3356,332035,0,78,0
3357,310883,0,110,0
3358,339000,0,78,0
3359,332069,0,78,0
3360,332034,0,78,0
3361,310882,0,110,0
3362,338998,0,78,0
3363,332068,0,78,0
3364,332033,0,78,0
3365,310881,0,110,0
3366,338997,0,78,0
3367,332065,0,78,0
3368,332030,0,78,0
3369,310878,0,110,0
3370,338996,0,78,0
3371,332066,0,78,0
3372,332031,0,78,0
3373,310879,0,110,0
3374,338995,0,78,0
3375,332067,0,78,0
3376,332032,0,78,0
3377,310880,0,110,0
3378,338994,0,78,0
3379,332064,0,78,0
3380,332029,0,78,0
3381,309213,0,110,0
3382,338993,0,78,0
3383,332063,0,78,0
3384,332028,0,78,0
3385,309212,0,110,0
3386,338992,0,78,0
3387,332062,0,78,0
3388,332027,0,78,0
3389,309211,0,110,0
3390,338991,0,78,0
3391,332061,0,78,0
3392,332026,0,78,0
3393,309210,0,110,0
3394,338990,0,78,0
3395,332060,0,78,0
3396,332025,0,78,0
3397,309209,0,110,0
3398,338989,0,78,0
3399,332059,0,78,0
3400,332024,0,78,0
3401,309208,0,110,0
3402,338988,0,78,0
3403,332057,0,78,0
3404,332022,0,78,0
3405,309206,0,110,0
3406,338987,0,78,0
3407,332058,0,78,0
3408,332023,0,78,0
3409,309207,0,110,0
3410,338986,0,78,0
3411,332056,0,78,0
3412,332021,0,78,0
3413,309205,0,110,0
3414,338985,0,78,0
3415,332055,0,78,0
3416,332020,0,78,0
3417,309204,0,110,0
3418,338984,0,78,0
3419,332054,0,78,0
3420,332019,0,78,0
3421,309203,0,110,0
