InternalName,ID,Flags,TraitCurrencyID
10.0 Professions - Alchemy - Alchemical Theory (Imported 06/28/22) - Alchemical Theory - Child Unlo,717,0,0
10.0 Professions - Alchemy - Alchemical Theory (Imported 06/28/22)- Tab Unlock Cost,718,0,0
10.0 Professions - Alchemy - Alchemical Theory (Imported 06/28/22) - Path Spend Cost,719,0,0
Group cost,722,0,0
,723,0,0
10.0 Professions - Blacksmithing - Specialty Smithing (Imported 06/30/22) - Smelting - Child Unlock,743,0,0
10.0 Professions - Blacksmithing - Specialty Smithing (Imported 06/30/22) - Stonework - Child Unloc,744,0,0
10.0 Professions - Blacksmithing - Specialty Smithing (Imported 06/30/22) - Adventuring Gear - Chil,745,0,0
10.0 Professions - Blacksmithing - Specialty Smithing (Imported 06/30/22) - Toolsmithing - Child Un,746,0,0
10.0 Professions - Blacksmithing - Specialty Smithing (Imported 06/30/22) - Specialty Smithing - Ch,747,0,0
10.0 Professions - Blacksmithing - Specialty Smithing (Imported 06/30/22)- Tab Unlock Cost,748,0,0
10.0 Professions - Blacksmithing - Specialty Smithing (Imported 06/30/22) - Path Spend Cost,749,0,0
"10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Axes, Picks & Polearms - Ch",750,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Maces & Hammers - Child Unl,751,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Hafted - Child Unlock Cost,752,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Long Blades - Child Unlock ,753,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Short Blades - Child Unlock,754,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Blades - Child Unlock Cost,755,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Weaponsmithing - Child Unlo,756,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22)- Tab Unlock Cost,757,0,0
10.0 Professions - Blacksmithing - Weaponsmithing (Imported 06/30/22) - Path Spend Cost,758,0,0
Group cost,785,0,0
Group cost,786,0,0
10.0 Professions - Alchemy - Potion Mastery - Batch Production - Child Unlock Cost,787,0,0
10.0 Professions - Alchemy - Potion Mastery - Potion Experimentation - Child Unlock Cost,788,0,0
10.0 Professions - Alchemy - Potion Mastery - Potion Lore - Child Unlock Cost,789,0,0
10.0 Professions - Alchemy - Potion Mastery - Air Formulated Potions - Child Unlock Cost,790,0,0
10.0 Professions - Alchemy - Potion Mastery - Frost Formulated Potions - Child Unlock Cost,791,0,0
10.0 Professions - Alchemy - Potion Mastery - Potion Mastery - Child Unlock Cost,792,0,0
10.0 Professions - Alchemy - Potion Mastery- Tab Unlock Cost,793,0,0
10.0 Professions - Alchemy - Potion Mastery - Path Spend Cost,794,0,0
10.0 Professions - Alchemy - Phial Mastery - Batch Production - Child Unlock Cost,795,0,0
10.0 Professions - Alchemy - Phial Mastery - Phial Experimentation - Child Unlock Cost,796,0,0
10.0 Professions - Alchemy - Phial Mastery - Phial Lore - Child Unlock Cost,797,0,0
10.0 Professions - Alchemy - Phial Mastery - Air Formulated Phials - Child Unlock Cost,798,0,0
10.0 Professions - Alchemy - Phial Mastery - Frost Formulated Phials - Child Unlock Cost,799,0,0
10.0 Professions - Alchemy - Phial Mastery - Phial Mastery - Child Unlock Cost,800,0,0
10.0 Professions - Alchemy - Phial Mastery- Tab Unlock Cost,801,0,0
10.0 Professions - Alchemy - Phial Mastery - Path Spend Cost,802,0,0
10.0 Professions - Alchemy - Phial Mastery - Batch Production - Child Unlock Cost,803,0,0
10.0 Professions - Alchemy - Phial Mastery - Phial Experimentation - Child Unlock Cost,804,0,0
10.0 Professions - Alchemy - Phial Mastery - Phial Lore - Child Unlock Cost,805,0,0
10.0 Professions - Alchemy - Phial Mastery - Air Formulated Phials - Child Unlock Cost,806,0,0
10.0 Professions - Alchemy - Phial Mastery - Frost Formulated Phials - Child Unlock Cost,807,0,0
10.0 Professions - Alchemy - Phial Mastery - Phial Mastery - Child Unlock Cost,808,0,0
10.0 Professions - Alchemy - Phial Mastery- Tab Unlock Cost,809,0,0
10.0 Professions - Alchemy - Phial Mastery - Path Spend Cost,810,0,0
Group cost,813,0,0
Group cost,814,0,0
Group cost,817,0,0
Group cost,818,0,0
Group cost,869,0,0
Group cost,870,0,0
Group cost,873,0,0
Group cost,874,0,0
Group cost,877,0,0
Group cost,878,0,0
Group cost,881,0,0
Group cost,882,0,0
Group cost,885,0,0
Group cost,886,0,0
10.0 Professions - Alchemy - Phial Mastery - Batch Production - Child Unlock Cost,887,0,0
10.0 Professions - Alchemy - Phial Mastery - Phial Experimentation - Child Unlock Cost,888,0,0
10.0 Professions - Alchemy - Phial Mastery - Phial Lore - Child Unlock Cost,889,0,0
10.0 Professions - Alchemy - Phial Mastery - Air Formulated Phials - Child Unlock Cost,890,0,0
10.0 Professions - Alchemy - Phial Mastery - Frost Formulated Phials - Child Unlock Cost,891,0,0
10.0 Professions - Alchemy - Phial Mastery - Phial Mastery - Child Unlock Cost,892,0,0
10.0 Professions - Alchemy - Phial Mastery- Tab Unlock Cost,893,0,0
10.0 Professions - Alchemy - Phial Mastery - Path Spend Cost,894,0,0
10.0 Professions - Blacksmithing - Anvil Mastery - Poignant Plans - Child Unlock Cost,895,0,0
10.0 Professions - Blacksmithing - Anvil Mastery - Spartan Smithing - Child Unlock Cost,896,0,0
10.0 Professions - Blacksmithing - Anvil Mastery - Anvil Mastery - Child Unlock Cost,897,0,0
10.0 Professions - Blacksmithing - Anvil Mastery - Path Spend Cost,898,0,0
10.0 Professions - Alchemy - Potion Mastery - Batch Production - Child Unlock Cost,899,0,0
10.0 Professions - Alchemy - Potion Mastery - Potion Experimentation - Child Unlock Cost,900,0,0
10.0 Professions - Alchemy - Potion Mastery - Potion Lore - Child Unlock Cost,901,0,0
10.0 Professions - Alchemy - Potion Mastery - Air Formulated Potions - Child Unlock Cost,902,0,0
10.0 Professions - Alchemy - Potion Mastery - Frost Formulated Potions - Child Unlock Cost,903,0,0
10.0 Professions - Alchemy - Potion Mastery - Potion Mastery - Child Unlock Cost,904,0,0
10.0 Professions - Alchemy - Potion Mastery- Tab Unlock Cost,905,0,0
10.0 Professions - Alchemy - Potion Mastery - Path Spend Cost,906,0,0
10.0 Professions - Alchemy - Alchemical Theory - Inspiring Ambience - Child Unlock Cost,907,0,0
10.0 Professions - Alchemy - Alchemical Theory - Resourceful Routines - Child Unlock Cost,908,0,0
10.0 Professions - Alchemy - Alchemical Theory - Decayology - Child Unlock Cost,909,0,0
10.0 Professions - Alchemy - Alchemical Theory - Chemical Synthesis - Child Unlock Cost,910,0,0
10.0 Professions - Alchemy - Alchemical Theory - Transmutation - Child Unlock Cost,911,0,0
10.0 Professions - Alchemy - Alchemical Theory - Alchemical Theory - Child Unlock Cost,912,0,0
10.0 Professions - Alchemy - Alchemical Theory- Tab Unlock Cost,913,0,0
10.0 Professions - Alchemy - Alchemical Theory - Path Spend Cost,914,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Gauntlets - Child Unlock Cost,915,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Vambraces - Child Unlock Cost,916,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Belts - Child Unlock Cost,917,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Fine Armor - Child Unlock Cost,918,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Sabatons - Child Unlock Cost,919,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Pauldrons - Child Unlock Cost,920,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Helms - Child Unlock Cost,921,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Sculpted Armor - Child Unlock Cost,922,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Greaves - Child Unlock Cost,923,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Shields - Child Unlock Cost,924,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Breastplates - Child Unlock Cost,925,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Large Plate Armor - Child Unlock Cost,926,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Armorsmithing - Child Unlock Cost,927,0,0
10.0 Professions - Blacksmithing - Armorsmithing- Tab Unlock Cost,928,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Path Spend Cost,929,0,0
10.0 Professions - Leatherworking - Leatherworking Discipline - Awl Inspiring Works - Child Unlock ,930,0,0
10.0 Professions - Leatherworking - Leatherworking Discipline - Shear Mastery of Leather - Child Un,931,0,0
10.0 Professions - Leatherworking - Leatherworking Discipline - Leatherworking Discipline - Child U,932,0,0
10.0 Professions - Leatherworking - Leatherworking Discipline- Tab Unlock Cost,933,0,0
10.0 Professions - Leatherworking - Leatherworking Discipline - Path Spend Cost,934,0,0
10.0 Professions - Leatherworking - Leather Armor Crafting - Boots - Child Unlock Cost,935,0,0
10.0 Professions - Leatherworking - Leather Armor Crafting - Belts - Child Unlock Cost,936,0,0
10.0 Professions - Leatherworking - Leather Armor Crafting - Gloves - Child Unlock Cost,937,0,0
10.0 Professions - Leatherworking - Leather Armor Crafting - Legguards - Child Unlock Cost,938,0,0
10.0 Professions - Leatherworking - Leather Armor Crafting - Embroidered Leather Armor - Child Unlo,939,0,0
10.0 Professions - Leatherworking - Leather Armor Crafting - Wristwraps - Child Unlock Cost,940,0,0
10.0 Professions - Leatherworking - Leather Armor Crafting - Shoulderpads - Child Unlock Cost,941,0,0
10.0 Professions - Leatherworking - Leather Armor Crafting - Helms - Child Unlock Cost,942,0,0
10.0 Professions - Leatherworking - Leather Armor Crafting - Chestpieces - Child Unlock Cost,943,0,0
10.0 Professions - Leatherworking - Leather Armor Crafting - Shaped Leather Armor - Child Unlock Co,944,0,0
10.0 Professions - Leatherworking - Leather Armor Crafting - Leather Armor Crafting - Child Unlock ,945,0,0
10.0 Professions - Leatherworking - Leather Armor Crafting- Tab Unlock Cost,946,0,0
10.0 Professions - Leatherworking - Leather Armor Crafting - Path Spend Cost,947,0,0
10.0 Professions - Leatherworking - Mail Armor Crafting - Belts - Child Unlock Cost,948,0,0
10.0 Professions - Leatherworking - Mail Armor Crafting - Shoulderguards - Child Unlock Cost,949,0,0
10.0 Professions - Leatherworking - Mail Armor Crafting - Boots - Child Unlock Cost,950,0,0
10.0 Professions - Leatherworking - Mail Armor Crafting - Gauntlets - Child Unlock Cost,951,0,0
10.0 Professions - Leatherworking - Mail Armor Crafting - Intricate Chain - Child Unlock Cost,952,0,0
10.0 Professions - Leatherworking - Mail Armor Crafting - Cuffs - Child Unlock Cost,953,0,0
10.0 Professions - Leatherworking - Mail Armor Crafting - Chain Cowls - Child Unlock Cost,954,0,0
10.0 Professions - Leatherworking - Mail Armor Crafting - Chain Greaves - Child Unlock Cost,955,0,0
10.0 Professions - Leatherworking - Mail Armor Crafting - Chain Shirts - Child Unlock Cost,956,0,0
10.0 Professions - Leatherworking - Mail Armor Crafting - Large Chainmail - Child Unlock Cost,957,0,0
10.0 Professions - Leatherworking - Mail Armor Crafting - Chain Armor Crafting - Child Unlock Cost,958,0,0
10.0 Professions - Leatherworking - Mail Armor Crafting- Tab Unlock Cost,959,0,0
10.0 Professions - Leatherworking - Mail Armor Crafting - Path Spend Cost,960,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Gauntlets - Child Unlock Cost,969,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Vambraces - Child Unlock Cost,970,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Belts - Child Unlock Cost,971,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Fine Armor - Child Unlock Cost,972,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Sabatons - Child Unlock Cost,973,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Pauldrons - Child Unlock Cost,974,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Helms - Child Unlock Cost,975,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Sculpted Armor - Child Unlock Cost,976,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Greaves - Child Unlock Cost,977,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Shields - Child Unlock Cost,978,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Breastplates - Child Unlock Cost,979,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Large Plate Armor - Child Unlock Cost,980,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Armorsmithing - Child Unlock Cost,981,0,0
10.0 Professions - Blacksmithing - Armorsmithing- Tab Unlock Cost,982,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Path Spend Cost,983,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Gauntlets - Child Unlock Cost,992,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Vambraces - Child Unlock Cost,993,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Belts - Child Unlock Cost,994,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Fine Armor - Child Unlock Cost,995,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Sabatons - Child Unlock Cost,996,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Pauldrons - Child Unlock Cost,997,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Helms - Child Unlock Cost,998,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Sculpted Armor - Child Unlock Cost,999,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Greaves - Child Unlock Cost,1000,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Shields - Child Unlock Cost,1001,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Breastplates - Child Unlock Cost,1002,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Large Plate Armor - Child Unlock Cost,1003,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Armorsmithing - Child Unlock Cost,1004,0,0
10.0 Professions - Blacksmithing - Armorsmithing- Tab Unlock Cost,1005,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Path Spend Cost,1006,0,0
Group cost,1134,0,0
Group cost,1135,0,0
Group cost,1142,0,0
Group cost,1143,0,0
Group cost,1148,0,0
Group cost,1149,0,0
10.0 Professions - Alchemy - Phial Mastery - Batch Production - Child Unlock Cost,1158,0,0
10.0 Professions - Alchemy - Phial Mastery - Phial Experimentation - Child Unlock Cost,1159,0,0
10.0 Professions - Alchemy - Phial Mastery - Phial Lore - Child Unlock Cost,1160,0,0
10.0 Professions - Alchemy - Phial Mastery - Air Formulated Phials - Child Unlock Cost,1161,0,0
10.0 Professions - Alchemy - Phial Mastery - Frost Formulated Phials - Child Unlock Cost,1162,0,0
10.0 Professions - Alchemy - Phial Mastery - Phial Mastery - Child Unlock Cost,1163,0,0
10.0 Professions - Alchemy - Phial Mastery- Tab Unlock Cost,1164,0,0
10.0 Professions - Alchemy - Phial Mastery - Path Spend Cost,1165,0,0
10.0 Professions - Alchemy - Phial Mastery - Batch Production - Child Unlock Cost,1166,0,0
10.0 Professions - Alchemy - Phial Mastery - Phial Experimentation - Child Unlock Cost,1167,0,0
10.0 Professions - Alchemy - Phial Mastery - Phial Lore - Child Unlock Cost,1168,0,0
10.0 Professions - Alchemy - Phial Mastery - Air Formulated Phials - Child Unlock Cost,1169,0,0
10.0 Professions - Alchemy - Phial Mastery - Frost Formulated Phials - Child Unlock Cost,1170,0,0
10.0 Professions - Alchemy - Phial Mastery - Phial Mastery - Child Unlock Cost,1171,0,0
10.0 Professions - Alchemy - Phial Mastery- Tab Unlock Cost,1172,0,0
10.0 Professions - Alchemy - Phial Mastery - Path Spend Cost,1173,0,0
10.0 Professions - Alchemy - Phial Mastery - Batch Production - Child Unlock Cost,1174,0,0
10.0 Professions - Alchemy - Phial Mastery - Phial Experimentation - Child Unlock Cost,1175,0,0
10.0 Professions - Alchemy - Phial Mastery - Phial Lore - Child Unlock Cost,1176,0,0
10.0 Professions - Alchemy - Phial Mastery - Air Formulated Phials - Child Unlock Cost,1177,0,0
10.0 Professions - Alchemy - Phial Mastery - Frost Formulated Phials - Child Unlock Cost,1178,0,0
10.0 Professions - Alchemy - Phial Mastery - Phial Mastery - Child Unlock Cost,1179,0,0
10.0 Professions - Alchemy - Phial Mastery- Tab Unlock Cost,1180,0,0
10.0 Professions - Alchemy - Phial Mastery - Path Spend Cost,1181,0,0
10.0 Professions - Alchemy - Phial Mastery - Batch Production - Child Unlock Cost,1182,0,0
10.0 Professions - Alchemy - Phial Mastery - Phial Experimentation - Child Unlock Cost,1183,0,0
10.0 Professions - Alchemy - Phial Mastery - Phial Lore - Child Unlock Cost,1184,0,0
10.0 Professions - Alchemy - Phial Mastery - Air Formulated Phials - Child Unlock Cost,1185,0,0
10.0 Professions - Alchemy - Phial Mastery - Frost Formulated Phials - Child Unlock Cost,1186,0,0
10.0 Professions - Alchemy - Phial Mastery - Phial Mastery - Child Unlock Cost,1187,0,0
10.0 Professions - Alchemy - Phial Mastery- Tab Unlock Cost,1188,0,0
10.0 Professions - Alchemy - Phial Mastery - Path Spend Cost,1189,0,0
10.0 Professions - Alchemy - Potion Mastery - Batch Production - Child Unlock Cost,1190,0,0
10.0 Professions - Alchemy - Potion Mastery - Potion Experimentation - Child Unlock Cost,1191,0,0
10.0 Professions - Alchemy - Potion Mastery - Potion Lore - Child Unlock Cost,1192,0,0
10.0 Professions - Alchemy - Potion Mastery - Air Formulated Potions - Child Unlock Cost,1193,0,0
10.0 Professions - Alchemy - Potion Mastery - Frost Formulated Potions - Child Unlock Cost,1194,0,0
10.0 Professions - Alchemy - Potion Mastery - Potion Mastery - Child Unlock Cost,1195,0,0
10.0 Professions - Alchemy - Potion Mastery- Tab Unlock Cost,1196,0,0
10.0 Professions - Alchemy - Potion Mastery - Path Spend Cost,1197,0,0
10.0 Professions - Alchemy - Alchemical Theory - Inspiring Ambience - Child Unlock Cost,1198,0,0
10.0 Professions - Alchemy - Alchemical Theory - Resourceful Routines - Child Unlock Cost,1199,0,0
10.0 Professions - Alchemy - Alchemical Theory - Decayology - Child Unlock Cost,1200,0,0
10.0 Professions - Alchemy - Alchemical Theory - Chemical Synthesis - Child Unlock Cost,1201,0,0
10.0 Professions - Alchemy - Alchemical Theory - Transmutation - Child Unlock Cost,1202,0,0
10.0 Professions - Alchemy - Alchemical Theory - Alchemical Theory - Child Unlock Cost,1203,0,0
10.0 Professions - Alchemy - Alchemical Theory- Tab Unlock Cost,1204,0,0
10.0 Professions - Alchemy - Alchemical Theory - Path Spend Cost,1205,0,0
10.0 Professions - Alchemy - Alchemical Theory - Inspiring Ambience - Child Unlock Cost,1206,0,0
10.0 Professions - Alchemy - Alchemical Theory - Resourceful Routines - Child Unlock Cost,1207,0,0
10.0 Professions - Alchemy - Alchemical Theory - Decayology - Child Unlock Cost,1208,0,0
10.0 Professions - Alchemy - Alchemical Theory - Chemical Synthesis - Child Unlock Cost,1209,0,0
10.0 Professions - Alchemy - Alchemical Theory - Transmutation - Child Unlock Cost,1210,0,0
10.0 Professions - Alchemy - Alchemical Theory - Alchemical Theory - Child Unlock Cost,1211,0,0
10.0 Professions - Alchemy - Alchemical Theory- Tab Unlock Cost,1212,0,0
10.0 Professions - Alchemy - Alchemical Theory - Path Spend Cost,1213,0,0
Group cost,1216,0,0
Group cost,1217,0,0
"10.0 Professions - Blacksmithing - Weaponsmithing - Axes, Picks & Polearms - Child Unlock Cost",1314,0,0
10.0 Professions - Blacksmithing - Weaponsmithing - Maces & Hammers - Child Unlock Cost,1315,0,0
10.0 Professions - Blacksmithing - Weaponsmithing - Hafted - Child Unlock Cost,1316,0,0
10.0 Professions - Blacksmithing - Weaponsmithing - Long Blades - Child Unlock Cost,1317,0,0
10.0 Professions - Blacksmithing - Weaponsmithing - Short Blades - Child Unlock Cost,1318,0,0
10.0 Professions - Blacksmithing - Weaponsmithing - Blades - Child Unlock Cost,1319,0,0
10.0 Professions - Blacksmithing - Weaponsmithing - Weaponsmithing - Child Unlock Cost,1320,0,0
10.0 Professions - Blacksmithing - Weaponsmithing- Tab Unlock Cost,1321,0,0
10.0 Professions - Blacksmithing - Weaponsmithing - Path Spend Cost,1322,0,0
10.0 Professions - Blacksmithing - Specialty Smithing - Smelting - Child Unlock Cost,1323,0,0
10.0 Professions - Blacksmithing - Specialty Smithing - Stonework - Child Unlock Cost,1324,0,0
10.0 Professions - Blacksmithing - Specialty Smithing - Adventuring Gear - Child Unlock Cost,1325,0,0
10.0 Professions - Blacksmithing - Specialty Smithing - Toolsmithing - Child Unlock Cost,1326,0,0
10.0 Professions - Blacksmithing - Specialty Smithing - Specialty Smithing - Child Unlock Cost,1327,0,0
10.0 Professions - Blacksmithing - Specialty Smithing- Tab Unlock Cost,1328,0,0
10.0 Professions - Blacksmithing - Specialty Smithing - Path Spend Cost,1329,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Gauntlets - Child Unlock Cost,1338,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Vambraces - Child Unlock Cost,1339,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Belts - Child Unlock Cost,1340,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Fine Armor - Child Unlock Cost,1341,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Sabatons - Child Unlock Cost,1342,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Pauldrons - Child Unlock Cost,1343,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Helms - Child Unlock Cost,1344,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Sculpted Armor - Child Unlock Cost,1345,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Greaves - Child Unlock Cost,1346,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Shields - Child Unlock Cost,1347,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Breastplates - Child Unlock Cost,1348,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Large Plate Armor - Child Unlock Cost,1349,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Armorsmithing - Child Unlock Cost,1350,0,0
10.0 Professions - Blacksmithing - Armorsmithing- Tab Unlock Cost,1351,0,0
10.0 Professions - Blacksmithing - Armorsmithing - Path Spend Cost,1352,0,0
10.0 Professions - Blacksmithing - Anvil Mastery - Poignant Plans - Child Unlock Cost,1353,0,0
10.0 Professions - Blacksmithing - Anvil Mastery - Spartan Smithing - Child Unlock Cost,1354,0,0
10.0 Professions - Blacksmithing - Anvil Mastery - Anvil Mastery - Child Unlock Cost,1355,0,0
10.0 Professions - Blacksmithing - Anvil Mastery - Path Spend Cost,1356,0,0
Group cost,1385,0,0
Group cost,1386,0,0
Group cost,1393,0,0
Group cost,1394,0,0
Group cost,1397,0,0
Group cost,1398,0,0
Group cost,1407,0,0
Group cost,1408,0,0
Group cost,1410,0,0
"10.0 Professions - Blacksmithing - Weaponsmithing - Axes, Picks & Polearms - Child Unlock Cost",1471,1,1368
10.0 Professions - Blacksmithing - Weaponsmithing - Maces & Hammers - Child Unlock Cost,1472,1,1369
10.0 Professions - Blacksmithing - Weaponsmithing - Hafted - Child Unlock Cost,1473,1,1370
10.0 Professions - Blacksmithing - Weaponsmithing - Long Blades - Child Unlock Cost,1474,1,1371
10.0 Professions - Blacksmithing - Weaponsmithing - Short Blades - Child Unlock Cost,1475,1,1372
10.0 Professions - Blacksmithing - Weaponsmithing - Blades - Child Unlock Cost,1476,1,1373
10.0 Professions - Blacksmithing - Weaponsmithing - Weaponsmithing - Child Unlock Cost,1477,1,1374
10.0 Professions - Blacksmithing - Weaponsmithing- Tab Unlock Cost,1478,1,3
10.0 Professions - Blacksmithing - Weaponsmithing - Path Spend Cost,1479,1,1
10.0 Professions - Leatherworking - Primordial Leatherworking - Decaying Grasp - Child Unlock Cost,1486,1,1383
10.0 Professions - Leatherworking - Primordial Leatherworking - Bestial Primacy - Child Unlock Cost,1487,1,1384
10.0 Professions - Leatherworking - Primordial Leatherworking - Elemental Mastery - Child Unlock Co,1488,1,1385
10.0 Professions - Leatherworking - Primordial Leatherworking - Primordial Leatherworking - Child U,1489,1,1386
10.0 Professions - Leatherworking - Primordial Leatherworking- Tab Unlock Cost,1490,1,19
10.0 Professions - Leatherworking - Primordial Leatherworking - Path Spend Cost,1491,1,9
10.0 Professions - Leatherworking - Leatherworking Discipline - Curing and Tanning - Child Unlock C,1492,1,1387
10.0 Professions - Leatherworking - Leatherworking Discipline - Bonding and Stitching - Child Unloc,1493,1,1388
10.0 Professions - Leatherworking - Leatherworking Discipline - Awl Inspiring Works - Child Unlock ,1494,1,1389
10.0 Professions - Leatherworking - Leatherworking Discipline - Shear Mastery of Leather - Child Un,1495,1,1390
10.0 Professions - Leatherworking - Leatherworking Discipline - Leatherworking Discipline - Child U,1496,1,1391
10.0 Professions - Leatherworking - Leatherworking Discipline- Tab Unlock Cost,1497,1,19
10.0 Professions - Leatherworking - Leatherworking Discipline - Path Spend Cost,1498,1,9
10.0 Professions - Leatherworking - Leather Armor Crafting - Boots - Child Unlock Cost,1499,1,1392
10.0 Professions - Leatherworking - Leather Armor Crafting - Belts - Child Unlock Cost,1500,1,1393
10.0 Professions - Leatherworking - Leather Armor Crafting - Gloves - Child Unlock Cost,1501,1,1394
10.0 Professions - Leatherworking - Leather Armor Crafting - Legguards - Child Unlock Cost,1502,1,1395
10.0 Professions - Leatherworking - Leather Armor Crafting - Embroidered Leather Armor - Child Unlo,1503,1,1396
10.0 Professions - Leatherworking - Leather Armor Crafting - Wristwraps - Child Unlock Cost,1504,1,1397
10.0 Professions - Leatherworking - Leather Armor Crafting - Shoulderpads - Child Unlock Cost,1505,1,1398
10.0 Professions - Leatherworking - Leather Armor Crafting - Helms - Child Unlock Cost,1506,1,1399
10.0 Professions - Leatherworking - Leather Armor Crafting - Chestpieces - Child Unlock Cost,1507,1,1400
10.0 Professions - Leatherworking - Leather Armor Crafting - Shaped Leather Armor - Child Unlock Co,1508,1,1401
10.0 Professions - Leatherworking - Leather Armor Crafting - Leather Armor Crafting - Child Unlock ,1509,1,1402
10.0 Professions - Leatherworking - Leather Armor Crafting- Tab Unlock Cost,1510,1,19
10.0 Professions - Leatherworking - Leather Armor Crafting - Path Spend Cost,1511,1,9
10.0 Professions - Leatherworking - Mail Armor Crafting - Belts - Child Unlock Cost,1512,1,1403
10.0 Professions - Leatherworking - Mail Armor Crafting - Shoulderguards - Child Unlock Cost,1513,1,1404
10.0 Professions - Leatherworking - Mail Armor Crafting - Boots - Child Unlock Cost,1514,1,1405
10.0 Professions - Leatherworking - Mail Armor Crafting - Gauntlets - Child Unlock Cost,1515,1,1406
10.0 Professions - Leatherworking - Mail Armor Crafting - Intricate Chain - Child Unlock Cost,1516,1,1407
10.0 Professions - Leatherworking - Mail Armor Crafting - Cuffs - Child Unlock Cost,1517,1,1408
10.0 Professions - Leatherworking - Mail Armor Crafting - Chain Cowls - Child Unlock Cost,1518,1,1409
10.0 Professions - Leatherworking - Mail Armor Crafting - Chain Greaves - Child Unlock Cost,1519,1,1410
10.0 Professions - Leatherworking - Mail Armor Crafting - Chain Shirts - Child Unlock Cost,1520,1,1411
10.0 Professions - Leatherworking - Mail Armor Crafting - Large Chainmail - Child Unlock Cost,1521,1,1412
10.0 Professions - Leatherworking - Mail Armor Crafting - Chain Armor Crafting - Child Unlock Cost,1522,1,1413
10.0 Professions - Leatherworking - Mail Armor Crafting- Tab Unlock Cost,1523,1,19
10.0 Professions - Leatherworking - Mail Armor Crafting - Path Spend Cost,1524,1,9
10.0 Professions - Jewelcrafting - Enterprising - Glassware - Child Unlock Cost,1525,1,1414
10.0 Professions - Jewelcrafting - Enterprising - Extravagancies - Child Unlock Cost,1526,1,1415
