Requirement_lang,ID,TraitCurrencyID,Field_10_0_0_44649_003,Field_10_0_0_44649_004,AchievementID,PlayerLevel,TraitNodeEntryID,OrderIndex
,4261,743,1,0,0,67,0,0
,4262,743,1,0,0,65,0,0
,4263,743,1,0,0,63,0,0
,4264,743,1,0,0,61,0,0
,4265,743,1,0,0,59,0,0
,4266,743,1,0,0,57,0,0
,4267,743,1,0,0,55,0,0
,4268,743,1,0,0,53,0,0
,4269,743,1,0,0,51,0,0
,4270,743,1,0,0,49,0,0
,4271,743,1,0,0,47,0,0
,4272,743,1,0,0,45,0,0
,4273,743,1,0,0,43,0,0
,4274,743,1,0,0,41,0,0
,4275,743,1,0,0,39,0,0
,4276,743,1,0,0,37,0,0
,4277,743,1,0,0,35,0,0
,4278,743,1,0,0,33,0,0
,4279,743,1,0,0,31,0,0
,4280,743,1,0,0,29,0,0
,4281,743,1,0,0,27,0,0
,4282,743,1,0,0,25,0,0
,4283,743,1,0,0,23,0,0
,4284,743,1,0,0,21,0,0
,4285,743,1,0,0,19,0,0
,4286,743,1,0,0,17,0,0
,4287,743,1,0,0,15,0,0
,4288,743,1,0,0,13,0,0
,4289,743,1,0,0,11,0,0
,4290,744,1,0,0,70,0,0
,4291,744,1,0,0,68,0,0
,4292,744,1,0,0,66,0,0
,4293,744,1,0,0,64,0,0
,4294,744,1,0,0,62,0,0
,4295,744,1,0,0,60,0,0
,4296,744,1,0,0,58,0,0
,4297,744,1,0,0,56,0,0
,4298,744,1,0,0,54,0,0
,4299,744,1,0,0,52,0,0
,4300,744,1,0,0,50,0,0
,4301,744,1,0,0,48,0,0
,4302,744,1,0,0,46,0,0
,4303,744,1,0,0,44,0,0
,4304,744,1,0,0,42,0,0
,4305,744,1,0,0,40,0,0
,4306,744,1,0,0,38,0,0
,4307,744,1,0,0,36,0,0
,4308,744,1,0,0,34,0,0
,4309,744,1,0,0,32,0,0
,4310,744,1,0,0,30,0,0
,4311,744,1,0,0,28,0,0
,4312,744,1,0,0,26,0,0
,4313,744,1,0,0,24,0,0
,4314,744,1,0,0,22,0,0
,4315,744,1,0,0,20,0,0
,4316,744,1,0,0,18,0,0
,4317,744,1,0,0,16,0,0
,4318,744,1,0,0,14,0,0
,4319,744,1,0,0,12,0,0
,4320,744,1,0,0,10,0,0
Requires 35 points in Specialty Smithing to unlock an additional sub-specialization.,4339,765,1,0,0,0,20603,3
Requires 25 points in Specialty Smithing to unlock an additional sub-specialization.,4340,765,1,0,0,0,20605,2
Requires 15 points in Specialty Smithing to unlock an additional sub-specialization.,4341,765,1,0,0,0,20607,1
Requires 5 points in Specialty Smithing to unlock an additional sub-specialization.,4342,765,1,0,0,0,20609,0
Requires 20 points in Hafted to unlock an additional sub-specialization.,4346,768,1,0,0,0,20635,1
Requires 10 points in Hafted to unlock an additional sub-specialization.,4347,768,1,0,0,0,20637,0
Requires 20 points in Blades to unlock an additional sub-specialization.,4348,771,1,0,0,0,20659,1
Requires 10 points in Blades to unlock an additional sub-specialization.,4349,771,1,0,0,0,20661,0
Requires 30 points in Weaponsmithing to unlock an additional sub-specialization.,4350,772,1,0,0,0,20665,2
Requires 20 points in Weaponsmithing to unlock an additional sub-specialization.,4351,772,1,0,0,0,20667,1
Requires 10 points in Weaponsmithing to unlock an additional sub-specialization.,4352,772,1,0,0,0,20669,0
,4444,793,1,0,0,53,0,0
,4445,793,1,0,0,57,0,0
,4446,793,1,0,0,39,0,0
,4447,793,1,0,0,65,0,0
,4448,793,1,0,0,63,0,0
,4449,793,1,0,0,51,0,0
,4450,793,1,0,0,59,0,0
,4451,793,1,0,0,23,0,0
,4452,793,1,0,0,11,0,0
,4453,793,1,0,0,13,0,0
,4454,793,1,0,0,29,0,0
,4455,793,1,0,0,33,0,0
,4456,793,1,0,0,61,0,0
,4457,793,1,0,0,35,0,0
,4458,793,1,0,0,47,0,0
,4459,793,1,0,0,21,0,0
,4460,793,1,0,0,27,0,0
,4461,793,1,0,0,41,0,0
,4462,793,1,0,0,49,0,0
,4463,793,1,0,0,19,0,0
,4464,793,1,0,0,25,0,0
,4465,793,1,0,0,31,0,0
,4466,793,1,0,0,15,0,0
,4467,793,1,0,0,37,0,0
,4468,793,1,0,0,67,0,0
,4469,793,1,0,0,45,0,0
,4470,793,1,0,0,17,0,0
,4471,793,1,0,0,55,0,0
,4472,793,1,0,0,43,0,0
,4473,793,1,0,0,69,0,0
,4474,794,1,0,0,56,0,0
,4475,794,1,0,0,40,0,0
,4476,794,1,0,0,52,0,0
,4477,794,1,0,0,46,0,0
,4478,794,1,0,0,38,0,0
,4479,794,1,0,0,36,0,0
,4480,794,1,0,0,70,0,0
,4481,794,1,0,0,14,0,0
,4482,794,1,0,0,20,0,0
,4483,794,1,0,0,62,0,0
,4484,794,1,0,0,26,0,0
,4485,794,1,0,0,28,0,0
,4486,794,1,0,0,24,0,0
,4487,794,1,0,0,42,0,0
,4488,794,1,0,0,10,0,0
,4489,794,1,0,0,12,0,0
,4490,794,1,0,0,22,0,0
,4491,794,1,0,0,58,0,0
,4492,794,1,0,0,44,0,0
,4493,794,1,0,0,16,0,0
,4494,794,1,0,0,32,0,0
,4495,794,1,0,0,64,0,0
,4496,794,1,0,0,34,0,0
,4497,794,1,0,0,48,0,0
,4498,794,1,0,0,60,0,0
,4499,794,1,0,0,54,0,0
,4500,794,1,0,0,50,0,0
,4501,794,1,0,0,66,0,0
,4502,794,1,0,0,18,0,0
,4503,794,1,0,0,68,0,0
,4504,794,1,0,0,30,0,0
,4590,815,1,0,0,69,0,0
,4591,815,1,0,0,67,0,0
,4592,815,1,0,0,65,0,0
,4593,815,1,0,0,63,0,0
,4594,815,1,0,0,61,0,0
,4595,815,1,0,0,59,0,0
,4596,815,1,0,0,57,0,0
,4597,815,1,0,0,55,0,0
,4598,815,1,0,0,53,0,0
,4599,815,1,0,0,51,0,0
,4600,815,1,0,0,49,0,0
,4601,815,1,0,0,47,0,0
,4602,815,1,0,0,45,0,0
,4603,815,1,0,0,43,0,0
,4604,815,1,0,0,41,0,0
,4605,815,1,0,0,39,0,0
,4606,815,1,0,0,37,0,0
,4607,815,1,0,0,35,0,0
,4608,815,1,0,0,33,0,0
,4609,815,1,0,0,31,0,0
,4610,815,1,0,0,29,0,0
,4611,815,1,0,0,27,0,0
,4612,815,1,0,0,25,0,0
,4613,815,1,0,0,23,0,0
,4614,815,1,0,0,21,0,0
,4615,815,1,0,0,19,0,0
,4616,815,1,0,0,17,0,0
,4617,815,1,0,0,15,0,0
,4618,815,1,0,0,13,0,0
,4619,815,1,0,0,11,0,0
,4620,816,1,0,0,70,0,0
,4621,816,1,0,0,68,0,0
,4622,816,1,0,0,66,0,0
,4623,816,1,0,0,64,0,0
,4624,816,1,0,0,62,0,0
,4625,816,1,0,0,60,0,0
,4626,816,1,0,0,58,0,0
,4627,816,1,0,0,56,0,0
,4628,816,1,0,0,54,0,0
,4629,816,1,0,0,52,0,0
,4630,816,1,0,0,50,0,0
,4631,816,1,0,0,48,0,0
,4632,816,1,0,0,46,0,0
,4633,816,1,0,0,44,0,0
,4634,816,1,0,0,42,0,0
,4635,816,1,0,0,40,0,0
,4636,816,1,0,0,38,0,0
,4637,816,1,0,0,36,0,0
,4638,816,1,0,0,34,0,0
,4639,816,1,0,0,32,0,0
,4640,816,1,0,0,30,0,0
,4641,816,1,0,0,28,0,0
,4642,816,1,0,0,26,0,0
,4643,816,1,0,0,24,0,0
,4644,816,1,0,0,22,0,0
,4645,816,1,0,0,20,0,0
,4646,816,1,0,0,18,0,0
,4647,816,1,0,0,16,0,0
,4648,816,1,0,0,14,0,0
,4649,816,1,0,0,12,0,0
,4650,816,1,0,0,10,0,0
,4712,819,1,0,0,43,0,0
,4713,819,1,0,0,19,0,0
,4714,819,1,0,0,11,0,0
,4715,819,1,0,0,67,0,0
,4716,819,1,0,0,65,0,0
,4717,819,1,0,0,63,0,0
,4718,819,1,0,0,61,0,0
,4719,819,1,0,0,27,0,0
,4720,819,1,0,0,59,0,0
,4721,819,1,0,0,17,0,0
,4722,819,1,0,0,21,0,0
,4723,819,1,0,0,13,0,0
,4724,819,1,0,0,57,0,0
,4725,819,1,0,0,69,0,0
,4726,819,1,0,0,55,0,0
,4727,819,1,0,0,29,0,0
,4728,819,1,0,0,25,0,0
,4729,819,1,0,0,51,0,0
,4730,819,1,0,0,49,0,0
,4731,819,1,0,0,33,0,0
,4732,819,1,0,0,47,0,0
,4733,819,1,0,0,45,0,0
,4734,819,1,0,0,41,0,0
,4735,819,1,0,0,39,0,0
,4736,819,1,0,0,37,0,0
,4737,819,1,0,0,35,0,0
,4738,819,1,0,0,31,0,0
,4739,819,1,0,0,23,0,0
,4740,819,1,0,0,15,0,0
,4741,819,1,0,0,53,0,0
,4742,820,1,0,0,30,0,0
,4743,820,1,0,0,38,0,0
,4744,820,1,0,0,10,0,0
,4745,820,1,0,0,48,0,0
,4746,820,1,0,0,50,0,0
,4747,820,1,0,0,34,0,0
,4748,820,1,0,0,40,0,0
,4749,820,1,0,0,44,0,0
,4750,820,1,0,0,46,0,0
,4751,820,1,0,0,18,0,0
,4752,820,1,0,0,52,0,0
,4753,820,1,0,0,14,0,0
,4754,820,1,0,0,66,0,0
,4755,820,1,0,0,54,0,0
,4756,820,1,0,0,56,0,0
,4757,820,1,0,0,58,0,0
,4758,820,1,0,0,36,0,0
,4759,820,1,0,0,32,0,0
,4760,820,1,0,0,26,0,0
,4761,820,1,0,0,28,0,0
,4762,820,1,0,0,24,0,0
,4763,820,1,0,0,20,0,0
,4764,820,1,0,0,16,0,0
,4765,820,1,0,0,12,0,0
,4766,820,1,0,0,68,0,0
,4767,820,1,0,0,70,0,0
,4768,820,1,0,0,64,0,0
,4769,820,1,0,0,22,0,0
,4770,820,1,0,0,62,0,0
,4771,820,1,0,0,60,0,0
,4772,820,1,0,0,42,0,0
,4936,863,1,0,0,41,0,0
,4937,863,1,0,0,47,0,0
,4938,863,1,0,0,37,0,0
,4939,863,1,0,0,25,0,0
,4940,863,1,0,0,29,0,0
,4941,863,1,0,0,11,0,0
,4942,863,1,0,0,49,0,0
,4943,863,1,0,0,55,0,0
,4944,863,1,0,0,15,0,0
,4945,863,1,0,0,35,0,0
,4946,863,1,0,0,69,0,0
,4947,863,1,0,0,59,0,0
,4948,863,1,0,0,63,0,0
,4949,863,1,0,0,17,0,0
,4950,863,1,0,0,21,0,0
,4951,863,1,0,0,53,0,0
,4952,863,1,0,0,45,0,0
,4953,863,1,0,0,33,0,0
,4954,863,1,0,0,67,0,0
,4955,863,1,0,0,27,0,0
,4956,863,1,0,0,31,0,0
,4957,863,1,0,0,43,0,0
,4958,863,1,0,0,51,0,0
,4959,863,1,0,0,13,0,0
,4960,863,1,0,0,39,0,0
,4961,863,1,0,0,65,0,0
,4962,863,1,0,0,57,0,0
,4963,863,1,0,0,61,0,0
,4964,863,1,0,0,23,0,0
,4965,863,1,0,0,19,0,0
,4966,864,1,0,0,48,0,0
,4967,864,1,0,0,52,0,0
,4968,864,1,0,0,26,0,0
,4969,864,1,0,0,44,0,0
,4970,864,1,0,0,54,0,0
,4971,864,1,0,0,20,0,0
,4972,864,1,0,0,62,0,0
,4973,864,1,0,0,36,0,0
,4974,864,1,0,0,22,0,0
,4975,864,1,0,0,12,0,0
,4976,864,1,0,0,46,0,0
,4977,864,1,0,0,34,0,0
,4978,864,1,0,0,18,0,0
,4979,864,1,0,0,24,0,0
,4980,864,1,0,0,32,0,0
,4981,864,1,0,0,60,0,0
,4982,864,1,0,0,64,0,0
,4983,864,1,0,0,70,0,0
,4984,864,1,0,0,10,0,0
,4985,864,1,0,0,58,0,0
,4986,864,1,0,0,56,0,0
,4987,864,1,0,0,38,0,0
,4988,864,1,0,0,16,0,0
,4989,864,1,0,0,30,0,0
,4990,864,1,0,0,66,0,0
,4991,864,1,0,0,68,0,0
,4992,864,1,0,0,42,0,0
,4993,864,1,0,0,28,0,0
,4994,864,1,0,0,40,0,0
,4995,864,1,0,0,14,0,0
,4996,864,1,0,0,50,0,0
,5058,867,1,0,0,41,0,0
,5059,867,1,0,0,47,0,0
,5060,867,1,0,0,37,0,0
,5061,867,1,0,0,25,0,0
,5062,867,1,0,0,29,0,0
,5063,867,1,0,0,11,0,0
,5064,867,1,0,0,49,0,0
,5065,867,1,0,0,55,0,0
,5066,867,1,0,0,15,0,0
,5067,867,1,0,0,35,0,0
,5068,867,1,0,0,69,0,0
,5069,867,1,0,0,59,0,0
,5070,867,1,0,0,63,0,0
,5071,867,1,0,0,17,0,0
,5072,867,1,0,0,21,0,0
,5073,867,1,0,0,53,0,0
,5074,867,1,0,0,45,0,0
,5075,867,1,0,0,33,0,0
,5076,867,1,0,0,67,0,0
,5077,867,1,0,0,27,0,0
,5078,867,1,0,0,31,0,0
,5079,867,1,0,0,43,0,0
,5080,867,1,0,0,51,0,0
,5081,867,1,0,0,13,0,0
,5082,867,1,0,0,39,0,0
,5083,867,1,0,0,65,0,0
,5084,867,1,0,0,57,0,0
,5085,867,1,0,0,61,0,0
,5086,867,1,0,0,23,0,0
,5087,867,1,0,0,19,0,0
,5088,868,1,0,0,48,0,0
,5089,868,1,0,0,52,0,0
,5090,868,1,0,0,26,0,0
,5091,868,1,0,0,44,0,0
,5092,868,1,0,0,54,0,0
,5093,868,1,0,0,20,0,0
,5094,868,1,0,0,62,0,0
,5095,868,1,0,0,36,0,0
,5096,868,1,0,0,22,0,0
,5097,868,1,0,0,12,0,0
,5098,868,1,0,0,46,0,0
,5099,868,1,0,0,34,0,0
,5100,868,1,0,0,18,0,0
,5101,868,1,0,0,24,0,0
,5102,868,1,0,0,32,0,0
,5103,868,1,0,0,60,0,0
,5104,868,1,0,0,64,0,0
,5105,868,1,0,0,70,0,0
,5106,868,1,0,0,10,0,0
,5107,868,1,0,0,58,0,0
,5108,868,1,0,0,56,0,0
,5109,868,1,0,0,38,0,0
,5110,868,1,0,0,16,0,0
,5111,868,1,0,0,30,0,0
,5112,868,1,0,0,66,0,0
,5113,868,1,0,0,68,0,0
,5114,868,1,0,0,42,0,0
,5115,868,1,0,0,28,0,0
,5116,868,1,0,0,40,0,0
,5117,868,1,0,0,14,0,0
,5118,868,1,0,0,50,0,0
,5180,871,1,0,0,41,0,0
,5181,871,1,0,0,47,0,0
,5182,871,1,0,0,37,0,0
,5183,871,1,0,0,25,0,0
,5184,871,1,0,0,29,0,0
,5185,871,1,0,0,11,0,0
,5186,871,1,0,0,49,0,0
,5187,871,1,0,0,55,0,0
,5188,871,1,0,0,15,0,0
,5189,871,1,0,0,35,0,0
,5190,871,1,0,0,69,0,0
,5191,871,1,0,0,59,0,0
,5192,871,1,0,0,63,0,0
,5193,871,1,0,0,17,0,0
,5194,871,1,0,0,21,0,0
,5195,871,1,0,0,53,0,0
,5196,871,1,0,0,45,0,0
,5197,871,1,0,0,33,0,0
,5198,871,1,0,0,67,0,0
,5199,871,1,0,0,27,0,0
,5200,871,1,0,0,31,0,0
,5201,871,1,0,0,43,0,0
,5202,871,1,0,0,51,0,0
,5203,871,1,0,0,13,0,0
,5204,871,1,0,0,39,0,0
,5205,871,1,0,0,65,0,0
,5206,871,1,0,0,57,0,0
,5207,871,1,0,0,61,0,0
,5208,871,1,0,0,23,0,0
,5209,871,1,0,0,19,0,0
,5210,872,1,0,0,48,0,0
,5211,872,1,0,0,52,0,0
,5212,872,1,0,0,26,0,0
,5213,872,1,0,0,44,0,0
,5214,872,1,0,0,54,0,0
,5215,872,1,0,0,20,0,0
,5216,872,1,0,0,62,0,0
,5217,872,1,0,0,36,0,0
,5218,872,1,0,0,22,0,0
,5219,872,1,0,0,12,0,0
,5220,872,1,0,0,46,0,0
,5221,872,1,0,0,34,0,0
,5222,872,1,0,0,18,0,0
,5223,872,1,0,0,24,0,0
,5224,872,1,0,0,32,0,0
,5225,872,1,0,0,60,0,0
,5226,872,1,0,0,64,0,0
,5227,872,1,0,0,70,0,0
,5228,872,1,0,0,10,0,0
,5229,872,1,0,0,58,0,0
,5230,872,1,0,0,56,0,0
,5231,872,1,0,0,38,0,0
,5232,872,1,0,0,16,0,0
,5233,872,1,0,0,30,0,0
,5234,872,1,0,0,66,0,0
,5235,872,1,0,0,68,0,0
,5236,872,1,0,0,42,0,0
,5237,872,1,0,0,28,0,0
,5238,872,1,0,0,40,0,0
,5239,872,1,0,0,14,0,0
,5240,872,1,0,0,50,0,0
,5302,875,1,0,0,69,0,0
,5303,875,1,0,0,57,0,0
,5304,875,1,0,0,55,0,0
,5305,875,1,0,0,53,0,0
,5306,875,1,0,0,51,0,0
,5307,875,1,0,0,49,0,0
,5308,875,1,0,0,47,0,0
,5309,875,1,0,0,45,0,0
,5310,875,1,0,0,43,0,0
,5311,875,1,0,0,41,0,0
,5312,875,1,0,0,39,0,0
,5313,875,1,0,0,37,0,0
,5314,875,1,0,0,35,0,0
,5315,875,1,0,0,33,0,0
,5316,875,1,0,0,31,0,0
,5317,875,1,0,0,29,0,0
,5318,875,1,0,0,27,0,0
,5319,875,1,0,0,25,0,0
,5320,875,1,0,0,23,0,0
,5321,875,1,0,0,21,0,0
,5322,875,1,0,0,19,0,0
,5323,875,1,0,0,17,0,0
,5324,875,1,0,0,15,0,0
,5325,875,1,0,0,13,0,0
,5326,875,1,0,0,11,0,0
,5327,875,1,0,0,67,0,0
,5328,875,1,0,0,65,0,0
,5329,875,1,0,0,63,0,0
,5330,875,1,0,0,61,0,0
,5331,875,1,0,0,59,0,0
,5332,876,1,0,0,70,0,0
,5333,876,1,0,0,68,0,0
,5334,876,1,0,0,66,0,0
,5335,876,1,0,0,64,0,0
,5336,876,1,0,0,62,0,0
,5337,876,1,0,0,60,0,0
,5338,876,1,0,0,58,0,0
,5339,876,1,0,0,56,0,0
,5340,876,1,0,0,54,0,0
,5341,876,1,0,0,52,0,0
,5342,876,1,0,0,50,0,0
,5343,876,1,0,0,48,0,0
,5344,876,1,0,0,46,0,0
,5345,876,1,0,0,44,0,0
,5346,876,1,0,0,42,0,0
,5347,876,1,0,0,40,0,0
,5348,876,1,0,0,38,0,0
,5349,876,1,0,0,36,0,0
,5350,876,1,0,0,34,0,0
,5351,876,1,0,0,32,0,0
,5352,876,1,0,0,30,0,0
,5353,876,1,0,0,28,0,0
,5354,876,1,0,0,26,0,0
,5355,876,1,0,0,24,0,0
,5356,876,1,0,0,22,0,0
,5357,876,1,0,0,20,0,0
,5358,876,1,0,0,18,0,0
,5359,876,1,0,0,16,0,0
,5360,876,1,0,0,14,0,0
,5361,876,1,0,0,12,0,0
,5362,876,1,0,0,10,0,0
,5424,879,1,0,0,41,0,0
,5425,879,1,0,0,47,0,0
,5426,879,1,0,0,37,0,0
,5427,879,1,0,0,25,0,0
,5428,879,1,0,0,29,0,0
,5429,879,1,0,0,11,0,0
,5430,879,1,0,0,49,0,0
,5431,879,1,0,0,55,0,0
,5432,879,1,0,0,15,0,0
,5433,879,1,0,0,35,0,0
,5434,879,1,0,0,69,0,0
,5435,879,1,0,0,59,0,0
,5436,879,1,0,0,63,0,0
,5437,879,1,0,0,17,0,0
,5438,879,1,0,0,21,0,0
,5439,879,1,0,0,53,0,0
,5440,879,1,0,0,45,0,0
,5441,879,1,0,0,33,0,0
,5442,879,1,0,0,67,0,0
,5443,879,1,0,0,27,0,0
,5444,879,1,0,0,31,0,0
,5445,879,1,0,0,43,0,0
,5446,879,1,0,0,51,0,0
,5447,879,1,0,0,13,0,0
,5448,879,1,0,0,39,0,0
,5449,879,1,0,0,65,0,0
,5450,879,1,0,0,57,0,0
,5451,879,1,0,0,61,0,0
,5452,879,1,0,0,23,0,0
,5453,879,1,0,0,19,0,0
,5454,880,1,0,0,48,0,0
,5455,880,1,0,0,52,0,0
,5456,880,1,0,0,26,0,0
,5457,880,1,0,0,44,0,0
,5458,880,1,0,0,54,0,0
,5459,880,1,0,0,20,0,0
,5460,880,1,0,0,62,0,0
,5461,880,1,0,0,36,0,0
,5462,880,1,0,0,22,0,0
,5463,880,1,0,0,12,0,0
,5464,880,1,0,0,46,0,0
,5465,880,1,0,0,34,0,0
,5466,880,1,0,0,18,0,0
,5467,880,1,0,0,24,0,0
,5468,880,1,0,0,32,0,0
,5469,880,1,0,0,60,0,0
,5470,880,1,0,0,64,0,0
,5471,880,1,0,0,70,0,0
,5472,880,1,0,0,10,0,0
,5473,880,1,0,0,58,0,0
,5474,880,1,0,0,56,0,0
,5475,880,1,0,0,38,0,0
,5476,880,1,0,0,16,0,0
,5477,880,1,0,0,30,0,0
,5478,880,1,0,0,66,0,0
,5479,880,1,0,0,68,0,0
,5480,880,1,0,0,42,0,0
,5481,880,1,0,0,28,0,0
,5482,880,1,0,0,40,0,0
,5483,880,1,0,0,14,0,0
,5484,880,1,0,0,50,0,0
Requires 20 points in Phial Lore to unlock an additional sub-specialization.,5485,883,1,0,0,0,24395,1
Requires 10 points in Phial Lore to unlock an additional sub-specialization.,5486,883,1,0,0,0,24397,0
Requires 30 points in Phial Mastery to unlock an additional sub-specialization.,5487,886,1,0,0,0,24417,2
Requires 20 points in Phial Mastery to unlock an additional sub-specialization.,5488,886,1,0,0,0,24419,1
Requires 10 points in Phial Mastery to unlock an additional sub-specialization.,5489,886,1,0,0,0,24421,0
Requires 20 points in Anvil Mastery to unlock an additional sub-specialization.,5493,889,1,0,0,0,24449,1
Requires 10 points in Anvil Mastery to unlock an additional sub-specialization.,5494,889,1,0,0,0,24451,0
Requires 20 points in Potion Lore to unlock an additional sub-specialization.,5495,892,1,0,0,0,24470,1
Requires 10 points in Potion Lore to unlock an additional sub-specialization.,5496,892,1,0,0,0,24472,0
Requires 30 points in Potion Mastery to unlock an additional sub-specialization.,5497,895,1,0,0,0,24492,2
Requires 20 points in Potion Mastery to unlock an additional sub-specialization.,5498,895,1,0,0,0,24494,1
Requires 10 points in Potion Mastery to unlock an additional sub-specialization.,5499,895,1,0,0,0,24496,0
Requires 45 points in Alchemical Theory to unlock an additional sub-specialization.,5503,901,1,0,0,0,24547,4
Requires 35 points in Alchemical Theory to unlock an additional sub-specialization.,5504,901,1,0,0,0,24549,3
Requires 25 points in Alchemical Theory to unlock an additional sub-specialization.,5505,901,1,0,0,0,24551,2
Requires 15 points in Alchemical Theory to unlock an additional sub-specialization.,5506,901,1,0,0,0,24553,1
Requires 5 points in Alchemical Theory to unlock an additional sub-specialization.,5507,901,1,0,0,0,24555,0
Requires 30 points in Fine Armor to unlock an additional sub-specialization.,5511,905,1,0,0,0,24588,2
Requires 20 points in Fine Armor to unlock an additional sub-specialization.,5512,905,1,0,0,0,24590,1
Requires 10 points in Fine Armor to unlock an additional sub-specialization.,5513,905,1,0,0,0,24592,0
Requires 30 points in Sculpted Armor to unlock an additional sub-specialization.,5514,909,1,0,0,0,24620,2
Requires 20 points in Sculpted Armor to unlock an additional sub-specialization.,5515,909,1,0,0,0,24622,1
Requires 10 points in Sculpted Armor to unlock an additional sub-specialization.,5516,909,1,0,0,0,24624,0
Requires 30 points in Large Plate Armor to unlock an additional sub-specialization.,5517,913,1,0,0,0,24652,2
Requires 20 points in Large Plate Armor to unlock an additional sub-specialization.,5518,913,1,0,0,0,24654,1
Requires 10 points in Large Plate Armor to unlock an additional sub-specialization.,5519,913,1,0,0,0,24656,0
Requires 30 points in Armorsmithing to unlock an additional sub-specialization.,5520,914,1,0,0,0,24660,2
Requires 20 points in Armorsmithing to unlock an additional sub-specialization.,5521,914,1,0,0,0,24662,1
Requires 10 points in Armorsmithing to unlock an additional sub-specialization.,5522,914,1,0,0,0,24664,0
Requires 20 points in Leatherworking Discipline to unlock an additional sub-specialization.,5526,917,1,0,0,0,24699,1
Requires 10 points in Leatherworking Discipline to unlock an additional sub-specialization.,5527,917,1,0,0,0,24701,0
Requires 30 points in Embroidered Leather Armor to unlock an additional sub-specialization.,5531,922,1,0,0,0,24732,3
Requires 25 points in Embroidered Leather Armor to unlock an additional sub-specialization.,5532,922,1,0,0,0,24733,2
Requires 20 points in Embroidered Leather Armor to unlock an additional sub-specialization.,5533,922,1,0,0,0,24734,1
Requires 10 points in Embroidered Leather Armor to unlock an additional sub-specialization.,5534,922,1,0,0,0,24736,0
Requires 30 points in Shaped Leather Armor to unlock an additional sub-specialization.,5535,927,1,0,0,0,24764,3
Requires 25 points in Shaped Leather Armor to unlock an additional sub-specialization.,5536,927,1,0,0,0,24765,2
Requires 20 points in Shaped Leather Armor to unlock an additional sub-specialization.,5537,927,1,0,0,0,24766,1
Requires 10 points in Shaped Leather Armor to unlock an additional sub-specialization.,5538,927,1,0,0,0,24768,0
Requires 20 points in Leather Armor Crafting to unlock an additional sub-specialization.,5539,928,1,0,0,0,24774,1
Requires 10 points in Leather Armor Crafting to unlock an additional sub-specialization.,5540,928,1,0,0,0,24776,0
Requires 30 points in Intricate Chain to unlock an additional sub-specialization.,5544,933,1,0,0,0,24815,3
Requires 25 points in Intricate Chain to unlock an additional sub-specialization.,5545,933,1,0,0,0,24816,2
Requires 20 points in Intricate Chain to unlock an additional sub-specialization.,5546,933,1,0,0,0,24817,1
Requires 10 points in Intricate Chain to unlock an additional sub-specialization.,5547,933,1,0,0,0,24819,0
Requires 30 points in Large Chainmail to unlock an additional sub-specialization.,5548,938,1,0,0,0,24847,3
Requires 25 points in Large Chainmail to unlock an additional sub-specialization.,5549,938,1,0,0,0,24848,2
Requires 20 points in Large Chainmail to unlock an additional sub-specialization.,5550,938,1,0,0,0,24849,1
Requires 10 points in Large Chainmail to unlock an additional sub-specialization.,5551,938,1,0,0,0,24851,0
Requires 20 points in Chain Armor Crafting to unlock an additional sub-specialization.,5552,939,1,0,0,0,24857,1
Requires 10 points in Chain Armor Crafting to unlock an additional sub-specialization.,5553,939,1,0,0,0,24859,0
Requires 30 points in Fine Armor to unlock an additional sub-specialization.,5564,949,1,0,0,0,24947,2
Requires 20 points in Fine Armor to unlock an additional sub-specialization.,5565,949,1,0,0,0,24949,1
Requires 10 points in Fine Armor to unlock an additional sub-specialization.,5566,949,1,0,0,0,24951,0
Requires 30 points in Sculpted Armor to unlock an additional sub-specialization.,5567,953,1,0,0,0,24979,2
Requires 20 points in Sculpted Armor to unlock an additional sub-specialization.,5568,953,1,0,0,0,24981,1
Requires 10 points in Sculpted Armor to unlock an additional sub-specialization.,5569,953,1,0,0,0,24983,0
Requires 30 points in Large Plate Armor to unlock an additional sub-specialization.,5570,957,1,0,0,0,25011,2
Requires 20 points in Large Plate Armor to unlock an additional sub-specialization.,5571,957,1,0,0,0,25013,1
Requires 10 points in Large Plate Armor to unlock an additional sub-specialization.,5572,957,1,0,0,0,25015,0
Requires 30 points in Armorsmithing to unlock an additional sub-specialization.,5573,958,1,0,0,0,25019,2
Requires 20 points in Armorsmithing to unlock an additional sub-specialization.,5574,958,1,0,0,0,25021,1
Requires 10 points in Armorsmithing to unlock an additional sub-specialization.,5575,958,1,0,0,0,25023,0
Requires 30 points in Fine Armor to unlock an additional sub-specialization.,5586,968,1,0,0,0,25113,2
Requires 20 points in Fine Armor to unlock an additional sub-specialization.,5587,968,1,0,0,0,25115,1
Requires 10 points in Fine Armor to unlock an additional sub-specialization.,5588,968,1,0,0,0,25117,0
Requires 30 points in Sculpted Armor to unlock an additional sub-specialization.,5589,972,1,0,0,0,25145,2
Requires 20 points in Sculpted Armor to unlock an additional sub-specialization.,5590,972,1,0,0,0,25147,1
Requires 10 points in Sculpted Armor to unlock an additional sub-specialization.,5591,972,1,0,0,0,25149,0
Requires 30 points in Large Plate Armor to unlock an additional sub-specialization.,5592,976,1,0,0,0,25177,2
Requires 20 points in Large Plate Armor to unlock an additional sub-specialization.,5593,976,1,0,0,0,25179,1
Requires 10 points in Large Plate Armor to unlock an additional sub-specialization.,5594,976,1,0,0,0,25181,0
