ID,ItemLevel,Quality[0],Quality[1],Quality[2],Quality[3],Quality[4],Quality[5],Quality[6]
350,350,88.00607,141.5431,146.67679,146.67679,146.67679,146.67679,146.67679
351,351,88.8299,142.86809,148.04984,148.04984,148.04984,148.04984,148.04984
352,352,89.66144,144.20547,149.43573,149.43573,149.43573,149.43573,149.43573
353,353,90.500755,145.55539,150.8346,150.8346,150.8346,150.8346,150.8346
354,354,91.34794,146.91792,152.24655,152.24655,152.24655,152.24655,152.24655
355,355,92.20304,148.29323,153.67174,153.67174,153.67174,153.67174,153.67174
356,356,93.066154,149.6814,155.11026,155.11026,155.11026,155.11026,155.11026
357,357,93.93735,151.08257,156.56226,156.56226,156.56226,156.56226,156.56226
358,358,94.816696,152.49686,158.02783,158.02783,158.02783,158.02783,158.02783
359,359,95.70428,153.92438,159.50713,159.50713,159.50713,159.50713,159.50713
360,360,96.60017,155.36526,161.00027,161.00027,161.00027,161.00027,161.00027
361,361,97.50444,156.81964,162.5074,162.5074,162.5074,162.5074,162.5074
362,362,98.41718,158.28763,164.02864,164.02864,164.02864,164.02864,164.02864
363,363,99.33846,159.76936,165.5641,165.5641,165.5641,165.5641,165.5641
364,364,100.26837,161.26497,167.11395,167.11395,167.11395,167.11395,167.11395
365,365,101.20699,162.77457,168.67831,168.67831,168.67831,168.67831,168.67831
366,366,102.15438,164.2983,170.25731,170.25731,170.25731,170.25731,170.25731
367,367,103.11065,165.8363,171.85109,171.85109,171.85109,171.85109,171.85109
368,368,104.07587,167.38869,173.45978,173.45978,173.45978,173.45978,173.45978
369,369,105.05013,168.95561,175.08354,175.08354,175.08354,175.08354,175.08354
370,370,106.0335,170.53722,176.7225,176.7225,176.7225,176.7225,176.7225
371,371,107.02608,172.1336,178.3768,178.3768,178.3768,178.3768,178.3768
372,372,108.02795,173.74495,180.04659,180.04659,180.04659,180.04659,180.04659
373,373,109.0392,175.37138,181.73201,181.73201,181.73201,181.73201,181.73201
374,374,110.05992,177.01303,183.4332,183.4332,183.4332,183.4332,183.4332
375,375,111.09019,178.67006,185.15031,185.15031,185.15031,185.15031,185.15031
376,376,112.1301,180.34259,186.88351,186.88351,186.88351,186.88351,186.88351
377,377,113.17976,182.03078,188.63293,188.63293,188.63293,188.63293,188.63293
378,378,114.23923,183.73477,190.39873,190.39873,190.39873,190.39873,190.39873
379,379,115.30862,185.45471,192.18105,192.18105,192.18105,192.18105,192.18105
380,380,116.38803,187.19075,193.98006,193.98006,193.98006,193.98006,193.98006
381,381,117.47754,188.94304,195.7959,195.7959,195.7959,195.7959,195.7959
382,382,118.57725,190.71175,197.62875,197.62875,197.62875,197.62875,197.62875
383,383,119.68725,192.497,199.47876,199.47876,199.47876,199.47876,199.47876
384,384,120.80765,194.29897,201.34607,201.34607,201.34607,201.34607,201.34607
385,385,121.93852,196.1178,203.23088,203.23088,203.23088,203.23088,203.23088
386,386,123.07999,197.95366,205.13332,205.13332,205.13332,205.13332,205.13332
387,387,124.23215,199.8067,207.05357,207.05357,207.05357,207.05357,207.05357
388,388,125.39508,201.6771,208.9918,208.9918,208.9918,208.9918,208.9918
389,389,126.56891,203.56499,210.94818,210.94818,210.94818,210.94818,210.94818
390,390,127.75372,205.47057,212.92287,212.92287,212.92287,212.92287,212.92287
391,391,128.94962,207.39398,214.91603,214.91603,214.91603,214.91603,214.91603
392,392,130.15672,209.33539,216.92787,216.92787,216.92787,216.92787,216.92787
393,393,131.37512,211.29498,218.95853,218.95853,218.95853,218.95853,218.95853
394,394,132.60492,213.27292,221.00821,221.00821,221.00821,221.00821,221.00821
395,395,133.84624,215.26936,223.07706,223.07706,223.07706,223.07706,223.07706
396,396,135.09917,217.2845,225.16528,225.16528,225.16528,225.16528,225.16528
397,397,136.36383,219.3185,227.27306,227.27306,227.27306,227.27306,227.27306
398,398,137.64034,221.37155,229.40056,229.40056,229.40056,229.40056,229.40056
399,399,138.92879,223.4438,231.54799,231.54799,231.54799,231.54799,231.54799
400,400,140.22931,225.53546,233.7155,233.7155,233.7155,233.7155,233.7155
401,401,141.54199,227.6467,235.90332,235.90332,235.90332,235.90332,235.90332
402,402,142.86697,229.77771,238.11162,238.11162,238.11162,238.11162,238.11162
403,403,144.20435,231.92865,240.34058,240.34058,240.34058,240.34058,240.34058
404,404,145.55424,234.09975,242.59041,242.59041,242.59041,242.59041,242.59041
405,405,146.91678,236.29115,244.8613,244.8613,244.8613,244.8613,244.8613
406,406,148.29207,238.50307,247.15344,247.15344,247.15344,247.15344,247.15344
407,407,149.68022,240.7357,249.46704,249.46704,249.46704,249.46704,249.46704
408,408,151.08139,242.98923,251.8023,251.8023,251.8023,251.8023,251.8023
409,409,152.49567,245.26385,254.15944,254.15944,254.15944,254.15944,254.15944
410,410,153.92317,247.55977,256.53864,256.53864,256.53864,256.53864,256.53864
411,411,155.36404,249.87718,258.9401,258.9401,258.9401,258.9401,258.9401
412,412,156.8184,252.21628,261.364,261.364,261.364,261.364,261.364
413,413,158.28639,254.57727,263.81064,263.81064,263.81064,263.81064,263.81064
414,414,159.76811,256.9604,266.28018,266.28018,266.28018,266.28018,266.28018
415,415,161.2637,259.36578,268.77283,268.77283,268.77283,268.77283,268.77283
416,416,162.77328,261.7937,271.28882,271.28882,271.28882,271.28882,271.28882
417,417,164.29701,264.24435,273.82834,273.82834,273.82834,273.82834,273.82834
418,418,165.83499,266.71796,276.39166,276.39166,276.39166,276.39166,276.39166
419,419,167.38737,269.2147,278.97897,278.97897,278.97897,278.97897,278.97897
420,420,168.9543,271.73483,281.59048,281.59048,281.59048,281.59048,281.59048
421,421,170.53587,274.27853,284.22647,284.22647,284.22647,284.22647,284.22647
422,422,172.13226,276.84607,286.88712,286.88712,286.88712,286.88712,286.88712
423,423,173.74359,279.43762,289.57266,289.57266,289.57266,289.57266,289.57266
424,424,175.37001,282.05344,292.28336,292.28336,292.28336,292.28336,292.28336
425,425,177.01164,284.69373,295.0194,295.0194,295.0194,295.0194,295.0194
426,426,178.66866,287.35876,297.7811,297.7811,297.7811,297.7811,297.7811
427,427,180.34117,290.04874,300.56863,300.56863,300.56863,300.56863,300.56863
428,428,182.02934,292.76385,303.38223,303.38223,303.38223,303.38223,303.38223
429,429,183.73332,295.50443,306.2222,306.2222,306.2222,306.2222,306.2222
430,430,185.45326,298.27066,309.08875,309.08875,309.08875,309.08875,309.08875
431,431,187.18929,301.06277,311.98215,311.98215,311.98215,311.98215,311.98215
432,432,188.94156,303.881,314.90262,314.90262,314.90262,314.90262,314.90262
433,433,190.71025,306.72565,317.8504,317.8504,317.8504,317.8504,317.8504
434,434,192.49548,309.5969,320.8258,320.8258,320.8258,320.8258,320.8258
435,435,194.29744,312.49506,323.82907,323.82907,323.82907,323.82907,323.82907
436,436,196.11626,315.42032,326.86044,326.86044,326.86044,326.86044,326.86044
437,437,197.9521,318.37296,329.92017,329.92017,329.92017,329.92017,329.92017
438,438,199.80513,321.35327,333.00854,333.00854,333.00854,333.00854,333.00854
439,439,201.6755,324.36145,336.12585,336.12585,336.12585,336.12585,336.12585
440,440,203.5634,327.3978,339.27234,339.27234,339.27234,339.27234,339.27234
441,441,205.46895,330.46255,342.44824,342.44824,342.44824,342.44824,342.44824
442,442,207.39235,333.55603,345.65393,345.65393,345.65393,345.65393,345.65393
443,443,209.33376,336.67844,348.8896,348.8896,348.8896,348.8896,348.8896
444,444,211.29332,339.8301,352.15555,352.15555,352.15555,352.15555,352.15555
445,445,213.27124,343.01126,355.4521,355.4521,355.4521,355.4521,355.4521
446,446,215.26767,346.22217,358.77945,358.77945,358.77945,358.77945,358.77945
447,447,217.28279,349.46317,362.138,362.138,362.138,362.138,362.138
448,448,219.31679,352.7345,365.52798,365.52798,365.52798,365.52798,365.52798
449,449,221.36981,356.03644,368.94968,368.94968,368.94968,368.94968,368.94968
450,450,223.44205,359.3693,372.4034,372.4034,372.4034,372.4034,372.4034
451,451,225.53369,362.73337,375.8895,375.8895,375.8895,375.8895,375.8895
452,452,227.64491,366.1289,379.4082,379.4082,379.4082,379.4082,379.4082
453,453,229.77591,369.55624,382.95984,382.95984,382.95984,382.95984,382.95984
454,454,231.92683,373.01566,386.54474,386.54474,386.54474,386.54474,386.54474
455,455,234.0979,376.50748,390.16318,390.16318,390.16318,390.16318,390.16318
456,456,236.28929,380.03195,393.8155,393.8155,393.8155,393.8155,393.8155
457,457,238.5012,383.58945,397.502,397.502,397.502,397.502,397.502
458,458,240.73381,387.1802,401.22302,401.22302,401.22302,401.22302,401.22302
459,459,242.98732,390.80463,404.97888,404.97888,404.97888,404.97888,404.97888
460,460,245.26193,394.46295,408.7699,408.7699,408.7699,408.7699,408.7699
461,461,247.55783,398.15552,412.59637,412.59637,412.59637,412.59637,412.59637
462,462,249.87521,401.88263,416.4587,416.4587,416.4587,416.4587,416.4587
463,463,252.2143,405.64465,420.35718,420.35718,420.35718,420.35718,420.35718
464,464,254.57529,409.44193,424.29214,424.29214,424.29214,424.29214,424.29214
465,465,256.95837,413.2747,428.26395,428.26395,428.26395,428.26395,428.26395
466,466,259.36374,417.14337,432.27292,432.27292,432.27292,432.27292,432.27292
467,467,261.79166,421.04825,436.31943,436.31943,436.31943,436.31943,436.31943
468,468,264.24228,424.9897,440.4038,440.4038,440.4038,440.4038,440.4038
469,469,266.71585,428.96802,444.52643,444.52643,444.52643,444.52643,444.52643
470,470,269.2126,432.98358,448.68765,448.68765,448.68765,448.68765,448.68765
471,471,271.7327,437.03674,452.88782,452.88782,452.88782,452.88782,452.88782
472,472,274.2764,441.12784,457.12732,457.12732,457.12732,457.12732,457.12732
473,473,276.84387,445.25726,461.40646,461.40646,461.40646,461.40646,461.40646
474,474,279.43542,449.4253,465.7257,465.7257,465.7257,465.7257,465.7257
475,475,282.0512,453.6324,470.08536,470.08536,470.08536,470.08536,470.08536
476,476,284.6915,457.87885,474.48584,474.48584,474.48584,474.48584,474.48584
477,477,287.3565,462.16504,478.9275,478.9275,478.9275,478.9275,478.9275
478,478,290.04645,466.49136,483.41074,483.41074,483.41074,483.41074,483.41074
479,479,292.76157,470.8582,487.93594,487.93594,487.93594,487.93594,487.93594
480,480,295.5021,475.2659,492.50354,492.50354,492.50354,492.50354,492.50354
481,481,298.2683,479.71487,497.11386,497.11386,497.11386,497.11386,497.11386
482,482,301.0604,484.20547,501.76733,501.76733,501.76733,501.76733,501.76733
483,483,303.87863,488.73813,506.4644,506.4644,506.4644,506.4644,506.4644
484,484,306.72324,493.3132,511.2054,511.2054,511.2054,511.2054,511.2054
485,485,309.59448,497.93112,515.9908,515.9908,515.9908,515.9908,515.9908
486,486,312.49258,502.59225,520.821,520.821,520.821,520.821,520.821
487,487,315.41785,507.29703,525.6964,525.6964,525.6964,525.6964,525.6964
488,488,318.37048,512.04584,530.61743,530.61743,530.61743,530.61743,530.61743
489,489,321.35074,516.8391,535.58453,535.58453,535.58453,535.58453,535.58453
490,490,324.35892,521.67725,540.59814,540.59814,540.59814,540.59814,540.59814
491,491,327.39523,526.56067,545.6587,545.6587,545.6587,545.6587,545.6587
492,492,330.46,531.4898,550.7666,550.7666,550.7666,550.7666,550.7666
493,493,333.5534,536.4651,555.92236,555.92236,555.92236,555.92236,555.92236
494,494,336.6758,541.48694,561.12634,561.12634,561.12634,561.12634,561.12634
495,495,339.82742,546.5558,566.379,566.379,566.379,566.379,566.379
496,496,343.00854,551.6721,571.6809,571.6809,571.6809,571.6809,571.6809
497,497,346.21945,556.8363,577.0325,577.0325,577.0325,577.0325,577.0325
498,498,349.46042,562.0488,582.434,582.434,582.434,582.434,582.434
499,499,352.73172,567.3102,587.8862,587.8862,587.8862,587.8862,587.8862
500,500,356.03366,572.6208,593.3894,593.3894,593.3894,593.3894,593.3894
501,501,359.3665,577.9811,598.94415,598.94415,598.94415,598.94415,598.94415
502,502,362.73053,583.3916,604.55084,604.55084,604.55084,604.55084,604.55084
503,503,366.12604,588.8527,610.2101,610.2101,610.2101,610.2101,610.2101
504,504,369.55334,594.365,615.92224,615.92224,615.92224,615.92224,615.92224
505,505,373.01273,599.92883,621.68787,621.68787,621.68787,621.68787,621.68787
506,506,376.50452,605.54474,627.5075,627.5075,627.5075,627.5075,627.5075
507,507,380.02896,611.21326,633.3816,633.3816,633.3816,633.3816,633.3816
508,508,383.58643,616.9348,639.3107,639.3107,639.3107,639.3107,639.3107
509,509,387.1772,622.70996,645.2953,645.2953,645.2953,645.2953,645.2953
510,510,390.80154,628.5392,651.33594,651.33594,651.33594,651.33594,651.33594
511,511,394.45984,634.4229,657.43304,657.43304,657.43304,657.43304,657.43304
512,512,398.15237,640.36176,663.5873,663.5873,663.5873,663.5873,663.5873
513,513,401.8795,646.3562,669.79913,669.79913,669.79913,669.79913,669.79913
514,514,405.64148,652.40674,676.06915,676.06915,676.06915,676.06915,676.06915
515,515,409.4387,658.5139,682.3978,682.3978,682.3978,682.3978,682.3978
516,516,413.27145,664.6783,688.78577,688.78577,688.78577,688.78577,688.78577
517,517,417.1401,670.9003,695.23346,695.23346,695.23346,695.23346,695.23346
518,518,421.04495,677.1806,701.7416,701.7416,701.7416,701.7416,701.7416
519,519,424.98636,683.5197,708.3106,708.3106,708.3106,708.3106,708.3106
520,520,428.96466,689.91815,714.9411,714.9411,714.9411,714.9411,714.9411
521,521,432.9802,696.37646,721.63367,721.63367,721.63367,721.63367,721.63367
522,522,437.03333,702.89526,728.38885,728.38885,728.38885,728.38885,728.38885
523,523,441.1244,709.47504,735.20734,735.20734,735.20734,735.20734,735.20734
524,524,445.25375,716.11646,742.0896,742.0896,742.0896,742.0896,742.0896
525,525,449.42178,722.82,749.0363,749.0363,749.0363,749.0363,749.0363
526,526,453.6288,729.58636,756.04803,756.04803,756.04803,756.04803,756.04803
527,527,457.87524,736.416,763.1254,763.1254,763.1254,763.1254,763.1254
528,528,462.1614,743.30963,770.26904,770.26904,770.26904,770.26904,770.26904
529,529,466.4877,750.26776,777.4795,777.4795,777.4795,777.4795,777.4795
530,530,470.8545,757.291,784.7575,784.7575,784.7575,784.7575,784.7575
531,531,475.26218,764.38,792.10364,792.10364,792.10364,792.10364,792.10364
532,532,479.71112,771.53534,799.5185,799.5185,799.5185,799.5185,799.5185
533,533,484.2017,778.7577,807.0028,807.0028,807.0028,807.0028,807.0028
534,534,488.7343,786.04767,814.5572,814.5572,814.5572,814.5572,814.5572
535,535,493.30936,793.4059,822.18225,822.18225,822.18225,822.18225,822.18225
536,536,497.92722,800.83295,829.8787,829.8787,829.8787,829.8787,829.8787
537,537,502.58832,808.3295,837.6472,837.6472,837.6472,837.6472,837.6472
538,538,507.29306,815.8963,845.4884,845.4884,845.4884,845.4884,845.4884
539,539,512.0418,823.53394,853.403,853.403,853.403,853.403,853.403
540,540,516.835,831.24304,861.3917,861.3917,861.3917,861.3917,861.3917
541,541,521.67316,839.0243,869.45526,869.45526,869.45526,869.45526,869.45526
542,542,526.5565,846.8784,877.59424,877.59424,877.59424,877.59424,877.59424
543,543,531.48566,854.806,885.8094,885.8094,885.8094,885.8094,885.8094
544,544,536.4609,862.8079,894.10144,894.10144,894.10144,894.10144,894.10144
545,545,541.48267,870.88464,902.4711,902.4711,902.4711,902.4711,902.4711
546,546,546.5515,879.037,910.9192,910.9192,910.9192,910.9192,910.9192
547,547,551.6678,887.2657,919.4463,919.4463,919.4463,919.4463,919.4463
548,548,556.8319,895.57135,928.0532,928.0532,928.0532,928.0532,928.0532
549,549,562.04443,903.95483,936.7407,936.7407,936.7407,936.7407,936.7407
550,550,567.3057,912.41675,945.5096,945.5096,945.5096,945.5096,945.5096
551,551,572.6163,920.9579,954.3605,954.3605,954.3605,954.3605,954.3605
552,552,577.97656,929.579,963.29425,963.29425,963.29425,963.29425,963.29425
553,553,583.387,938.28076,972.3117,972.3117,972.3117,972.3117,972.3117
554,554,588.8481,947.064,981.4135,981.4135,981.4135,981.4135,981.4135
555,555,594.3603,955.9295,990.6005,990.6005,990.6005,990.6005,990.6005
556,556,599.92413,964.8779,999.87354,999.87354,999.87354,999.87354,999.87354
557,557,605.54,973.91016,1009.2333,1009.2333,1009.2333,1009.2333,1009.2333
558,558,611.2085,983.027,1018.6808,1018.6808,1018.6808,1018.6808,1018.6808
559,559,616.93,992.22906,1028.2167,1028.2167,1028.2167,1028.2167,1028.2167
560,560,622.7051,1001.5173,1037.8418,1037.8418,1037.8418,1037.8418,1037.8418
561,561,628.53424,1010.8926,1047.557,1047.557,1047.557,1047.557,1047.557
562,562,634.41797,1020.3555,1057.3633,1057.3633,1057.3633,1057.3633,1057.3633
563,563,640.35675,1029.9071,1067.2612,1067.2612,1067.2612,1067.2612,1067.2612
564,564,646.35114,1039.5481,1077.2518,1077.2518,1077.2518,1077.2518,1077.2518
565,565,652.4016,1049.2793,1087.336,1087.336,1087.336,1087.336,1087.336
566,566,658.5087,1059.1016,1097.5145,1097.5145,1097.5145,1097.5145,1097.5145
567,567,664.67303,1069.0159,1107.7885,1107.7885,1107.7885,1107.7885,1107.7885
568,568,670.8951,1079.0228,1118.1584,1118.1584,1118.1584,1118.1584,1118.1584
569,569,677.1753,1089.1237,1128.6255,1128.6255,1128.6255,1128.6255,1128.6255
570,570,683.51434,1099.319,1139.1906,1139.1906,1139.1906,1139.1906,1139.1906
571,571,689.9127,1109.6096,1149.8546,1149.8546,1149.8546,1149.8546,1149.8546
572,572,696.37103,1119.9967,1160.6184,1160.6184,1160.6184,1160.6184,1160.6184
573,573,702.8898,1130.481,1171.4829,1171.4829,1171.4829,1171.4829,1171.4829
574,574,709.4695,1141.0635,1182.4492,1182.4492,1182.4492,1182.4492,1182.4492
575,575,716.11084,1151.745,1193.5181,1193.5181,1193.5181,1193.5181,1193.5181
576,576,722.8144,1162.5265,1204.6906,1204.6906,1204.6906,1204.6906,1204.6906
577,577,729.5806,1173.4088,1215.9678,1215.9678,1215.9678,1215.9678,1215.9678
578,578,736.4102,1184.3932,1227.3503,1227.3503,1227.3503,1227.3503,1227.3503
579,579,743.3038,1195.4802,1238.8396,1238.8396,1238.8396,1238.8396,1238.8396
580,580,750.26184,1206.6711,1250.4364,1250.4364,1250.4364,1250.4364,1250.4364
581,581,757.28503,1217.9668,1262.1417,1262.1417,1262.1417,1262.1417,1262.1417
582,582,764.374,1229.3682,1273.9567,1273.9567,1273.9567,1273.9567,1273.9567
583,583,771.5293,1240.8763,1285.8822,1285.8822,1285.8822,1285.8822,1285.8822
584,584,778.7516,1252.4922,1297.9193,1297.9193,1297.9193,1297.9193,1297.9193
585,585,786.0415,1264.2168,1310.0692,1310.0692,1310.0692,1310.0692,1310.0692
586,586,793.39966,1276.0511,1322.3328,1322.3328,1322.3328,1322.3328,1322.3328
587,587,800.82666,1287.9962,1334.711,1334.711,1334.711,1334.711,1334.711
588,588,808.3232,1300.0531,1347.2053,1347.2053,1347.2053,1347.2053,1347.2053
589,589,815.8899,1312.2229,1359.8165,1359.8165,1359.8165,1359.8165,1359.8165
590,590,823.52747,1324.5067,1372.5458,1372.5458,1372.5458,1372.5458,1372.5458
591,591,831.2365,1336.9054,1385.3942,1385.3942,1385.3942,1385.3942,1385.3942
592,592,839.0177,1349.4202,1398.3629,1398.3629,1398.3629,1398.3629,1398.3629
593,593,846.87177,1362.0521,1411.453,1411.453,1411.453,1411.453,1411.453
594,594,854.7994,1374.8022,1424.6655,1424.6655,1424.6655,1424.6655,1424.6655
595,595,862.80115,1387.6719,1438.0018,1438.0018,1438.0018,1438.0018,1438.0018
596,596,870.8778,1400.6619,1451.463,1451.463,1451.463,1451.463,1451.463
597,597,879.0301,1413.7734,1465.0502,1465.0502,1465.0502,1465.0502,1465.0502
598,598,887.2587,1427.0078,1478.7645,1478.7645,1478.7645,1478.7645,1478.7645
599,599,895.56433,1440.366,1492.6073,1492.6073,1492.6073,1492.6073,1492.6073
600,600,903.94775,1453.8492,1506.5796,1506.5796,1506.5796,1506.5796,1506.5796
601,601,912.4096,1467.4587,1520.6826,1520.6826,1520.6826,1520.6826,1520.6826
602,602,920.9507,1481.1957,1534.9177,1534.9177,1534.9177,1534.9177,1534.9177
603,603,929.57166,1495.0612,1549.2861,1549.2861,1549.2861,1549.2861,1549.2861
604,604,938.27344,1509.0564,1563.7891,1563.7891,1563.7891,1563.7891,1563.7891
605,605,947.0566,1523.1827,1578.4276,1578.4276,1578.4276,1578.4276,1578.4276
606,606,955.922,1537.4412,1593.2034,1593.2034,1593.2034,1593.2034,1593.2034
607,607,964.87036,1551.8333,1608.1173,1608.1173,1608.1173,1608.1173,1608.1173
608,608,973.9025,1566.3599,1623.1709,1623.1709,1623.1709,1623.1709,1623.1709
609,609,983.0192,1581.0226,1638.3654,1638.3654,1638.3654,1638.3654,1638.3654
610,610,992.2213,1595.8226,1653.7021,1653.7021,1653.7021,1653.7021,1653.7021
611,611,1001.5095,1610.7611,1669.1825,1669.1825,1669.1825,1669.1825,1669.1825
612,612,1010.8846,1625.8395,1684.8077,1684.8077,1684.8077,1684.8077,1684.8077
613,613,1020.3475,1641.059,1700.5792,1700.5792,1700.5792,1700.5792,1700.5792
614,614,1029.899,1656.4209,1716.4983,1716.4983,1716.4983,1716.4983,1716.4983
615,615,1039.5399,1671.9266,1732.5665,1732.5665,1732.5665,1732.5665,1732.5665
616,616,1049.271,1687.5775,1748.785,1748.785,1748.785,1748.785,1748.785
617,617,1059.0933,1703.375,1765.1554,1765.1554,1765.1554,1765.1554,1765.1554
618,618,1069.0074,1719.3203,1781.6791,1781.6791,1781.6791,1781.6791,1781.6791
619,619,1079.0144,1735.4149,1798.3574,1798.3574,1798.3574,1798.3574,1798.3574
620,620,1089.1151,1751.66,1815.1918,1815.1918,1815.1918,1815.1918,1815.1918
621,621,1099.3103,1768.0574,1832.1838,1832.1838,1832.1838,1832.1838,1832.1838
622,622,1109.601,1784.6082,1849.335,1849.335,1849.335,1849.335,1849.335
623,623,1119.9879,1801.314,1866.6465,1866.6465,1866.6465,1866.6465,1866.6465
624,624,1130.4722,1818.176,1884.1202,1884.1202,1884.1202,1884.1202,1884.1202
625,625,1141.0544,1835.1959,1901.7574,1901.7574,1901.7574,1901.7574,1901.7574
626,626,1151.736,1852.3752,1919.5598,1919.5598,1919.5598,1919.5598,1919.5598
627,627,1162.5173,1869.7153,1937.5288,1937.5288,1937.5288,1937.5288,1937.5288
628,628,1173.3997,1887.2178,1955.6661,1955.6661,1955.6661,1955.6661,1955.6661
629,629,1184.3838,1904.884,1973.973,1973.973,1973.973,1973.973,1973.973
630,630,1195.4708,1922.7157,1992.4514,1992.4514,1992.4514,1992.4514,1992.4514
631,631,1206.6616,1940.7142,2011.1028,2011.1028,2011.1028,2011.1028,2011.1028
632,632,1217.9573,1958.8812,2029.9287,2029.9287,2029.9287,2029.9287,2029.9287
633,633,1229.3585,1977.2184,2048.931,2048.931,2048.931,2048.931,2048.931
634,634,1240.8666,1995.727,2068.111,2068.111,2068.111,2068.111,2068.111
635,635,1252.4823,2014.409,2087.4705,2087.4705,2087.4705,2087.4705,2087.4705
636,636,1264.2068,2033.266,2107.0115,2107.0115,2107.0115,2107.0115,2107.0115
637,637,1276.0411,2052.2993,2126.735,2126.735,2126.735,2126.735,2126.735
638,638,1287.9861,2071.511,2146.6436,2146.6436,2146.6436,2146.6436,2146.6436
639,639,1300.043,2090.9023,2166.7383,2166.7383,2166.7383,2166.7383,2166.7383
640,640,1312.2126,2110.4753,2187.021,2187.021,2187.021,2187.021,2187.021
641,641,1324.4963,2130.2314,2207.494,2207.494,2207.494,2207.494,2207.494
642,642,1336.8949,2150.1726,2228.1582,2228.1582,2228.1582,2228.1582,2228.1582
643,643,1349.4095,2170.3005,2249.0159,2249.0159,2249.0159,2249.0159,2249.0159
644,644,1362.0414,2190.6167,2270.069,2270.069,2270.069,2270.069,2270.069
645,645,1374.7915,2211.123,2291.319,2291.319,2291.319,2291.319,2291.319
646,646,1387.6609,2231.8213,2312.7683,2312.7683,2312.7683,2312.7683,2312.7683
647,647,1400.6509,2252.7134,2334.418,2334.418,2334.418,2334.418,2334.418
648,648,1413.7623,2273.801,2356.2705,2356.2705,2356.2705,2356.2705,2356.2705
649,649,1426.9966,2295.0862,2378.3276,2378.3276,2378.3276,2378.3276,2378.3276
650,650,1440.3547,2316.5706,2400.591,2400.591,2400.591,2400.591,2400.591
651,651,1453.8379,2338.2559,2423.063,2423.063,2423.063,2423.063,2423.063
652,652,1467.4473,2360.1443,2445.7454,2445.7454,2445.7454,2445.7454,2445.7454
653,653,1481.1841,2382.2375,2468.6401,2468.6401,2468.6401,2468.6401,2468.6401
654,654,1495.0494,2404.5378,2491.749,2491.749,2491.749,2491.749,2491.749
655,655,1509.0446,2427.0466,2515.0742,2515.0742,2515.0742,2515.0742,2515.0742
656,656,1523.1708,2449.7664,2538.618,2538.618,2538.618,2538.618,2538.618
657,657,1537.4292,2472.6985,2562.3818,2562.3818,2562.3818,2562.3818,2562.3818
658,658,1551.821,2495.8455,2586.3684,2586.3684,2586.3684,2586.3684,2586.3684
659,659,1566.3477,2519.2092,2610.5793,2610.5793,2610.5793,2610.5793,2610.5793
660,660,1581.0103,2542.7915,2635.017,2635.017,2635.017,2635.017,2635.017
661,661,1595.81,2566.5945,2659.6833,2659.6833,2659.6833,2659.6833,2659.6833
662,662,1610.7484,2590.6204,2684.5808,2684.5808,2684.5808,2684.5808,2684.5808
663,663,1625.8267,2614.8713,2709.7112,2709.7112,2709.7112,2709.7112,2709.7112
664,664,1641.046,2639.349,2735.0767,2735.0767,2735.0767,2735.0767,2735.0767
665,665,1656.408,2664.0562,2760.68,2760.68,2760.68,2760.68,2760.68
666,666,1671.9136,2688.9944,2786.5225,2786.5225,2786.5225,2786.5225,2786.5225
667,667,1687.5643,2714.166,2812.6072,2812.6072,2812.6072,2812.6072,2812.6072
668,668,1703.3616,2739.5732,2838.936,2838.936,2838.936,2838.936,2838.936
669,669,1719.3068,2765.2185,2865.5112,2865.5112,2865.5112,2865.5112,2865.5112
670,670,1735.4012,2791.1038,2892.3354,2892.3354,2892.3354,2892.3354,2892.3354
671,671,1751.6464,2817.2312,2919.4106,2919.4106,2919.4106,2919.4106,2919.4106
672,672,1768.0436,2843.6033,2946.7393,2946.7393,2946.7393,2946.7393,2946.7393
673,673,1784.5942,2870.2224,2974.3237,2974.3237,2974.3237,2974.3237,2974.3237
674,674,1801.2998,2897.0906,3002.1663,3002.1663,3002.1663,3002.1663,3002.1663
675,675,1818.1617,2924.2102,3030.2695,3030.2695,3030.2695,3030.2695,3030.2695
676,676,1835.1816,2951.5837,3058.636,3058.636,3058.636,3058.636,3058.636
677,677,1852.3607,2979.2136,3087.2678,3087.2678,3087.2678,3087.2678,3087.2678
678,678,1869.7007,3007.102,3116.1677,3116.1677,3116.1677,3116.1677,3116.1677
679,679,1887.203,3035.2515,3145.3384,3145.3384,3145.3384,3145.3384,3145.3384
680,680,1904.8691,3063.6646,3174.7817,3174.7817,3174.7817,3174.7817,3174.7817
681,681,1922.7006,3092.3435,3204.501,3204.501,3204.501,3204.501,3204.501
682,682,1940.699,3121.2908,3234.4983,3234.4983,3234.4983,3234.4983,3234.4983
683,683,1958.8658,3150.5093,3264.7764,3264.7764,3264.7764,3264.7764,3264.7764
684,684,1977.2029,3180.0012,3295.3381,3295.3381,3295.3381,3295.3381,3295.3381
685,685,1995.7114,3209.7693,3326.1858,3326.1858,3326.1858,3326.1858,3326.1858
686,686,2014.3933,3239.816,3357.3223,3357.3223,3357.3223,3357.3223,3357.3223
687,687,2033.25,3270.1438,3388.75,3388.75,3388.75,3388.75,3388.75
688,688,2052.2832,3300.7556,3420.4722,3420.4722,3420.4722,3420.4722,3420.4722
689,689,2071.4949,3331.654,3452.4912,3452.4912,3452.4912,3452.4912,3452.4912
