ID,ItemLevel,Quality[0],Quality[1],Quality[2],Quality[3],Quality[4],Quality[5],Quality[6]
351,351,117.64481,189.21207,196.07469,196.07469,196.07469,196.07469,196.07469
352,352,118.74609,190.98329,197.91014,197.91014,197.91014,197.91014,197.91014
353,353,119.85767,192.77109,199.76279,199.76279,199.76279,199.76279,199.76279
354,354,120.97966,194.57562,201.63277,201.63277,201.63277,201.63277,201.63277
355,355,122.11215,196.39703,203.52025,203.52025,203.52025,203.52025,203.52025
356,356,123.25524,198.23552,205.4254,205.4254,205.4254,205.4254,205.4254
357,357,124.40903,200.0912,207.34839,207.34839,207.34839,207.34839,207.34839
358,358,125.57363,201.96425,209.28938,209.28938,209.28938,209.28938,209.28938
359,359,126.74912,203.85484,211.24854,211.24854,211.24854,211.24854,211.24854
360,360,127.93562,205.76312,213.22604,213.22604,213.22604,213.22604,213.22604
361,361,129.13322,207.68927,215.22205,215.22205,215.22205,215.22205,215.22205
362,362,130.34204,209.63345,217.23674,217.23674,217.23674,217.23674,217.23674
363,363,131.56218,211.59584,219.2703,219.2703,219.2703,219.2703,219.2703
364,364,132.79373,213.57658,221.32289,221.32289,221.32289,221.32289,221.32289
365,365,134.03682,215.57588,223.3947,223.3947,223.3947,223.3947,223.3947
366,366,135.29153,217.59389,225.48589,225.48589,225.48589,225.48589,225.48589
367,367,136.558,219.63078,227.59666,227.59666,227.59666,227.59666,227.59666
368,368,137.83632,221.68675,229.7272,229.7272,229.7272,229.7272,229.7272
369,369,139.1266,223.76196,231.87767,231.87767,231.87767,231.87767,231.87767
370,370,140.42897,225.8566,234.04828,234.04828,234.04828,234.04828,234.04828
371,371,141.74353,227.97084,236.23921,236.23921,236.23921,236.23921,236.23921
372,372,143.07039,230.10487,238.45065,238.45065,238.45065,238.45065,238.45065
373,373,144.40967,232.2589,240.68279,240.68279,240.68279,240.68279,240.68279
374,374,145.76149,234.43306,242.93582,242.93582,242.93582,242.93582,242.93582
375,375,147.12596,236.6276,245.20995,245.20995,245.20995,245.20995,245.20995
376,376,148.50322,238.84267,247.50536,247.50536,247.50536,247.50536,247.50536
377,377,149.89336,241.07848,249.82225,249.82225,249.82225,249.82225,249.82225
378,378,151.29651,243.3352,252.16084,252.16084,252.16084,252.16084,252.16084
379,379,152.7128,245.61307,254.52132,254.52132,254.52132,254.52132,254.52132
380,380,154.14233,247.91226,256.9039,256.9039,256.9039,256.9039,256.9039
381,381,155.58527,250.23297,259.30878,259.30878,259.30878,259.30878,259.30878
382,382,157.0417,252.5754,261.73618,261.73618,261.73618,261.73618,261.73618
383,383,158.51176,254.93976,264.18628,264.18628,264.18628,264.18628,264.18628
384,384,159.99559,257.32626,266.65933,266.65933,266.65933,266.65933,266.65933
385,385,161.49332,259.73508,269.15552,269.15552,269.15552,269.15552,269.15552
386,386,163.00505,262.16647,271.67508,271.67508,271.67508,271.67508,271.67508
387,387,164.53094,264.6206,274.21823,274.21823,274.21823,274.21823,274.21823
388,388,166.07112,267.09772,276.78522,276.78522,276.78522,276.78522,276.78522
389,389,167.62572,269.59802,279.3762,279.3762,279.3762,279.3762,279.3762
390,390,169.19485,272.12173,281.99142,281.99142,281.99142,281.99142,281.99142
391,391,170.7787,274.66907,284.63116,284.63116,284.63116,284.63116,284.63116
392,392,172.37735,277.24023,287.2956,287.2956,287.2956,287.2956,287.2956
393,393,173.99098,279.83548,289.98495,289.98495,289.98495,289.98495,289.98495
394,394,175.6197,282.45505,292.69952,292.69952,292.69952,292.69952,292.69952
395,395,177.26369,285.0991,295.43948,295.43948,295.43948,295.43948,295.43948
396,396,178.92305,287.7679,298.20508,298.20508,298.20508,298.20508,298.20508
397,397,180.59796,290.4617,300.99658,300.99658,300.99658,300.99658,300.99658
398,398,182.28853,293.18073,303.8142,303.8142,303.8142,303.8142,303.8142
399,399,183.99493,295.9252,306.65823,306.65823,306.65823,306.65823,306.65823
400,400,185.71732,298.69534,309.52887,309.52887,309.52887,309.52887,309.52887
401,401,187.45581,301.49142,312.42636,312.42636,312.42636,312.42636,312.42636
402,402,189.21059,304.3137,315.35098,315.35098,315.35098,315.35098,315.35098
403,403,190.9818,307.16238,318.30298,318.30298,318.30298,318.30298,318.30298
404,404,192.76958,310.03772,321.28262,321.28262,321.28262,321.28262,321.28262
405,405,194.5741,312.94,324.29016,324.29016,324.29016,324.29016,324.29016
406,406,196.3955,315.86942,327.32584,327.32584,327.32584,327.32584,327.32584
407,407,198.23396,318.8263,330.38992,330.38992,330.38992,330.38992,330.38992
408,408,200.08963,321.81082,333.48273,333.48273,333.48273,333.48273,333.48273
409,409,201.96266,324.8233,336.60443,336.60443,336.60443,336.60443,336.60443
410,410,203.85324,327.86395,339.7554,339.7554,339.7554,339.7554,339.7554
411,411,205.7615,330.9331,342.93585,342.93585,342.93585,342.93585,342.93585
412,412,207.68765,334.03098,346.1461,346.1461,346.1461,346.1461,346.1461
413,413,209.6318,337.15784,349.38635,349.38635,349.38635,349.38635,349.38635
414,414,211.59418,340.31396,352.65695,352.65695,352.65695,352.65695,352.65695
415,415,213.5749,343.49963,355.9582,355.9582,355.9582,355.9582,355.9582
416,416,215.57419,346.71515,359.2903,359.2903,359.2903,359.2903,359.2903
417,417,217.59218,349.96075,362.65363,362.65363,362.65363,362.65363,362.65363
418,418,219.62906,353.23672,366.04843,366.04843,366.04843,366.04843,366.04843
419,419,221.68501,356.5434,369.475,369.475,369.475,369.475,369.475
420,420,223.76021,359.88098,372.9337,372.9337,372.9337,372.9337,372.9337
421,421,225.85483,363.24985,376.4247,376.4247,376.4247,376.4247,376.4247
422,422,227.96906,366.65024,379.94843,379.94843,379.94843,379.94843,379.94843
423,423,230.10307,370.08243,383.50513,383.50513,383.50513,383.50513,383.50513
424,424,232.25706,373.54678,387.09512,387.09512,387.09512,387.09512,387.09512
425,425,234.43123,377.04355,390.71872,390.71872,390.71872,390.71872,390.71872
426,426,236.62573,380.57306,394.37622,394.37622,394.37622,394.37622,394.37622
427,427,238.84079,384.13562,398.068,398.068,398.068,398.068,398.068
428,428,241.07658,387.7315,401.7943,401.7943,401.7943,401.7943,401.7943
429,429,243.3333,391.36105,405.5555,405.5555,405.5555,405.5555,405.5555
430,430,245.61115,395.0246,409.3519,409.3519,409.3519,409.3519,409.3519
431,431,247.91031,398.7224,413.18387,413.18387,413.18387,413.18387,413.18387
432,432,250.231,402.45486,417.05167,417.05167,417.05167,417.05167,417.05167
433,433,252.57343,406.22226,420.9557,420.9557,420.9557,420.9557,420.9557
434,434,254.93776,410.0249,424.89627,424.89627,424.89627,424.89627,424.89627
435,435,257.32422,413.86313,428.87372,428.87372,428.87372,428.87372,428.87372
436,436,259.73306,417.7373,432.8884,432.8884,432.8884,432.8884,432.8884
437,437,262.1644,421.64777,436.94067,436.94067,436.94067,436.94067,436.94067
438,438,264.61853,425.59482,441.03088,441.03088,441.03088,441.03088,441.03088
439,439,267.09564,429.5788,445.1594,445.1594,445.1594,445.1594,445.1594
440,440,269.59592,433.6001,449.3265,449.3265,449.3265,449.3265,449.3265
441,441,272.1196,437.65903,453.53265,453.53265,453.53265,453.53265,453.53265
442,442,274.6669,441.75595,457.7782,457.7782,457.7782,457.7782,457.7782
443,443,277.23807,445.89124,462.06345,462.06345,462.06345,462.06345,462.06345
444,444,279.8333,450.06522,466.38882,466.38882,466.38882,466.38882,466.38882
445,445,282.45282,454.2783,470.7547,470.7547,470.7547,470.7547,470.7547
446,446,285.09686,458.5308,475.16144,475.16144,475.16144,475.16144,475.16144
447,447,287.76566,462.8231,479.60944,479.60944,479.60944,479.60944,479.60944
448,448,290.45944,467.15558,484.09906,484.09906,484.09906,484.09906,484.09906
449,449,293.17844,471.52863,488.6307,488.6307,488.6307,488.6307,488.6307
450,450,295.92288,475.94263,493.20477,493.20477,493.20477,493.20477,493.20477
451,451,298.693,480.39792,497.8217,497.8217,497.8217,497.8217,497.8217
452,452,301.48907,484.89493,502.48178,502.48178,502.48178,502.48178,502.48178
453,453,304.3113,489.43402,507.18552,507.18552,507.18552,507.18552,507.18552
454,454,307.15997,494.01562,511.9333,511.9333,511.9333,511.9333,511.9333
455,455,310.0353,498.6401,516.7255,516.7255,516.7255,516.7255,516.7255
456,456,312.93753,503.3079,521.56256,521.56256,521.56256,521.56256,521.56256
457,457,315.86694,508.01935,526.44495,526.44495,526.44495,526.44495,526.44495
458,458,318.8238,512.7749,531.373,531.373,531.373,531.373,531.373
459,459,321.8083,517.575,536.34717,536.34717,536.34717,536.34717,536.34717
460,460,324.82074,522.42004,541.3679,541.3679,541.3679,541.3679,541.3679
461,461,327.8614,527.3104,546.43567,546.43567,546.43567,546.43567,546.43567
462,462,330.9305,532.2466,551.55084,551.55084,551.55084,551.55084,551.55084
463,463,334.02835,537.22894,556.7139,556.7139,556.7139,556.7139,556.7139
464,464,337.15518,542.25793,561.9253,561.9253,561.9253,561.9253,561.9253
465,465,340.3113,547.334,567.1855,567.1855,567.1855,567.1855,567.1855
466,466,343.49695,552.4576,572.49493,572.49493,572.49493,572.49493,572.49493
467,467,346.71243,557.62915,577.85406,577.85406,577.85406,577.85406,577.85406
468,468,349.958,562.8491,583.26337,583.26337,583.26337,583.26337,583.26337
469,469,353.23398,568.118,588.72327,588.72327,588.72327,588.72327,588.72327
470,470,356.5406,573.4361,594.2343,594.2343,594.2343,594.2343,594.2343
471,471,359.87817,578.8041,599.79694,599.79694,599.79694,599.79694,599.79694
472,472,363.24698,584.2222,605.4117,605.4117,605.4117,605.4117,605.4117
473,473,366.64734,589.69116,611.0789,611.0789,611.0789,611.0789,611.0789
474,474,370.07953,595.21124,616.79926,616.79926,616.79926,616.79926,616.79926
475,475,373.54385,600.783,622.5731,622.5731,622.5731,622.5731,622.5731
476,476,377.0406,606.407,628.401,628.401,628.401,628.401,628.401
477,477,380.57007,612.08356,634.28345,634.28345,634.28345,634.28345,634.28345
478,478,384.1326,617.81323,640.221,640.221,640.221,640.221,640.221
479,479,387.72845,623.5966,646.2141,646.2141,646.2141,646.2141,646.2141
480,480,391.358,629.4341,652.2633,652.2633,652.2633,652.2633,652.2633
481,481,395.02148,635.32623,658.36914,658.36914,658.36914,658.36914,658.36914
482,482,398.7193,641.27356,664.53217,664.53217,664.53217,664.53217,664.53217
483,483,402.45172,647.2765,670.75287,670.75287,670.75287,670.75287,670.75287
484,484,406.21906,653.33563,677.0318,677.0318,677.0318,677.0318,677.0318
485,485,410.02167,659.45154,683.36945,683.36945,683.36945,683.36945,683.36945
486,486,413.8599,665.6247,689.7665,689.7665,689.7665,689.7665,689.7665
487,487,417.73404,671.8556,696.2234,696.2234,696.2234,696.2234,696.2234
488,488,421.64444,678.14484,702.7408,702.7408,702.7408,702.7408,702.7408
489,489,425.59146,684.4929,709.3191,709.3191,709.3191,709.3191,709.3191
490,490,429.57544,690.9005,715.95905,715.95905,715.95905,715.95905,715.95905
491,491,433.59668,697.368,722.66113,722.66113,722.66113,722.66113,722.66113
492,492,437.65558,703.89606,729.42596,729.42596,729.42596,729.42596,729.42596
493,493,441.7525,710.4852,736.25415,736.25415,736.25415,736.25415,736.25415
494,494,445.88773,717.1361,743.14624,743.14624,743.14624,743.14624,743.14624
495,495,450.0617,723.84924,750.10284,750.10284,750.10284,750.10284,750.10284
496,496,454.27472,730.6252,757.1245,757.1245,757.1245,757.1245,757.1245
497,497,458.5272,737.46454,764.212,764.212,764.212,764.212,764.212
498,498,462.81946,744.368,771.3658,771.3658,771.3658,771.3658,771.3658
499,499,467.15192,751.336,778.58655,778.58655,778.58655,778.58655,778.58655
500,500,471.52493,758.36926,785.8749,785.8749,785.8749,785.8749,785.8749
501,501,475.93887,765.4684,793.23145,793.23145,793.23145,793.23145,793.23145
502,502,480.39413,772.6339,800.6569,800.6569,800.6569,800.6569,800.6569
503,503,484.8911,779.8666,808.15186,808.15186,808.15186,808.15186,808.15186
504,504,489.43018,787.1669,815.717,815.717,815.717,815.717,815.717
505,505,494.01175,794.5356,823.3529,823.3529,823.3529,823.3529,823.3529
506,506,498.6362,801.9732,831.0603,831.0603,831.0603,831.0603,831.0603
507,507,503.30392,809.48047,838.8399,838.8399,838.8399,838.8399,838.8399
508,508,508.01535,817.05804,846.69226,846.69226,846.69226,846.69226,846.69226
509,509,512.7709,824.70654,854.61816,854.61816,854.61816,854.61816,854.61816
510,510,517.5709,832.42664,862.6182,862.6182,862.6182,862.6182,862.6182
511,511,522.41595,840.21893,870.69324,870.69324,870.69324,870.69324,870.69324
512,512,527.3063,848.0842,878.8438,878.8438,878.8438,878.8438,878.8438
513,513,532.2424,856.0232,887.0706,887.0706,887.0706,887.0706,887.0706
514,514,537.22473,864.03644,895.3745,895.3745,895.3745,895.3745,895.3745
515,515,542.25366,872.12463,903.7561,903.7561,903.7561,903.7561,903.7561
516,516,547.3297,880.28864,912.2162,912.2162,912.2162,912.2162,912.2162
517,517,552.45325,888.529,920.75543,920.75543,920.75543,920.75543,920.75543
518,518,557.6248,896.84656,929.37463,929.37463,929.37463,929.37463,929.37463
519,519,562.8447,905.24194,938.0745,938.0745,938.0745,938.0745,938.0745
520,520,568.1135,913.7159,946.85583,946.85583,946.85583,946.85583,946.85583
521,521,573.43164,922.26917,955.71936,955.71936,955.71936,955.71936,955.71936
522,522,578.7995,930.9026,964.6659,964.6659,964.6659,964.6659,964.6659
523,523,584.21765,939.61676,973.6961,973.6961,973.6961,973.6961,973.6961
524,524,589.6865,948.4125,982.8109,982.8109,982.8109,982.8109,982.8109
525,525,595.2066,957.2906,992.011,992.011,992.011,992.011,992.011
526,526,600.7783,966.25183,1001.2972,1001.2972,1001.2972,1001.2972,1001.2972
527,527,606.4022,975.2969,1010.6703,1010.6703,1010.6703,1010.6703,1010.6703
528,528,612.07874,984.42664,1020.1312,1020.1312,1020.1312,1020.1312,1020.1312
529,529,617.8084,993.64185,1029.6807,1029.6807,1029.6807,1029.6807,1029.6807
530,530,623.59174,1002.9434,1039.3196,1039.3196,1039.3196,1039.3196,1039.3196
531,531,629.4292,1012.3319,1049.0486,1049.0486,1049.0486,1049.0486,1049.0486
532,532,635.3213,1021.8083,1058.8688,1058.8688,1058.8688,1058.8688,1058.8688
533,533,641.2685,1031.3735,1068.7809,1068.7809,1068.7809,1068.7809,1068.7809
534,534,647.2714,1041.0282,1078.7858,1078.7858,1078.7858,1078.7858,1078.7858
535,535,653.33057,1050.7733,1088.8843,1088.8843,1088.8843,1088.8843,1088.8843
536,536,659.44635,1060.6096,1099.0773,1099.0773,1099.0773,1099.0773,1099.0773
537,537,665.61945,1070.538,1109.3657,1109.3657,1109.3657,1109.3657,1109.3657
538,538,671.85034,1080.5592,1119.7505,1119.7505,1119.7505,1119.7505,1119.7505
539,539,678.1395,1090.6744,1130.2325,1130.2325,1130.2325,1130.2325,1130.2325
540,540,684.48755,1100.8842,1140.8126,1140.8126,1140.8126,1140.8126,1140.8126
541,541,690.8951,1111.1896,1151.4918,1151.4918,1151.4918,1151.4918,1151.4918
542,542,697.36255,1121.5914,1162.2709,1162.2709,1162.2709,1162.2709,1162.2709
543,543,703.89056,1132.0907,1173.1509,1173.1509,1173.1509,1173.1509,1173.1509
544,544,710.4797,1142.6881,1184.1328,1184.1328,1184.1328,1184.1328,1184.1328
545,545,717.1305,1153.3849,1195.2175,1195.2175,1195.2175,1195.2175,1195.2175
546,546,723.84357,1164.1818,1206.4059,1206.4059,1206.4059,1206.4059,1206.4059
547,547,730.61945,1175.0796,1217.6991,1217.6991,1217.6991,1217.6991,1217.6991
548,548,737.4588,1186.0796,1229.098,1229.098,1229.098,1229.098,1229.098
549,549,744.3621,1197.1825,1240.6035,1240.6035,1240.6035,1240.6035,1240.6035
550,550,751.33014,1208.3893,1252.2169,1252.2169,1252.2169,1252.2169,1252.2169
551,551,758.36334,1219.701,1263.9388,1263.9388,1263.9388,1263.9388,1263.9388
552,552,765.46234,1231.1187,1275.7706,1275.7706,1275.7706,1275.7706,1275.7706
553,553,772.62787,1242.6432,1287.7131,1287.7131,1287.7131,1287.7131,1287.7131
554,554,779.8604,1254.2755,1299.7673,1299.7673,1299.7673,1299.7673,1299.7673
555,555,787.1607,1266.0168,1311.9346,1311.9346,1311.9346,1311.9346,1311.9346
556,556,794.52936,1277.868,1324.2156,1324.2156,1324.2156,1324.2156,1324.2156
557,557,801.9669,1289.8301,1336.6116,1336.6116,1336.6116,1336.6116,1336.6116
558,558,809.4741,1301.9043,1349.1235,1349.1235,1349.1235,1349.1235,1349.1235
559,559,817.05164,1314.0914,1361.7527,1361.7527,1361.7527,1361.7527,1361.7527
560,560,824.7001,1326.3926,1374.5001,1374.5001,1374.5001,1374.5001,1374.5001
561,561,832.4201,1338.809,1387.3668,1387.3668,1387.3668,1387.3668,1387.3668
562,562,840.21234,1351.3416,1400.354,1400.354,1400.354,1400.354,1400.354
563,563,848.0776,1363.9915,1413.4626,1413.4626,1413.4626,1413.4626,1413.4626
564,564,856.0165,1376.7598,1426.6941,1426.6941,1426.6941,1426.6941,1426.6941
565,565,864.02966,1389.6477,1440.0494,1440.0494,1440.0494,1440.0494,1440.0494
566,566,872.1178,1402.6561,1453.5297,1453.5297,1453.5297,1453.5297,1453.5297
567,567,880.28174,1415.7864,1467.1362,1467.1362,1467.1362,1467.1362,1467.1362
568,568,888.52203,1429.0397,1480.8701,1480.8701,1480.8701,1480.8701,1480.8701
569,569,896.8395,1442.4169,1494.7325,1494.7325,1494.7325,1494.7325,1494.7325
570,570,905.2348,1455.9193,1508.7247,1508.7247,1508.7247,1508.7247,1508.7247
571,571,913.70874,1469.5482,1522.8479,1522.8479,1522.8479,1522.8479,1522.8479
572,572,922.26196,1483.3047,1537.1033,1537.1033,1537.1033,1537.1033,1537.1033
573,573,930.89526,1497.1898,1551.4921,1551.4921,1551.4921,1551.4921,1551.4921
574,574,939.6094,1511.2051,1566.0156,1566.0156,1566.0156,1566.0156,1566.0156
575,575,948.4051,1525.3514,1580.6752,1580.6752,1580.6752,1580.6752,1580.6752
576,576,957.2831,1539.6302,1595.4718,1595.4718,1595.4718,1595.4718,1595.4718
577,577,966.2442,1554.0428,1610.407,1610.407,1610.407,1610.407,1610.407
578,578,975.28925,1568.5902,1625.482,1625.482,1625.482,1625.482,1625.482
579,579,984.41895,1583.2738,1640.6982,1640.6982,1640.6982,1640.6982,1640.6982
580,580,993.6341,1598.0948,1656.0568,1656.0568,1656.0568,1656.0568,1656.0568
581,581,1002.9355,1613.0546,1671.5592,1671.5592,1671.5592,1671.5592,1671.5592
582,582,1012.324,1628.1544,1687.2067,1687.2067,1687.2067,1687.2067,1687.2067
583,583,1021.8004,1643.3955,1703.0006,1703.0006,1703.0006,1703.0006,1703.0006
584,584,1031.3655,1658.7794,1718.9424,1718.9424,1718.9424,1718.9424,1718.9424
585,585,1041.02,1674.3073,1735.0334,1735.0334,1735.0334,1735.0334,1735.0334
586,586,1050.765,1689.9805,1751.275,1751.275,1751.275,1751.275,1751.275
587,587,1060.6012,1705.8004,1767.6687,1767.6687,1767.6687,1767.6687,1767.6687
588,588,1070.5295,1721.7683,1784.216,1784.216,1784.216,1784.216,1784.216
589,589,1080.5508,1737.8859,1800.918,1800.918,1800.918,1800.918,1800.918
590,590,1090.6658,1754.1542,1817.7764,1817.7764,1817.7764,1817.7764,1817.7764
591,591,1100.8756,1770.5748,1834.7926,1834.7926,1834.7926,1834.7926,1834.7926
592,592,1111.1809,1787.1492,1851.9681,1851.9681,1851.9681,1851.9681,1851.9681
593,593,1121.5826,1803.8788,1869.3043,1869.3043,1869.3043,1869.3043,1869.3043
594,594,1132.0818,1820.7649,1886.803,1886.803,1886.803,1886.803,1886.803
595,595,1142.6792,1837.8091,1904.4653,1904.4653,1904.4653,1904.4653,1904.4653
596,596,1153.3759,1855.0128,1922.2931,1922.2931,1922.2931,1922.2931,1922.2931
597,597,1164.1726,1872.3776,1940.2876,1940.2876,1940.2876,1940.2876,1940.2876
598,598,1175.0704,1889.9049,1958.4507,1958.4507,1958.4507,1958.4507,1958.4507
599,599,1186.0702,1907.5963,1976.7837,1976.7837,1976.7837,1976.7837,1976.7837
600,600,1197.1731,1925.4534,1995.2885,1995.2885,1995.2885,1995.2885,1995.2885
601,601,1208.3798,1943.4775,2013.9663,2013.9663,2013.9663,2013.9663,2013.9663
602,602,1219.6914,1961.6704,2032.8191,2032.8191,2032.8191,2032.8191,2032.8191
603,603,1231.109,1980.0336,2051.8484,2051.8484,2051.8484,2051.8484,2051.8484
604,604,1242.6334,1998.5687,2071.0557,2071.0557,2071.0557,2071.0557,2071.0557
605,605,1254.2657,2017.2773,2090.4429,2090.4429,2090.4429,2090.4429,2090.4429
606,606,1266.0068,2036.1611,2110.0115,2110.0115,2110.0115,2110.0115,2110.0115
607,607,1277.858,2055.2217,2129.7634,2129.7634,2129.7634,2129.7634,2129.7634
608,608,1289.8201,2074.4604,2149.7,2149.7,2149.7,2149.7,2149.7
609,609,1301.894,2093.8796,2169.8235,2169.8235,2169.8235,2169.8235,2169.8235
610,610,1314.081,2113.4805,2190.135,2190.135,2190.135,2190.135,2190.135
611,611,1326.3822,2133.2646,2210.637,2210.637,2210.637,2210.637,2210.637
612,612,1338.7985,2153.2341,2231.3308,2231.3308,2231.3308,2231.3308,2231.3308
613,613,1351.3309,2173.3906,2252.2183,2252.2183,2252.2183,2252.2183,2252.2183
614,614,1363.9808,2193.7358,2273.3013,2273.3013,2273.3013,2273.3013,2273.3013
615,615,1376.749,2214.2712,2294.5818,2294.5818,2294.5818,2294.5818,2294.5818
616,616,1389.6367,2234.999,2316.0613,2316.0613,2316.0613,2316.0613,2316.0613
617,617,1402.6451,2255.921,2337.742,2337.742,2337.742,2337.742,2337.742
618,618,1415.7754,2277.0386,2359.6255,2359.6255,2359.6255,2359.6255,2359.6255
619,619,1429.0284,2298.354,2381.714,2381.714,2381.714,2381.714,2381.714
620,620,1442.4055,2319.869,2404.0093,2404.0093,2404.0093,2404.0093,2404.0093
621,621,1455.908,2341.5852,2426.5132,2426.5132,2426.5132,2426.5132,2426.5132
622,622,1469.5367,2363.505,2449.2278,2449.2278,2449.2278,2449.2278,2449.2278
623,623,1483.293,2385.6296,2472.155,2472.155,2472.155,2472.155,2472.155
624,624,1497.1781,2407.9614,2495.2969,2495.2969,2495.2969,2495.2969,2495.2969
625,625,1511.1932,2430.5024,2518.6553,2518.6553,2518.6553,2518.6553,2518.6553
626,626,1525.3395,2453.2544,2542.2324,2542.2324,2542.2324,2542.2324,2542.2324
627,627,1539.6183,2476.2192,2566.0303,2566.0303,2566.0303,2566.0303,2566.0303
628,628,1554.0306,2499.3992,2590.051,2590.051,2590.051,2590.051,2590.051
629,629,1568.5779,2522.7961,2614.2964,2614.2964,2614.2964,2614.2964,2614.2964
630,630,1583.2614,2546.412,2638.769,2638.769,2638.769,2638.769,2638.769
631,631,1598.0823,2570.249,2663.4705,2663.4705,2663.4705,2663.4705,2663.4705
632,632,1613.042,2594.309,2688.4033,2688.4033,2688.4033,2688.4033,2688.4033
633,633,1628.1416,2618.5945,2713.5693,2713.5693,2713.5693,2713.5693,2713.5693
634,634,1643.3827,2643.1072,2738.9712,2738.9712,2738.9712,2738.9712,2738.9712
635,635,1658.7664,2667.8494,2764.6106,2764.6106,2764.6106,2764.6106,2764.6106
636,636,1674.2941,2692.823,2790.4902,2790.4902,2790.4902,2790.4902,2790.4902
637,637,1689.9672,2718.0305,2816.612,2816.612,2816.612,2816.612,2816.612
638,638,1705.787,2743.474,2842.9783,2842.9783,2842.9783,2842.9783,2842.9783
639,639,1721.7549,2769.1558,2869.5916,2869.5916,2869.5916,2869.5916,2869.5916
640,640,1737.8722,2795.078,2896.4536,2896.4536,2896.4536,2896.4536,2896.4536
641,641,1754.1405,2821.2424,2923.5674,2923.5674,2923.5674,2923.5674,2923.5674
642,642,1770.5609,2847.652,2950.935,2950.935,2950.935,2950.935,2950.935
643,643,1787.1353,2874.309,2978.5586,2978.5586,2978.5586,2978.5586,2978.5586
644,644,1803.8646,2901.2156,3006.441,3006.441,3006.441,3006.441,3006.441
645,645,1820.7506,2928.3738,3034.5842,3034.5842,3034.5842,3034.5842,3034.5842
646,646,1837.7947,2955.7864,3062.991,3062.991,3062.991,3062.991,3062.991
647,647,1854.9982,2983.4556,3091.6638,3091.6638,3091.6638,3091.6638,3091.6638
648,648,1872.3629,3011.3835,3120.6047,3120.6047,3120.6047,3120.6047,3120.6047
649,649,1889.89,3039.5732,3149.817,3149.817,3149.817,3149.817,3149.817
650,650,1907.5813,3068.0266,3179.3022,3179.3022,3179.3022,3179.3022,3179.3022
651,651,1925.4382,3096.7466,3209.0637,3209.0637,3209.0637,3209.0637,3209.0637
652,652,1943.4623,3125.735,3239.1038,3239.1038,3239.1038,3239.1038,3239.1038
653,653,1961.655,3154.995,3269.425,3269.425,3269.425,3269.425,3269.425
654,654,1980.0181,3184.529,3300.03,3300.03,3300.03,3300.03,3300.03
655,655,1998.5531,3214.3396,3330.9216,3330.9216,3330.9216,3330.9216,3330.9216
656,656,2017.2615,3244.429,3362.1025,3362.1025,3362.1025,3362.1025,3362.1025
657,657,2036.1451,3274.8,3393.5752,3393.5752,3393.5752,3393.5752,3393.5752
658,658,2055.2056,3305.4556,3425.3425,3425.3425,3425.3425,3425.3425,3425.3425
659,659,2074.4443,3336.398,3457.4072,3457.4072,3457.4072,3457.4072,3457.4072
660,660,2093.863,3367.63,3489.772,3489.772,3489.772,3489.772,3489.772
661,661,2113.4639,3399.1543,3522.4397,3522.4397,3522.4397,3522.4397,3522.4397
662,662,2133.248,3430.9739,3555.4133,3555.4133,3555.4133,3555.4133,3555.4133
663,663,2153.2173,3463.091,3588.6956,3588.6956,3588.6956,3588.6956,3588.6956
664,664,2173.3735,3495.5093,3622.2893,3622.2893,3622.2893,3622.2893,3622.2893
665,665,2193.7185,3528.2307,3656.1975,3656.1975,3656.1975,3656.1975,3656.1975
666,666,2214.254,3561.2585,3690.4233,3690.4233,3690.4233,3690.4233,3690.4233
667,667,2234.9817,3594.5955,3724.9692,3724.9692,3724.9692,3724.9692,3724.9692
668,668,2255.9033,3628.2444,3759.8389,3759.8389,3759.8389,3759.8389,3759.8389
669,669,2277.0208,3662.2085,3795.0347,3795.0347,3795.0347,3795.0347,3795.0347
670,670,2298.336,3696.4905,3830.56,3830.56,3830.56,3830.56,3830.56
671,671,2319.8508,3731.0933,3866.418,3866.418,3866.418,3866.418,3866.418
672,672,2341.567,3766.02,3902.6116,3902.6116,3902.6116,3902.6116,3902.6116
673,673,2363.4863,3801.2737,3939.1438,3939.1438,3939.1438,3939.1438,3939.1438
674,674,2385.6108,3836.8574,3976.018,3976.018,3976.018,3976.018,3976.018
675,675,2407.9426,3872.7744,4013.2378,4013.2378,4013.2378,4013.2378,4013.2378
676,676,2430.4834,3909.0273,4050.8057,4050.8057,4050.8057,4050.8057,4050.8057
677,677,2453.235,3945.6199,4088.7253,4088.7253,4088.7253,4088.7253,4088.7253
678,678,2476.2,3982.555,4127,4127,4127,4127,4127
679,679,2499.3796,4019.8354,4165.633,4165.633,4165.633,4165.633,4165.633
680,680,2522.7764,4057.4653,4204.6274,4204.6274,4204.6274,4204.6274,4204.6274
681,681,2546.392,4095.4473,4243.987,4243.987,4243.987,4243.987,4243.987
682,682,2570.2288,4133.7847,4283.715,4283.715,4283.715,4283.715,4283.715
683,683,2594.2888,4172.481,4323.8145,4323.8145,4323.8145,4323.8145,4323.8145
684,684,2618.574,4211.5396,4364.29,4364.29,4364.29,4364.29,4364.29
685,685,2643.0864,4250.964,4405.144,4405.144,4405.144,4405.144,4405.144
686,686,2667.8284,4290.7573,4446.3804,4446.3804,4446.3804,4446.3804,4446.3804
687,687,2692.802,4330.923,4488.0034,4488.0034,4488.0034,4488.0034,4488.0034
