ID,MapID,SoundOverrideID,ChunkX,ChunkY,SubchunkX,SubchunkY
62882,1907,279,32,27,3,11
62883,1907,279,32,27,2,12
62884,1907,279,32,27,3,12
62885,1907,279,32,27,2,8
62886,1907,279,32,27,3,8
62887,1907,279,32,27,4,8
62888,1907,279,32,27,4,9
62889,1907,279,32,27,4,7
62890,1907,279,32,27,5,7
62891,1907,279,32,27,5,8
62892,1907,279,32,27,6,7
62893,1907,279,32,27,6,8
62894,1907,279,32,27,5,6
62895,1907,279,32,27,6,6
62896,1907,279,32,27,7,6
62897,1907,279,32,27,7,7
62898,1907,279,32,27,6,5
62899,1907,279,32,27,7,5
62900,1907,279,32,27,2,13
62901,1907,279,32,27,3,13
62902,1907,279,32,27,2,14
62903,1907,279,32,27,3,14
62904,1907,279,32,27,4,13
62905,1907,279,32,27,4,14
62906,1907,279,32,27,3,15
62907,1907,279,32,27,4,15
62908,1907,279,32,27,5,14
62909,1907,279,32,27,5,15
62910,1907,279,32,28,4,0
62911,1907,279,32,28,5,0
62912,1907,279,32,28,4,1
62913,1907,279,32,28,5,1
62914,1907,279,32,28,6,0
62915,1907,279,32,28,6,1
62916,1907,279,32,28,7,0
62917,1907,279,32,28,7,1
62918,1907,279,32,28,8,0
62919,1907,279,32,28,8,1
62920,1907,279,32,28,7,2
62921,1907,279,32,28,8,2
62922,1907,279,32,28,9,1
62923,1907,279,32,28,9,2
62924,1907,279,32,28,8,3
62925,1907,279,32,28,9,3
62926,1907,279,32,28,9,0
62927,1907,279,32,27,8,15
62928,1907,279,32,27,9,15
62929,1907,279,32,27,7,15
62930,1907,279,32,27,7,14
62931,1907,279,32,27,8,14
62932,1907,279,32,27,6,14
62933,1907,279,32,27,6,15
62934,1907,279,32,27,6,13
62935,1907,279,32,27,7,13
62936,1907,279,32,27,5,13
62937,1907,279,32,27,4,12
62938,1907,279,32,27,5,12
62939,1907,279,32,27,4,11
62940,1907,279,32,27,5,11
62941,1907,279,32,27,4,10
62942,1907,279,32,27,5,10
62943,1907,279,32,27,5,9
62944,1907,279,32,27,6,9
62945,1907,279,32,27,7,8
62946,1907,279,32,27,7,9
62947,1907,279,32,27,6,10
62948,1907,279,32,27,7,10
62949,1907,279,32,27,6,11
62950,1907,279,32,27,7,11
62951,1907,279,32,27,6,12
62952,1907,279,32,27,7,12
62953,1907,279,32,27,8,11
62954,1907,279,32,27,8,12
62955,1907,279,32,27,8,13
62956,1907,279,32,27,8,10
62957,1907,279,32,27,8,9
62958,1907,279,32,27,8,8
62959,1907,279,32,27,8,7
62960,1907,279,32,27,8,6
62961,1907,279,32,27,8,5
62962,1907,279,32,27,7,4
62963,1907,279,32,27,8,4
62964,1907,279,32,27,7,3
62965,1907,279,32,27,8,3
62966,1907,279,32,27,7,2
62967,1907,279,32,27,8,2
62968,1907,279,32,27,9,2
62969,1907,279,32,27,9,3
62970,1907,279,32,27,6,2
62971,1907,279,32,27,6,3
62972,1907,279,32,27,6,1
62973,1907,279,32,27,7,1
62974,1907,279,32,27,5,1
62975,1907,279,32,27,5,2
62976,1907,279,32,27,5,0
62977,1907,279,32,27,6,0
62978,1907,279,32,26,2,12
62979,1907,279,32,26,3,12
62980,1907,279,32,26,2,13
62981,1907,279,32,26,3,13
62982,1907,279,32,26,2,14
62983,1907,279,32,26,3,14
62984,1907,279,32,26,4,13
62985,1907,279,32,26,4,14
62986,1907,279,32,26,3,15
62987,1907,279,32,26,4,15
62988,1907,279,32,26,5,14
62989,1907,279,32,26,5,15
62990,1907,279,32,27,4,0
62991,1907,279,32,26,6,15
62992,1907,279,32,27,7,0
62993,1907,279,32,27,8,0
62994,1907,279,32,27,8,1
62995,1907,279,32,27,9,1
62996,1907,279,32,27,9,4
62997,1907,279,32,27,9,5
62998,1907,279,32,27,10,4
62999,1907,279,32,27,10,5
63000,1907,279,32,27,9,6
63001,1907,279,32,27,10,6
63002,1907,279,32,27,9,7
63003,1907,279,32,27,10,7
63004,1907,279,32,27,9,8
63005,1907,279,32,27,10,8
63006,1907,279,32,26,4,12
63007,1907,279,32,26,2,11
63008,1907,279,32,26,3,11
63009,1907,279,32,26,2,10
63010,1907,279,32,26,3,10
63011,1907,279,32,26,1,10
63012,1907,279,32,26,1,11
63013,1907,279,32,26,1,9
63014,1907,279,32,26,2,9
63015,1907,279,32,26,0,9
63016,1907,279,32,26,0,10
63017,1907,279,32,26,0,8
63018,1907,279,32,26,1,8
63019,1907,279,31,26,15,8
63020,1907,279,31,26,15,9
63021,1907,279,31,26,15,7
63022,1907,279,32,26,0,7
63023,1907,279,31,26,14,7
63024,1907,279,31,26,14,8
63025,1907,279,31,26,14,6
63026,1907,279,31,26,15,6
63027,1907,279,31,26,14,9
63028,1907,279,31,26,13,8
63029,1907,279,31,26,13,9
63030,1907,279,31,26,12,8
63031,1907,279,31,26,12,9
63032,1907,279,31,26,11,8
63033,1907,279,31,26,11,9
63034,1907,279,31,26,10,8
63035,1907,279,31,26,10,9
63036,1907,279,31,26,9,8
63037,1907,279,31,26,9,9
63038,1907,279,31,26,9,7
63039,1907,279,31,26,10,7
63040,1907,279,31,26,9,6
63041,1907,279,31,26,10,6
63042,1907,279,31,26,9,5
63043,1907,279,31,26,10,5
63044,1907,279,31,26,11,5
63045,1907,279,31,26,11,6
63046,1907,279,31,26,12,5
63047,1907,279,31,26,12,6
63048,1907,279,31,26,13,5
63049,1907,279,31,26,13,6
63050,1907,279,31,26,14,5
63051,1907,279,31,26,15,5
63052,1907,279,32,26,0,5
63053,1907,279,32,26,0,6
63054,1907,279,31,26,13,7
63055,1907,279,31,26,12,7
63056,1907,279,31,26,11,7
63057,1907,279,32,26,1,6
63058,1907,279,32,26,1,7
63059,1907,279,32,26,2,7
63060,1907,279,32,26,2,8
63061,1907,279,32,26,3,8
63062,1907,279,32,26,3,9
63063,1907,279,32,26,4,8
63064,1907,279,32,26,4,9
63065,1907,279,32,26,4,10
63066,1907,279,31,26,9,10
63067,1907,279,31,26,10,10
63068,1907,279,31,26,9,11
63069,1907,279,31,26,10,11
63070,1907,279,31,26,9,12
63071,1907,279,31,26,10,12
63072,1907,279,31,26,9,13
63073,1907,279,31,26,10,13
63074,1907,279,31,26,9,14
63075,1907,279,31,26,10,14
63076,1907,279,31,26,8,13
63077,1907,279,31,26,8,14
63078,1907,279,31,26,7,13
63079,1907,279,31,26,7,14
63080,1907,279,31,26,6,13
63081,1907,279,31,26,6,14
63082,1907,279,31,26,5,13
63083,1907,279,31,26,5,14
63084,1907,279,31,26,4,13
63085,1907,279,31,26,4,14
63086,1907,279,31,26,3,13
63087,1907,279,31,26,3,14
63088,1907,279,31,26,2,13
63089,1907,279,31,26,2,14
63090,1907,279,31,26,1,13
63091,1907,279,31,26,1,14
63092,1907,279,31,26,1,12
63093,1907,279,31,26,2,12
63094,1907,279,31,26,3,12
63095,1907,279,31,26,4,12
63096,1907,279,31,26,5,12
63097,1907,279,31,26,6,12
63098,1907,279,31,26,7,12
63099,1907,279,31,26,7,11
63100,1907,279,31,26,8,11
63101,1907,279,31,26,8,12
63102,1907,279,31,26,8,10
63103,1907,279,31,26,8,9
63104,1907,279,31,26,8,8
63105,1907,279,31,26,7,8
63106,1907,279,31,26,7,9
63107,1907,279,31,26,6,8
63108,1907,279,31,26,6,9
63109,1907,279,31,26,5,8
63110,1907,279,31,26,5,9
63111,1907,279,31,26,4,9
63112,1907,279,31,26,4,10
63113,1907,279,31,26,5,10
63114,1907,279,31,26,4,11
63115,1907,279,31,26,5,11
63116,1907,279,31,26,3,10
63117,1907,279,31,26,3,11
63118,1907,279,31,26,2,10
63119,1907,279,31,26,2,11
63120,1907,279,31,26,6,10
63121,1907,279,31,26,7,10
63122,1907,279,31,26,6,11
63123,1907,279,31,26,7,7
63124,1907,279,31,26,8,7
63125,1907,279,31,26,2,9
63126,1907,279,31,26,3,9
63127,1907,279,31,26,1,11
63128,1907,279,31,26,0,13
63129,1907,279,31,26,0,14
63130,1907,279,31,26,0,15
63131,1907,279,31,26,1,15
63132,1907,279,31,27,0,0
63133,1907,279,31,27,1,0
63134,1907,279,31,27,0,1
63135,1907,279,31,27,1,1
63136,1907,279,31,27,0,2
63137,1907,279,31,27,1,2
63138,1907,279,31,27,0,3
63139,1907,279,31,27,1,3
63140,1907,279,30,27,15,2
63141,1907,279,30,27,15,3
63142,1907,279,30,27,14,2
63143,1907,279,30,27,14,3
63144,1907,279,30,27,14,1
63145,1907,279,30,27,15,1
63146,1907,279,30,27,14,0
63147,1907,279,30,27,15,0
63148,1907,279,30,26,14,15
63149,1907,279,30,26,15,15
63150,1907,279,30,26,14,14
63151,1907,279,30,26,15,14
63152,1907,279,30,26,14,13
63153,1907,279,30,26,15,13
63154,1907,279,30,26,15,12
63155,1907,279,31,26,0,12
63156,1907,279,30,26,15,11
63157,1907,279,31,26,0,11
63158,1907,279,30,26,15,10
63159,1907,279,31,26,0,10
63160,1907,279,31,26,1,10
63161,1907,279,31,26,0,9
63162,1907,279,31,26,1,9
63163,1907,279,30,27,13,3
63164,1907,279,30,27,13,4
63165,1907,279,30,27,14,4
63166,1907,279,30,27,13,5
63167,1907,279,30,27,14,5
63168,1907,279,30,27,13,6
63169,1907,279,30,27,14,6
63170,1907,279,30,27,12,5
63171,1907,279,30,27,12,6
63172,1907,279,30,27,12,7
63173,1907,279,30,27,13,7
63174,1907,279,30,27,12,8
63175,1907,279,30,27,13,8
63176,1907,279,30,27,14,7
63177,1907,279,30,27,14,8
63178,1907,279,30,27,15,7
63179,1907,279,30,27,15,8
63180,1907,279,31,27,0,7
63181,1907,279,31,27,0,8
63182,1907,279,30,27,15,6
63183,1907,279,31,27,0,6
63184,1907,279,30,27,15,5
63185,1907,279,31,27,0,5
63186,1907,279,30,27,15,4
63187,1907,279,31,27,0,4
63188,1907,279,30,27,15,9
63189,1907,279,31,27,0,9
63190,1907,279,30,27,15,10
63191,1907,279,31,27,0,10
63192,1907,279,31,27,1,9
63193,1907,279,31,27,1,10
63194,1907,279,31,27,0,11
63195,1907,279,31,27,1,11
63196,1907,279,31,27,0,12
63197,1907,279,31,27,1,12
63198,1907,279,31,27,2,11
63199,1907,279,31,27,2,12
63200,1907,279,31,27,1,13
63201,1907,279,31,27,2,13
63202,1907,279,31,27,1,14
63203,1907,279,31,27,2,14
63204,1907,279,31,27,3,13
63205,1907,279,31,27,3,14
63206,1907,279,31,27,2,15
63207,1907,279,31,27,3,15
63208,1907,279,31,28,2,0
63209,1907,279,31,28,3,0
63210,1907,279,31,28,2,1
63211,1907,279,31,28,3,1
63212,1907,279,31,28,4,0
63213,1907,279,31,28,4,1
63214,1907,279,31,28,3,2
63215,1907,279,31,28,4,2
63216,1907,279,31,28,3,3
63217,1907,279,31,28,4,3
63218,1907,279,31,28,2,2
63219,1907,279,31,28,2,3
63220,1907,279,31,28,2,4
63221,1907,279,31,28,3,4
63222,1907,279,31,28,4,4
63223,1907,279,31,28,5,3
63224,1907,279,31,28,5,4
63225,1907,279,31,28,6,4
63226,1907,279,31,28,5,5
63227,1907,279,31,28,6,5
63228,1907,279,31,28,7,4
63229,1907,279,31,28,7,5
63230,1907,279,31,28,8,4
63231,1907,279,31,28,8,5
63232,1907,279,31,28,9,4
63233,1907,279,31,28,9,5
63234,1907,279,31,28,10,4
63235,1907,279,31,28,10,5
63236,1907,279,31,28,11,4
63237,1907,279,31,28,11,5
63238,1907,279,31,28,6,3
63239,1907,279,31,28,7,3
63240,1907,279,31,28,5,2
63241,1907,279,31,28,6,2
63242,1907,279,31,28,5,1
63243,1907,279,31,28,5,0
63244,1907,279,31,27,4,15
63245,1907,279,31,27,5,15
63246,1907,279,31,27,4,14
63247,1907,279,31,28,8,6
63248,1907,279,31,28,9,6
63249,1907,279,31,28,8,7
63250,1907,279,31,28,9,7
63251,1907,279,31,28,10,6
63252,1907,279,31,28,10,7
63253,1907,279,31,28,11,6
63254,1907,279,31,28,11,7
63255,1907,279,31,28,12,5
63256,1907,279,31,28,13,5
63257,1907,279,31,28,12,6
63258,1907,279,31,28,13,6
63259,1907,279,31,28,12,4
63260,1907,279,31,28,13,4
63261,1907,279,31,28,12,3
63262,1907,279,31,28,13,3
63263,1907,279,31,28,12,2
63264,1907,279,31,28,13,2
63265,1907,279,31,28,12,1
63266,1907,279,31,28,13,1
63267,1907,279,31,28,11,1
63268,1907,279,31,28,11,2
63269,1907,279,31,28,14,5
63270,1907,279,31,28,14,6
63271,1907,279,31,28,15,5
63272,1907,279,31,28,15,6
63273,1907,279,32,28,0,5
63274,1907,279,32,28,0,6
63275,1907,279,32,28,1,4
63276,1907,279,32,28,2,4
63277,1907,279,32,28,1,5
63278,1907,279,32,28,2,5
63279,1907,279,32,28,0,4
63280,1907,279,31,28,15,4
63281,1907,279,31,28,14,4
63282,1907,279,32,28,3,4
63283,1907,279,32,28,3,5
63284,1907,279,32,28,4,4
63285,1907,279,32,28,4,5
63286,1907,279,32,28,5,4
63287,1907,279,32,28,5,5
63288,1907,279,32,28,6,4
63289,1907,279,32,28,6,5
63290,1907,279,32,28,7,4
63291,1907,279,32,28,7,5
63292,1907,279,32,28,8,4
63293,1907,279,32,28,8,5
63294,1907,279,32,28,7,6
63295,1907,279,32,28,8,6
63296,1907,279,32,28,9,5
63297,1907,279,32,28,9,6
63298,1907,279,32,28,8,7
63299,1907,279,32,28,9,7
63300,1907,279,32,28,7,7
63301,1907,279,32,28,7,8
63302,1907,279,32,28,8,8
63303,1907,279,32,28,6,7
63304,1907,279,32,28,6,8
63305,1907,279,32,28,5,7
63306,1907,279,32,28,5,8
63307,1907,279,32,28,4,7
63308,1907,279,32,28,4,8
63309,1907,279,32,28,3,7
63310,1907,279,32,28,3,8
63311,1907,279,32,28,2,7
63312,1907,279,32,28,2,8
63313,1907,279,32,28,1,7
63314,1907,279,32,28,1,8
63315,1907,279,32,28,1,6
63316,1907,279,32,28,2,6
63317,1907,279,32,28,3,6
63318,1907,279,32,28,4,6
63319,1907,279,32,28,5,6
63320,1907,279,32,28,6,6
63321,1907,279,32,28,9,4
63322,1907,279,32,28,10,2
63323,1907,279,32,28,10,3
63324,1907,279,32,28,7,3
63325,1907,279,32,28,6,2
63326,1907,279,32,28,6,3
63327,1907,279,30,27,12,9
63328,1907,279,30,27,13,9
63329,1907,279,30,27,12,10
63330,1907,279,30,27,13,10
63331,1907,279,30,27,14,9
63332,1907,279,30,27,14,10
63333,1907,279,30,27,13,11
63334,1907,279,30,27,14,11
63335,1907,279,30,27,13,12
63336,1907,279,30,27,14,12
63337,1907,279,30,27,15,11
63338,1907,279,30,27,15,12
63339,1907,279,30,27,14,13
63340,1907,279,30,27,15,13
63341,1907,279,31,27,0,13
63342,1907,279,30,27,15,14
63343,1907,279,31,27,0,14
63344,1907,279,30,27,15,15
63345,1907,279,31,27,0,15
63346,1907,279,31,27,1,15
63347,1907,279,31,28,0,0
63348,1907,279,31,28,1,0
63349,1907,279,31,28,0,1
63350,1907,279,31,28,1,1
63351,1907,279,31,28,1,2
63352,1907,279,31,28,1,3
63353,1907,279,31,28,1,4
63354,1907,279,31,28,0,3
63355,1907,279,31,28,0,4
63356,1907,279,31,27,1,8
63357,1907,279,31,27,2,10
63358,1907,279,31,27,3,11
63359,1907,279,31,27,3,12
63360,1907,279,31,27,4,12
63361,1907,279,31,27,4,13
63362,1907,279,31,27,5,13
63363,1907,279,31,27,5,14
63364,1907,279,31,27,6,15
63365,1907,279,31,28,6,0
63366,1907,279,31,28,6,1
63367,1907,279,31,28,7,2
63368,1907,279,31,28,8,2
63369,1907,279,31,28,8,3
63370,1907,279,31,28,9,2
63371,1907,279,31,28,9,3
63372,1907,279,31,28,10,2
63373,1907,279,31,28,10,3
63374,1907,279,31,28,11,3
63375,1907,279,31,28,10,1
63376,1907,279,31,28,14,2
63377,1907,279,31,28,14,3
63378,1907,279,31,28,15,2
63379,1907,279,31,28,15,3
63380,1907,279,32,28,0,2
63381,1907,279,32,28,0,3
63382,1907,279,32,28,1,2
63383,1907,279,32,28,1,3
63384,1907,279,32,28,2,2
63385,1907,279,32,28,2,3
63386,1907,279,32,28,3,2
63387,1907,279,32,28,3,3
63388,1907,279,32,28,4,2
63389,1907,279,32,28,4,3
63390,1907,279,32,28,5,2
63391,1907,279,32,28,5,3
63392,1907,279,32,28,3,1
63393,1907,279,32,28,3,0
63394,1907,279,32,27,2,15
63395,1907,279,32,28,2,0
63396,1907,279,32,27,5,4
63397,1907,279,32,27,6,4
63398,1907,279,32,27,5,5
63399,1907,279,32,27,5,3
63400,1907,279,32,27,4,1
63401,1907,279,32,27,4,2
63402,1907,279,32,27,3,0
63403,1907,279,32,27,3,1
63404,1907,279,31,26,11,10
63405,1907,279,31,26,12,10
63406,1907,279,31,26,13,10
63407,1907,279,31,26,14,10
63408,1907,279,31,26,15,10
63409,1907,279,31,28,12,7
63410,1907,279,31,28,11,8
63411,1907,279,31,28,12,8
63412,1907,279,31,28,13,7
63413,1907,279,31,28,13,8
63414,1907,279,31,28,14,7
63415,1907,279,31,28,15,7
63416,1907,279,32,28,0,7
63417,1907,279,32,28,1,9
63418,1907,279,32,28,2,9
63419,1907,279,32,28,0,8
63420,1907,279,32,28,0,9
63421,1907,279,31,28,15,8
63422,1907,279,31,28,15,9
63423,1907,279,31,28,14,8
63424,1907,279,31,28,14,9
63425,1907,279,31,28,13,9
63426,2124,280,32,29,13,13
63427,2124,280,32,29,14,13
63428,2124,280,32,29,13,14
63429,2124,280,32,29,14,14
63430,2124,280,32,29,15,13
63431,2124,280,32,29,15,14
63432,2124,280,32,29,14,12
63433,2124,280,32,29,15,12
63434,2124,280,32,29,14,11
63435,2124,280,32,29,15,11
63436,2124,280,33,29,0,11
63437,2124,280,33,29,0,12
63438,2124,280,33,29,1,11
63439,2124,280,33,29,1,12
63440,2124,280,33,29,0,13
63441,2124,280,33,29,1,13
63442,2124,280,33,29,0,14
63443,2124,280,33,29,1,14
63444,2124,280,33,29,2,13
63445,2124,280,33,29,2,14
63446,2124,280,32,29,14,10
63447,2124,280,32,29,15,10
63448,2124,280,32,29,14,9
63449,2124,280,32,29,15,9
63450,2124,280,33,29,0,9
63451,2124,280,33,29,0,10
63452,2124,280,32,29,15,8
63453,2124,280,33,29,0,8
63454,2124,280,33,29,1,8
63455,2124,280,33,29,1,9
63456,2124,280,33,29,2,8
63457,2124,280,33,29,2,9
63458,2124,280,33,29,1,10
63459,2124,280,33,29,2,10
63460,2124,280,33,29,2,11
63461,2124,280,33,29,2,12
63462,2124,280,33,29,3,11
63463,2124,280,33,29,3,12
63464,2124,280,33,29,3,13
63465,2124,280,33,29,3,10
63474,2124,280,33,29,2,4
63475,2124,280,33,29,2,5
63477,2124,280,33,29,2,3
63478,2124,280,33,29,3,3
63479,2124,280,33,29,3,4
63480,2124,280,33,29,3,5
63481,2124,280,33,29,2,6
63482,2124,280,33,29,3,6
63483,2124,280,33,29,2,7
63484,2124,280,33,29,3,7
63485,2124,280,33,29,3,8
63486,2124,280,33,29,4,7
63487,2124,280,33,29,4,8
63488,2124,280,33,29,3,9
63489,2124,280,33,29,4,9
63490,2124,280,33,29,0,1
63491,2124,280,33,29,1,1
63492,2124,280,33,29,0,2
63493,2124,280,33,29,1,2
63494,2124,280,33,29,2,1
63495,2124,280,33,29,2,2
63496,2124,280,33,29,3,1
63497,2124,280,33,29,3,2
63498,2124,280,32,28,15,15
63499,2124,280,33,28,0,15
63501,2124,280,33,29,0,0
63502,2124,280,33,28,1,15
63503,2124,280,33,29,1,0
63504,2124,280,33,28,2,15
63505,2124,280,33,29,2,0
63506,2124,280,33,28,3,15
63507,2124,280,33,29,3,0
63508,2124,280,32,28,14,15
63509,2124,280,32,29,14,0
63510,2124,280,32,28,14,14
63511,2124,280,32,28,15,14
63512,2124,280,32,28,14,13
63513,2124,280,32,28,15,13
63514,2124,280,33,28,0,13
63515,2124,280,33,28,0,14
63516,2124,280,33,28,1,13
63517,2124,280,33,28,1,14
63518,2124,280,33,28,2,13
63519,2124,280,33,28,2,14
63520,2124,280,33,28,3,13
63521,2124,280,33,28,3,14
63522,2124,280,32,28,12,12
63523,2124,280,32,28,13,12
63524,2124,280,32,28,12,13
63525,2124,280,32,28,13,13
63526,2124,280,32,28,12,11
63527,2124,280,32,28,13,11
63528,2124,280,32,28,14,11
63529,2124,280,32,28,14,12
63530,2124,280,32,28,15,11
63531,2124,280,32,28,15,12
63532,2124,280,33,28,0,11
63533,2124,280,33,28,0,12
63534,2124,280,33,28,1,11
63535,2124,280,33,28,1,12
63536,2124,280,33,28,2,11
63537,2124,280,33,28,2,12
63538,2124,280,33,28,3,11
63539,2124,280,33,28,3,12
63540,2124,280,32,28,11,10
63541,2124,280,32,28,12,10
63542,2124,280,32,28,11,11
63543,2124,280,32,28,10,10
63544,2124,280,32,28,10,11
63545,2124,280,32,28,9,10
63546,2124,280,32,28,9,11
63547,2124,280,32,28,9,9
63548,2124,280,32,28,10,9
63549,2124,280,32,28,11,9
63550,2124,280,32,28,12,9
63551,2124,280,32,28,13,9
63552,2124,280,32,28,13,10
63553,2124,280,32,28,14,9
63554,2124,280,32,28,14,10
63555,2124,280,32,28,15,9
63556,2124,280,32,28,15,10
63557,2124,280,33,28,0,9
63558,2124,280,33,28,0,10
63559,2124,280,33,28,1,9
63560,2124,280,33,28,1,10
63561,2124,280,33,28,2,9
63562,2124,280,33,28,2,10
63563,2124,280,32,28,8,9
63564,2124,280,32,28,8,10
63565,2124,280,32,28,7,9
63566,2124,280,32,28,7,10
63567,2124,280,32,28,6,9
63568,2124,280,32,28,6,10
63569,2124,280,32,28,5,9
63570,2124,280,32,28,5,10
63571,2124,280,32,28,4,9
63572,2124,280,32,28,4,10
63573,2124,280,32,28,3,9
63574,2124,280,32,28,3,10
63575,2124,280,32,28,2,9
63576,2124,280,32,28,2,10
63577,2124,280,32,28,1,9
63578,2124,280,32,28,1,10
63579,2124,280,32,28,0,9
63580,2124,280,32,28,0,10
63581,2124,280,31,28,15,9
63582,2124,280,31,28,15,10
63583,2124,280,31,28,14,9
63584,2124,280,31,28,14,10
63585,2124,280,31,28,13,9
63586,2124,280,31,28,13,10
63587,2124,280,31,28,12,9
63588,2124,280,31,28,12,10
63589,2124,280,31,28,11,9
63590,2124,280,31,28,11,10
63591,2124,280,31,28,11,11
63592,2124,280,31,28,12,11
63593,2124,280,31,28,11,12
63594,2124,280,31,28,12,12
63595,2124,280,31,28,11,13
63596,2124,280,31,28,12,13
63597,2124,280,31,28,11,14
63598,2124,280,31,28,12,14
63599,2124,280,31,28,11,15
63600,2124,280,31,28,12,15
63601,2124,280,31,29,11,0
63602,2124,280,31,29,12,0
63603,2124,280,31,29,11,1
63604,2124,280,31,29,12,1
63605,2124,280,31,29,11,2
63606,2124,280,31,29,12,2
63607,2124,280,31,29,13,1
63608,2124,280,31,29,13,2
63609,2124,280,31,29,12,3
63610,2124,280,31,29,13,3
63611,2124,280,31,29,12,4
63612,2124,280,31,29,13,4
63613,2124,280,31,29,11,3
63614,2124,280,31,29,11,4
63615,2124,280,31,29,11,5
63616,2124,280,31,29,12,5
63617,2124,280,31,29,11,6
63618,2124,280,31,29,12,6
63619,2124,280,31,29,11,7
63620,2124,280,31,29,12,7
63621,2124,280,31,29,13,6
63622,2124,280,31,29,13,7
63623,2124,280,31,29,14,6
63624,2124,280,31,29,14,7
63625,2124,280,31,29,15,6
63626,2124,280,31,29,15,7
63627,2124,280,31,29,14,8
63628,2124,280,31,29,15,8
63629,2124,280,31,29,14,9
63630,2124,280,31,29,15,9
63631,2124,280,32,29,0,8
63632,2124,280,32,29,0,9
63633,2124,280,31,29,15,10
63634,2124,280,32,29,0,10
63635,2124,280,31,29,15,11
63636,2124,280,32,29,0,11
63637,2124,280,31,29,15,12
63638,2124,280,32,29,0,12
63639,2124,280,32,29,1,11
63640,2124,280,32,29,1,12
63641,2124,280,32,29,2,11
63642,2124,280,32,29,2,12
63643,2124,280,32,29,3,11
63644,2124,280,32,29,3,12
63645,2124,280,32,29,4,11
63646,2124,280,32,29,4,12
63647,2124,280,32,29,5,11
63648,2124,280,32,29,5,12
63649,2124,280,32,29,6,11
63650,2124,280,32,29,6,12
63651,2124,280,32,29,7,11
63652,2124,280,32,29,7,12
63653,2124,280,32,29,5,10
63654,2124,280,32,29,6,10
63655,2124,280,32,29,7,10
63656,2124,280,32,29,8,10
63657,2124,280,32,29,8,11
63658,2124,280,32,29,9,10
63659,2124,280,32,29,9,11
63660,2124,280,32,29,8,12
63661,2124,280,32,29,9,12
63662,2124,280,32,29,7,13
63663,2124,280,32,29,8,13
63664,2124,280,32,29,6,13
63665,2124,280,32,29,5,13
63666,2124,280,32,29,5,14
63667,2124,280,32,29,6,14
63668,2124,280,32,29,4,13
63669,2124,280,32,29,4,14
63670,2124,280,32,29,3,13
63671,2124,280,32,29,3,14
63672,2124,280,32,29,2,13
63673,2124,280,32,29,2,14
63674,2124,280,32,29,1,13
63675,2124,280,32,29,1,14
63676,2124,280,31,29,15,13
63677,2124,280,32,29,0,13
63678,2124,280,31,29,15,14
63679,2124,280,32,29,0,14
63680,2124,280,32,29,7,14
63681,2124,280,32,29,8,14
63682,2124,280,32,29,9,13
63683,2124,280,32,29,9,14
63684,2124,280,32,29,10,13
63685,2124,280,32,29,10,14
63686,2124,280,32,29,11,13
63687,2124,280,32,29,11,14
63688,2124,280,32,29,12,13
63689,2124,280,32,29,12,14
63690,2124,280,31,28,13,11
63691,2124,280,31,28,13,12
63692,2124,280,31,28,13,13
63693,2124,280,31,28,13,14
63694,2124,280,31,28,14,13
63695,2124,280,31,28,14,14
63696,2124,280,31,28,13,15
63697,2124,280,31,28,14,15
63698,2124,280,31,29,13,0
63699,2124,280,31,29,14,0
63700,2124,280,31,29,14,1
63701,2124,280,31,29,14,2
63702,2124,280,31,29,14,3
63703,2124,280,31,29,14,4
63704,2124,280,31,29,13,5
63705,2124,280,31,29,14,5
63706,2124,280,31,28,14,11
63707,2124,280,31,28,14,12
63708,2124,280,31,28,15,11
63709,2124,280,31,28,15,12
63710,2124,280,32,28,0,11
63711,2124,280,32,28,0,12
63712,2124,280,32,28,1,11
63713,2124,280,32,28,1,12
63714,2124,280,32,28,2,11
63715,2124,280,32,28,2,12
63716,2124,280,32,28,3,11
63717,2124,280,32,28,4,11
63718,2124,280,32,28,5,11
63719,2124,280,32,28,6,11
63720,2124,280,32,28,7,11
63721,2124,280,32,28,8,11
63722,2124,280,32,28,11,12
63731,2124,280,32,29,10,12
63732,2124,280,32,29,11,12
63733,2124,280,32,29,10,11
63734,2124,280,32,29,11,11
63735,2124,280,32,29,12,11
63736,2124,280,32,29,12,12
63737,2124,280,32,29,13,11
63738,2124,280,32,29,13,12
63739,2124,280,32,29,1,10
63740,2124,280,32,29,2,10
63741,2124,280,32,29,3,10
63742,2124,280,32,29,4,10
63743,2124,280,32,29,10,10
63744,2124,280,32,29,11,10
63745,2124,280,32,29,12,10
63746,2124,280,32,29,13,10
63747,2124,280,32,29,1,9
63748,2124,280,32,29,2,9
63749,2124,280,32,29,3,9
63750,2124,280,32,29,4,9
63751,2124,280,32,29,5,9
63752,2124,280,32,29,6,9
63753,2124,280,32,29,7,9
63754,2124,280,32,29,8,9
63755,2124,280,32,29,9,9
63759,2124,280,32,29,13,9
63760,2124,280,32,29,14,8
63761,1643,281,22,26,10,2
63762,1643,281,22,26,10,1
63763,1643,281,22,26,11,1
63764,1643,281,22,26,11,2
63765,1643,281,22,26,12,2
63766,1643,281,22,26,12,1
63767,1643,281,22,26,13,2
63768,1643,281,22,26,13,1
63769,1643,281,22,26,11,0
63770,1643,281,22,26,10,0
63771,1643,281,22,26,12,0
63772,1643,281,22,26,9,0
63773,1643,281,22,25,10,15
63774,1643,281,22,25,9,15
