ID,ItemLevel,Quality[0],Quality[1],Quality[2],Quality[3],Quality[4],Quality[5],Quality[6]
346,346,56.144882,90.29968,93.57481,93.57481,93.57481,93.57481,93.57481
347,347,56.670456,91.14498,94.45076,94.45076,94.45076,94.45076,94.45076
348,348,57.200947,91.99819,95.334915,95.334915,95.334915,95.334915,95.334915
349,349,57.736404,92.85938,96.22734,96.22734,96.22734,96.22734,96.22734
350,350,58.276875,93.728645,97.12813,97.12813,97.12813,97.12813,97.12813
351,351,58.822407,94.60603,98.037346,98.037346,98.037346,98.037346,98.037346
352,352,59.373043,95.491646,98.95507,98.95507,98.95507,98.95507,98.95507
353,353,59.928833,96.385544,99.88139,99.88139,99.88139,99.88139,99.88139
354,354,60.48983,97.28781,100.81638,100.81638,100.81638,100.81638,100.81638
355,355,61.056076,98.19852,101.76012,101.76012,101.76012,101.76012,101.76012
356,356,61.62762,99.11776,102.7127,102.7127,102.7127,102.7127,102.7127
357,357,62.204517,100.0456,103.67419,103.67419,103.67419,103.67419,103.67419
358,358,62.786816,100.98212,104.64469,104.64469,104.64469,104.64469,104.64469
359,359,63.37456,101.92742,105.62427,105.62427,105.62427,105.62427,105.62427
360,360,63.96781,102.88156,106.61302,106.61302,106.61302,106.61302,106.61302
361,361,64.56661,103.84464,107.61102,107.61102,107.61102,107.61102,107.61102
362,362,65.17102,104.81673,108.61837,108.61837,108.61837,108.61837,108.61837
363,363,65.78109,105.79792,109.63515,109.63515,109.63515,109.63515,109.63515
364,364,66.396866,106.78829,110.66145,110.66145,110.66145,110.66145,110.66145
365,365,67.01841,107.78794,111.69735,111.69735,111.69735,111.69735,111.69735
366,366,67.64577,108.79694,112.74294,112.74294,112.74294,112.74294,112.74294
367,367,68.279,109.81539,113.79833,113.79833,113.79833,113.79833,113.79833
368,368,68.91816,110.84338,114.8636,114.8636,114.8636,114.8636,114.8636
369,369,69.5633,111.88098,115.93884,115.93884,115.93884,115.93884,115.93884
370,370,70.214485,112.9283,117.02414,117.02414,117.02414,117.02414,117.02414
371,371,70.871765,113.98542,118.11961,118.11961,118.11961,118.11961,118.11961
372,372,71.535194,115.05244,119.22533,119.22533,119.22533,119.22533,119.22533
373,373,72.204834,116.12945,120.34139,120.34139,120.34139,120.34139,120.34139
374,374,72.880745,117.21653,121.46791,121.46791,121.46791,121.46791,121.46791
375,375,73.56298,118.3138,122.60497,122.60497,122.60497,122.60497,122.60497
376,376,74.25161,119.42133,123.75268,123.75268,123.75268,123.75268,123.75268
377,377,74.94668,120.53924,124.91113,124.91113,124.91113,124.91113,124.91113
378,378,75.648254,121.6676,126.08042,126.08042,126.08042,126.08042,126.08042
379,379,76.3564,122.80653,127.26066,127.26066,127.26066,127.26066,127.26066
380,380,77.07117,123.95613,128.45195,128.45195,128.45195,128.45195,128.45195
381,381,77.79263,125.11649,129.65439,129.65439,129.65439,129.65439,129.65439
382,382,78.52085,126.2877,130.86809,130.86809,130.86809,130.86809,130.86809
383,383,79.25588,127.46988,132.09314,132.09314,132.09314,132.09314,132.09314
384,384,79.997795,128.66313,133.32967,133.32967,133.32967,133.32967,133.32967
385,385,80.74666,129.86754,134.57776,134.57776,134.57776,134.57776,134.57776
386,386,81.502525,131.08324,135.83754,135.83754,135.83754,135.83754,135.83754
387,387,82.26547,132.3103,137.10912,137.10912,137.10912,137.10912,137.10912
388,388,83.03556,133.54886,138.39261,138.39261,138.39261,138.39261,138.39261
389,389,83.81286,134.79901,139.6881,139.6881,139.6881,139.6881,139.6881
390,390,84.59743,136.06087,140.99571,140.99571,140.99571,140.99571,140.99571
391,391,85.38935,137.33453,142.31558,142.31558,142.31558,142.31558,142.31558
392,392,86.188675,138.62012,143.6478,143.6478,143.6478,143.6478,143.6478
393,393,86.99549,139.91774,144.99248,144.99248,144.99248,144.99248,144.99248
394,394,87.80985,141.22752,146.34976,146.34976,146.34976,146.34976,146.34976
395,395,88.63184,142.54955,147.71974,147.71974,147.71974,147.71974,147.71974
396,396,89.461525,143.88396,149.10254,149.10254,149.10254,149.10254,149.10254
397,397,90.29898,145.23085,150.49829,150.49829,150.49829,150.49829,150.49829
398,398,91.144264,146.59036,151.9071,151.9071,151.9071,151.9071,151.9071
399,399,91.99747,147.9626,153.32912,153.32912,153.32912,153.32912,153.32912
400,400,92.85866,149.34767,154.76443,154.76443,154.76443,154.76443,154.76443
401,401,93.727905,150.74571,156.21318,156.21318,156.21318,156.21318,156.21318
402,402,94.60529,152.15685,157.67549,157.67549,157.67549,157.67549,157.67549
403,403,95.4909,153.58119,159.15149,159.15149,159.15149,159.15149,159.15149
404,404,96.38479,155.01886,160.64131,160.64131,160.64131,160.64131,160.64131
405,405,97.28705,156.47,162.14508,162.14508,162.14508,162.14508,162.14508
406,406,98.19775,157.93471,163.66292,163.66292,163.66292,163.66292,163.66292
407,407,99.11698,159.41315,165.19496,165.19496,165.19496,165.19496,165.19496
408,408,100.04482,160.90541,166.74136,166.74136,166.74136,166.74136,166.74136
409,409,100.98133,162.41165,168.30222,168.30222,168.30222,168.30222,168.30222
410,410,101.92662,163.93198,169.8777,169.8777,169.8777,169.8777,169.8777
411,411,102.88075,165.46655,171.46793,171.46793,171.46793,171.46793,171.46793
412,412,103.84383,167.01549,173.07304,173.07304,173.07304,173.07304,173.07304
413,413,104.8159,168.57892,174.69318,174.69318,174.69318,174.69318,174.69318
414,414,105.79709,170.15698,176.32848,176.32848,176.32848,176.32848,176.32848
415,415,106.78745,171.74982,177.9791,177.9791,177.9791,177.9791,177.9791
416,416,107.78709,173.35757,179.64516,179.64516,179.64516,179.64516,179.64516
417,417,108.79609,174.98038,181.32681,181.32681,181.32681,181.32681,181.32681
418,418,109.81453,176.61836,183.02422,183.02422,183.02422,183.02422,183.02422
419,419,110.84251,178.2717,184.7375,184.7375,184.7375,184.7375,184.7375
420,420,111.8801,179.94049,186.46684,186.46684,186.46684,186.46684,186.46684
421,421,112.92741,181.62492,188.21236,188.21236,188.21236,188.21236,188.21236
422,422,113.98453,183.32512,189.97421,189.97421,189.97421,189.97421,189.97421
423,423,115.05154,185.04121,191.75256,191.75256,191.75256,191.75256,191.75256
424,424,116.12853,186.77339,193.54756,193.54756,193.54756,193.54756,193.54756
425,425,117.21561,188.52177,195.35936,195.35936,195.35936,195.35936,195.35936
426,426,118.31287,190.28653,197.18811,197.18811,197.18811,197.18811,197.18811
427,427,119.42039,192.06781,199.034,199.034,199.034,199.034,199.034
428,428,120.53829,193.86575,200.89716,200.89716,200.89716,200.89716,200.89716
429,429,121.66665,195.68053,202.77776,202.77776,202.77776,202.77776,202.77776
430,430,122.80557,197.5123,204.67595,204.67595,204.67595,204.67595,204.67595
431,431,123.95515,199.3612,206.59193,206.59193,206.59193,206.59193,206.59193
432,432,125.1155,201.22743,208.52583,208.52583,208.52583,208.52583,208.52583
433,433,126.28671,203.11113,210.47784,210.47784,210.47784,210.47784,210.47784
434,434,127.46888,205.01245,212.44814,212.44814,212.44814,212.44814,212.44814
435,435,128.66211,206.93156,214.43686,214.43686,214.43686,214.43686,214.43686
436,436,129.86652,208.86865,216.4442,216.4442,216.4442,216.4442,216.4442
437,437,131.0822,210.82388,218.47034,218.47034,218.47034,218.47034,218.47034
438,438,132.30927,212.79741,220.51544,220.51544,220.51544,220.51544,220.51544
439,439,133.54782,214.7894,222.5797,222.5797,222.5797,222.5797,222.5797
440,440,134.79796,216.80005,224.66325,224.66325,224.66325,224.66325,224.66325
441,441,136.0598,218.82951,226.76633,226.76633,226.76633,226.76633,226.76633
442,442,137.33345,220.87798,228.8891,228.8891,228.8891,228.8891,228.8891
443,443,138.61903,222.94562,231.03172,231.03172,231.03172,231.03172,231.03172
444,444,139.91666,225.03261,233.19441,233.19441,233.19441,233.19441,233.19441
445,445,141.22641,227.13914,235.37735,235.37735,235.37735,235.37735,235.37735
446,446,142.54843,229.2654,237.58072,237.58072,237.58072,237.58072,237.58072
447,447,143.88283,231.41154,239.80472,239.80472,239.80472,239.80472,239.80472
448,448,145.22972,233.57779,242.04953,242.04953,242.04953,242.04953,242.04953
449,449,146.58922,235.76431,244.31535,244.31535,244.31535,244.31535,244.31535
450,450,147.96144,237.97131,246.60239,246.60239,246.60239,246.60239,246.60239
451,451,149.3465,240.19896,248.91084,248.91084,248.91084,248.91084,248.91084
452,452,150.74454,242.44746,251.24089,251.24089,251.24089,251.24089,251.24089
453,453,152.15565,244.71701,253.59276,253.59276,253.59276,253.59276,253.59276
454,454,153.57999,247.00781,255.96664,255.96664,255.96664,255.96664,255.96664
455,455,155.01765,249.32005,258.36276,258.36276,258.36276,258.36276,258.36276
456,456,156.46877,251.65395,260.78128,260.78128,260.78128,260.78128,260.78128
457,457,157.93347,254.00967,263.22247,263.22247,263.22247,263.22247,263.22247
458,458,159.4119,256.38745,265.6865,265.6865,265.6865,265.6865,265.6865
459,459,160.90414,258.7875,268.17358,268.17358,268.17358,268.17358,268.17358
460,460,162.41037,261.21002,270.68396,270.68396,270.68396,270.68396,270.68396
461,461,163.9307,263.6552,273.21783,273.21783,273.21783,273.21783,273.21783
462,462,165.46526,266.1233,275.77542,275.77542,275.77542,275.77542,275.77542
463,463,167.01418,268.61447,278.35696,278.35696,278.35696,278.35696,278.35696
464,464,168.57759,271.12897,280.96265,280.96265,280.96265,280.96265,280.96265
465,465,170.15565,273.667,283.59274,283.59274,283.59274,283.59274,283.59274
466,466,171.74847,276.2288,286.24747,286.24747,286.24747,286.24747,286.24747
467,467,173.35622,278.81458,288.92703,288.92703,288.92703,288.92703,288.92703
468,468,174.979,281.42456,291.63168,291.63168,291.63168,291.63168,291.63168
469,469,176.61699,284.059,294.36163,294.36163,294.36163,294.36163,294.36163
470,470,178.2703,286.71805,297.11716,297.11716,297.11716,297.11716,297.11716
471,471,179.93909,289.40204,299.89847,299.89847,299.89847,299.89847,299.89847
472,472,181.62349,292.1111,302.70584,302.70584,302.70584,302.70584,302.70584
473,473,183.32367,294.84558,305.53946,305.53946,305.53946,305.53946,305.53946
474,474,185.03976,297.60562,308.39963,308.39963,308.39963,308.39963,308.39963
475,475,186.77193,300.3915,311.28656,311.28656,311.28656,311.28656,311.28656
476,476,188.5203,303.2035,314.2005,314.2005,314.2005,314.2005,314.2005
477,477,190.28503,306.04178,317.14172,317.14172,317.14172,317.14172,317.14172
478,478,192.0663,308.90662,320.1105,320.1105,320.1105,320.1105,320.1105
479,479,193.86423,311.7983,323.10706,323.10706,323.10706,323.10706,323.10706
480,480,195.679,314.71704,326.13165,326.13165,326.13165,326.13165,326.13165
481,481,197.51074,317.66312,329.18457,329.18457,329.18457,329.18457,329.18457
482,482,199.35965,320.63678,332.26608,332.26608,332.26608,332.26608,332.26608
483,483,201.22586,323.63824,335.37643,335.37643,335.37643,335.37643,335.37643
484,484,203.10953,326.66782,338.5159,338.5159,338.5159,338.5159,338.5159
485,485,205.01083,329.72577,341.68472,341.68472,341.68472,341.68472,341.68472
486,486,206.92995,332.81235,344.88324,344.88324,344.88324,344.88324,344.88324
487,487,208.86702,335.9278,348.1117,348.1117,348.1117,348.1117,348.1117
488,488,210.82222,339.07242,351.3704,351.3704,351.3704,351.3704,351.3704
489,489,212.79573,342.24646,354.65955,354.65955,354.65955,354.65955,354.65955
490,490,214.78772,345.45026,357.97952,357.97952,357.97952,357.97952,357.97952
491,491,216.79834,348.684,361.33057,361.33057,361.33057,361.33057,361.33057
492,492,218.82779,351.94803,364.71298,364.71298,364.71298,364.71298,364.71298
493,493,220.87625,355.2426,368.12708,368.12708,368.12708,368.12708,368.12708
494,494,222.94386,358.56805,371.57312,371.57312,371.57312,371.57312,371.57312
495,495,225.03085,361.92462,375.05142,375.05142,375.05142,375.05142,375.05142
496,496,227.13736,365.3126,378.56226,378.56226,378.56226,378.56226,378.56226
497,497,229.2636,368.73227,382.106,382.106,382.106,382.106,382.106
498,498,231.40973,372.184,385.6829,385.6829,385.6829,385.6829,385.6829
499,499,233.57596,375.668,389.29327,389.29327,389.29327,389.29327,389.29327
500,500,235.76247,379.18463,392.93744,392.93744,392.93744,392.93744,392.93744
501,501,237.96944,382.7342,396.61572,396.61572,396.61572,396.61572,396.61572
502,502,240.19707,386.31696,400.32846,400.32846,400.32846,400.32846,400.32846
503,503,242.44556,389.9333,404.07593,404.07593,404.07593,404.07593,404.07593
504,504,244.71509,393.58344,407.8585,407.8585,407.8585,407.8585,407.8585
505,505,247.00587,397.2678,411.67645,411.67645,411.67645,411.67645,411.67645
506,506,249.3181,400.9866,415.53015,415.53015,415.53015,415.53015,415.53015
507,507,251.65196,404.74023,419.41995,419.41995,419.41995,419.41995,419.41995
508,508,254.00768,408.52902,423.34613,423.34613,423.34613,423.34613,423.34613
509,509,256.38544,412.35327,427.30908,427.30908,427.30908,427.30908,427.30908
510,510,258.78546,416.21332,431.3091,431.3091,431.3091,431.3091,431.3091
511,511,261.20798,420.10947,435.34662,435.34662,435.34662,435.34662,435.34662
512,512,263.65314,424.0421,439.4219,439.4219,439.4219,439.4219,439.4219
513,513,266.1212,428.0116,443.5353,443.5353,443.5353,443.5353,443.5353
514,514,268.61237,432.01822,447.68726,447.68726,447.68726,447.68726,447.68726
515,515,271.12683,436.06232,451.87805,451.87805,451.87805,451.87805,451.87805
516,516,273.66486,440.14432,456.1081,456.1081,456.1081,456.1081,456.1081
517,517,276.22662,444.2645,460.37772,460.37772,460.37772,460.37772,460.37772
518,518,278.8124,448.42328,464.68732,464.68732,464.68732,464.68732,464.68732
519,519,281.42236,452.62097,469.03726,469.03726,469.03726,469.03726,469.03726
520,520,284.05676,456.85794,473.42792,473.42792,473.42792,473.42792,473.42792
521,521,286.71582,461.13458,477.85968,477.85968,477.85968,477.85968,477.85968
522,522,289.39975,465.4513,482.33295,482.33295,482.33295,482.33295,482.33295
523,523,292.10883,469.80838,486.84805,486.84805,486.84805,486.84805,486.84805
524,524,294.84326,474.20624,491.40546,491.40546,491.40546,491.40546,491.40546
525,525,297.6033,478.6453,496.0055,496.0055,496.0055,496.0055,496.0055
526,526,300.38916,483.12592,500.6486,500.6486,500.6486,500.6486,500.6486
527,527,303.2011,487.64844,505.33517,505.33517,505.33517,505.33517,505.33517
528,528,306.03937,492.21332,510.0656,510.0656,510.0656,510.0656,510.0656
529,529,308.9042,496.82092,514.84033,514.84033,514.84033,514.84033,514.84033
530,530,311.79587,501.47168,519.6598,519.6598,519.6598,519.6598,519.6598
531,531,314.7146,506.16595,524.5243,524.5243,524.5243,524.5243,524.5243
532,532,317.66064,510.90417,529.4344,529.4344,529.4344,529.4344,529.4344
533,533,320.63425,515.68677,534.39044,534.39044,534.39044,534.39044,534.39044
534,534,323.6357,520.5141,539.3929,539.3929,539.3929,539.3929,539.3929
535,535,326.66528,525.38666,544.44214,544.44214,544.44214,544.44214,544.44214
536,536,329.72318,530.3048,549.53864,549.53864,549.53864,549.53864,549.53864
537,537,332.80972,535.269,554.68286,554.68286,554.68286,554.68286,554.68286
538,538,335.92517,540.2796,559.87524,559.87524,559.87524,559.87524,559.87524
539,539,339.06976,545.3372,565.1163,565.1163,565.1163,565.1163,565.1163
540,540,342.24377,550.4421,570.4063,570.4063,570.4063,570.4063,570.4063
541,541,345.44754,555.5948,575.7459,575.7459,575.7459,575.7459,575.7459
542,542,348.68127,560.7957,581.13544,581.13544,581.13544,581.13544,581.13544
543,543,351.94528,566.04535,586.57544,586.57544,586.57544,586.57544,586.57544
544,544,355.23984,571.34406,592.0664,592.0664,592.0664,592.0664,592.0664
545,545,358.56525,576.69244,597.60876,597.60876,597.60876,597.60876,597.60876
546,546,361.92178,582.0909,603.20294,603.20294,603.20294,603.20294,603.20294
547,547,365.30972,587.5398,608.84955,608.84955,608.84955,608.84955,608.84955
548,548,368.7294,593.0398,614.549,614.549,614.549,614.549,614.549
549,549,372.18106,598.59125,620.30176,620.30176,620.30176,620.30176,620.30176
550,550,375.66507,604.19464,626.10846,626.10846,626.10846,626.10846,626.10846
551,551,379.18167,609.8505,631.9694,631.9694,631.9694,631.9694,631.9694
552,552,382.73117,615.5593,637.8853,637.8853,637.8853,637.8853,637.8853
553,553,386.31393,621.3216,643.85657,643.85657,643.85657,643.85657,643.85657
554,554,389.9302,627.13776,649.88367,649.88367,649.88367,649.88367,649.88367
555,555,393.58035,633.0084,655.9673,655.9673,655.9673,655.9673,655.9673
556,556,397.26468,638.934,662.1078,662.1078,662.1078,662.1078,662.1078
557,557,400.98346,644.91504,668.3058,668.3058,668.3058,668.3058,668.3058
558,558,404.73706,650.95215,674.56177,674.56177,674.56177,674.56177,674.56177
559,559,408.52582,657.0457,680.87634,680.87634,680.87634,680.87634,680.87634
560,560,412.35004,663.1963,687.25006,687.25006,687.25006,687.25006,687.25006
561,561,416.21005,669.4045,693.6834,693.6834,693.6834,693.6834,693.6834
562,562,420.10617,675.6708,700.177,700.177,700.177,700.177,700.177
563,563,424.0388,681.9957,706.7313,706.7313,706.7313,706.7313,706.7313
564,564,428.00824,688.3799,713.34705,713.34705,713.34705,713.34705,713.34705
565,565,432.01483,694.82385,720.0247,720.0247,720.0247,720.0247,720.0247
566,566,436.0589,701.32806,726.76483,726.76483,726.76483,726.76483,726.76483
567,567,440.14087,707.8932,733.5681,733.5681,733.5681,733.5681,733.5681
568,568,444.26102,714.51984,740.43506,740.43506,740.43506,740.43506,740.43506
569,569,448.41974,721.20844,747.3663,747.3663,747.3663,747.3663,747.3663
570,570,452.6174,727.95966,754.36237,754.36237,754.36237,754.36237,754.36237
571,571,456.85437,734.7741,761.42395,761.42395,761.42395,761.42395,761.42395
572,572,461.13098,741.65234,768.55164,768.55164,768.55164,768.55164,768.55164
573,573,465.44763,748.5949,775.74603,775.74603,775.74603,775.74603,775.74603
574,574,469.8047,755.60254,783.0078,783.0078,783.0078,783.0078,783.0078
575,575,474.20255,762.6757,790.3375,790.3375,790.3375,790.3375,790.3375
576,576,478.64154,769.8151,797.7359,797.7359,797.7359,797.7359,797.7359
577,577,483.1221,777.0214,805.2035,805.2035,805.2035,805.2035,805.2035
578,578,487.64462,784.2951,812.741,812.741,812.741,812.741,812.741
579,579,492.20947,791.6369,820.3491,820.3491,820.3491,820.3491,820.3491
580,580,496.81705,799.0474,828.0284,828.0284,828.0284,828.0284,828.0284
581,581,501.46774,806.5273,835.7796,835.7796,835.7796,835.7796,835.7796
582,582,506.162,814.0772,843.60333,843.60333,843.60333,843.60333,843.60333
583,583,510.90018,821.69775,851.5003,851.5003,851.5003,851.5003,851.5003
584,584,515.68274,829.3897,859.4712,859.4712,859.4712,859.4712,859.4712
585,585,520.51,837.1536,867.5167,867.5167,867.5167,867.5167,867.5167
586,586,525.3825,844.99023,875.6375,875.6375,875.6375,875.6375,875.6375
587,587,530.3006,852.9002,883.83435,883.83435,883.83435,883.83435,883.83435
588,588,535.2648,860.88416,892.108,892.108,892.108,892.108,892.108
589,589,540.2754,868.94293,900.459,900.459,900.459,900.459,900.459
590,590,545.3329,877.0771,908.8882,908.8882,908.8882,908.8882,908.8882
591,591,550.4378,885.2874,917.3963,917.3963,917.3963,917.3963,917.3963
592,592,555.59045,893.5746,925.9841,925.9841,925.9841,925.9841,925.9841
593,593,560.7913,901.9394,934.65216,934.65216,934.65216,934.65216,934.65216
594,594,566.0409,910.38245,943.4015,943.4015,943.4015,943.4015,943.4015
595,595,571.3396,918.90454,952.23267,952.23267,952.23267,952.23267,952.23267
596,596,576.6879,927.5064,961.14655,961.14655,961.14655,961.14655,961.14655
597,597,582.0863,936.1888,970.1438,970.1438,970.1438,970.1438,970.1438
598,598,587.5352,944.95245,979.22534,979.22534,979.22534,979.22534,979.22534
599,599,593.0351,953.79816,988.39185,988.39185,988.39185,988.39185,988.39185
600,600,598.58655,962.7267,997.6442,997.6442,997.6442,997.6442,997.6442
601,601,604.1899,971.7388,1006.9832,1006.9832,1006.9832,1006.9832,1006.9832
602,602,609.8457,980.8352,1016.4095,1016.4095,1016.4095,1016.4095,1016.4095
603,603,615.5545,990.0168,1025.9242,1025.9242,1025.9242,1025.9242,1025.9242
604,604,621.3167,999.28436,1035.5278,1035.5278,1035.5278,1035.5278,1035.5278
605,605,627.1329,1008.6387,1045.2214,1045.2214,1045.2214,1045.2214,1045.2214
606,606,633.0034,1018.0806,1055.0057,1055.0057,1055.0057,1055.0057,1055.0057
607,607,638.929,1027.6108,1064.8817,1064.8817,1064.8817,1064.8817,1064.8817
608,608,644.91003,1037.2302,1074.85,1074.85,1074.85,1074.85,1074.85
609,609,650.947,1046.9398,1084.9117,1084.9117,1084.9117,1084.9117,1084.9117
610,610,657.0405,1056.7402,1095.0675,1095.0675,1095.0675,1095.0675,1095.0675
611,611,663.1911,1066.6323,1105.3185,1105.3185,1105.3185,1105.3185,1105.3185
612,612,669.39923,1076.6171,1115.6654,1115.6654,1115.6654,1115.6654,1115.6654
613,613,675.66547,1086.6953,1126.1091,1126.1091,1126.1091,1126.1091,1126.1091
614,614,681.9904,1096.8679,1136.6506,1136.6506,1136.6506,1136.6506,1136.6506
615,615,688.3745,1107.1356,1147.2909,1147.2909,1147.2909,1147.2909,1147.2909
616,616,694.81836,1117.4995,1158.0306,1158.0306,1158.0306,1158.0306,1158.0306
617,617,701.3226,1127.9604,1168.871,1168.871,1168.871,1168.871,1168.871
618,618,707.8877,1138.5193,1179.8127,1179.8127,1179.8127,1179.8127,1179.8127
619,619,714.5142,1149.177,1190.857,1190.857,1190.857,1190.857,1190.857
620,620,721.20276,1159.9344,1202.0046,1202.0046,1202.0046,1202.0046,1202.0046
621,621,727.954,1170.7926,1213.2566,1213.2566,1213.2566,1213.2566,1213.2566
622,622,734.7684,1181.7524,1224.6139,1224.6139,1224.6139,1224.6139,1224.6139
623,623,741.6465,1192.8148,1236.0775,1236.0775,1236.0775,1236.0775,1236.0775
624,624,748.58905,1203.9807,1247.6484,1247.6484,1247.6484,1247.6484,1247.6484
625,625,755.5966,1215.2512,1259.3276,1259.3276,1259.3276,1259.3276,1259.3276
626,626,762.66974,1226.6272,1271.1162,1271.1162,1271.1162,1271.1162,1271.1162
627,627,769.80914,1238.1096,1283.0151,1283.0151,1283.0151,1283.0151,1283.0151
628,628,777.0153,1249.6996,1295.0255,1295.0255,1295.0255,1295.0255,1295.0255
629,629,784.28894,1261.3981,1307.1482,1307.1482,1307.1482,1307.1482,1307.1482
630,630,791.6307,1273.206,1319.3845,1319.3845,1319.3845,1319.3845,1319.3845
631,631,799.04114,1285.1245,1331.7352,1331.7352,1331.7352,1331.7352,1331.7352
632,632,806.521,1297.1545,1344.2017,1344.2017,1344.2017,1344.2017,1344.2017
633,633,814.0708,1309.2972,1356.7847,1356.7847,1356.7847,1356.7847,1356.7847
634,634,821.69135,1321.5536,1369.4856,1369.4856,1369.4856,1369.4856,1369.4856
635,635,829.3832,1333.9247,1382.3053,1382.3053,1382.3053,1382.3053,1382.3053
636,636,837.14703,1346.4115,1395.2451,1395.2451,1395.2451,1395.2451,1395.2451
637,637,844.9836,1359.0153,1408.306,1408.306,1408.306,1408.306,1408.306
638,638,852.8935,1371.737,1421.4891,1421.4891,1421.4891,1421.4891,1421.4891
639,639,860.87744,1384.5779,1434.7958,1434.7958,1434.7958,1434.7958,1434.7958
640,640,868.9361,1397.539,1448.2268,1448.2268,1448.2268,1448.2268,1448.2268
641,641,877.07025,1410.6212,1461.7837,1461.7837,1461.7837,1461.7837,1461.7837
642,642,885.28046,1423.826,1475.4675,1475.4675,1475.4675,1475.4675,1475.4675
643,643,893.5676,1437.1545,1489.2793,1489.2793,1489.2793,1489.2793,1489.2793
644,644,901.9323,1450.6078,1503.2205,1503.2205,1503.2205,1503.2205,1503.2205
645,645,910.3753,1464.1869,1517.2921,1517.2921,1517.2921,1517.2921,1517.2921
646,646,918.89734,1477.8932,1531.4955,1531.4955,1531.4955,1531.4955,1531.4955
647,647,927.4991,1491.7278,1545.8319,1545.8319,1545.8319,1545.8319,1545.8319
648,648,936.18146,1505.6918,1560.3024,1560.3024,1560.3024,1560.3024,1560.3024
649,649,944.945,1519.7866,1574.9084,1574.9084,1574.9084,1574.9084,1574.9084
650,650,953.79065,1534.0133,1589.6511,1589.6511,1589.6511,1589.6511,1589.6511
651,651,962.7191,1548.3733,1604.5319,1604.5319,1604.5319,1604.5319,1604.5319
652,652,971.73114,1562.8676,1619.5519,1619.5519,1619.5519,1619.5519,1619.5519
653,653,980.8275,1577.4976,1634.7125,1634.7125,1634.7125,1634.7125,1634.7125
654,654,990.00903,1592.2645,1650.015,1650.015,1650.015,1650.015,1650.015
655,655,999.27655,1607.1698,1665.4608,1665.4608,1665.4608,1665.4608,1665.4608
656,656,1008.6307,1622.2145,1681.0513,1681.0513,1681.0513,1681.0513,1681.0513
657,657,1018.0726,1637.4,1696.7876,1696.7876,1696.7876,1696.7876,1696.7876
658,658,1027.6028,1652.7278,1712.6713,1712.6713,1712.6713,1712.6713,1712.6713
659,659,1037.2222,1668.199,1728.7036,1728.7036,1728.7036,1728.7036,1728.7036
660,660,1046.9315,1683.815,1744.886,1744.886,1744.886,1744.886,1744.886
661,661,1056.7319,1699.5771,1761.2198,1761.2198,1761.2198,1761.2198,1761.2198
662,662,1066.624,1715.4869,1777.7067,1777.7067,1777.7067,1777.7067,1777.7067
663,663,1076.6086,1731.5455,1794.3478,1794.3478,1794.3478,1794.3478,1794.3478
664,664,1086.6868,1747.7546,1811.1447,1811.1447,1811.1447,1811.1447,1811.1447
665,665,1096.8593,1764.1154,1828.0988,1828.0988,1828.0988,1828.0988,1828.0988
666,666,1107.127,1780.6293,1845.2117,1845.2117,1845.2117,1845.2117,1845.2117
667,667,1117.4908,1797.2977,1862.4846,1862.4846,1862.4846,1862.4846,1862.4846
668,668,1127.9517,1814.1222,1879.9194,1879.9194,1879.9194,1879.9194,1879.9194
669,669,1138.5104,1831.1042,1897.5173,1897.5173,1897.5173,1897.5173,1897.5173
670,670,1149.168,1848.2452,1915.28,1915.28,1915.28,1915.28,1915.28
671,671,1159.9254,1865.5466,1933.209,1933.209,1933.209,1933.209,1933.209
672,672,1170.7834,1883.01,1951.3058,1951.3058,1951.3058,1951.3058,1951.3058
673,673,1181.7432,1900.6368,1969.5719,1969.5719,1969.5719,1969.5719,1969.5719
674,674,1192.8054,1918.4287,1988.009,1988.009,1988.009,1988.009,1988.009
675,675,1203.9713,1936.3872,2006.6189,2006.6189,2006.6189,2006.6189,2006.6189
676,676,1215.2417,1954.5137,2025.4028,2025.4028,2025.4028,2025.4028,2025.4028
677,677,1226.6176,1972.8099,2044.3627,2044.3627,2044.3627,2044.3627,2044.3627
678,678,1238.1,1991.2775,2063.5,2063.5,2063.5,2063.5,2063.5
679,679,1249.6898,2009.9177,2082.8164,2082.8164,2082.8164,2082.8164,2082.8164
680,680,1261.3882,2028.7327,2102.3137,2102.3137,2102.3137,2102.3137,2102.3137
681,681,1273.196,2047.7236,2121.9934,2121.9934,2121.9934,2121.9934,2121.9934
682,682,1285.1144,2066.8923,2141.8574,2141.8574,2141.8574,2141.8574,2141.8574
683,683,1297.1444,2086.2405,2161.9072,2161.9072,2161.9072,2161.9072,2161.9072
684,684,1309.287,2105.7698,2182.145,2182.145,2182.145,2182.145,2182.145
685,685,1321.5432,2125.482,2202.572,2202.572,2202.572,2202.572,2202.572
686,686,1333.9142,2145.3787,2223.1902,2223.1902,2223.1902,2223.1902,2223.1902
687,687,1346.401,2165.4614,2244.0017,2244.0017,2244.0017,2244.0017,2244.0017
688,688,1359.0046,2185.7324,2265.0078,2265.0078,2265.0078,2265.0078,2265.0078
689,689,1371.7263,2206.193,2286.2104,2286.2104,2286.2104,2286.2104,2286.2104
690,690,1384.567,2226.8452,2307.6116,2307.6116,2307.6116,2307.6116,2307.6116
691,691,1397.528,2247.6907,2329.2131,2329.2131,2329.2131,2329.2131,2329.2131
