ID,ItemLevel,Quality[0],Quality[1],Quality[2],Quality[3],Quality[4],Quality[5],Quality[6]
343,343,41.22465,66.30298,68.70775,68.70775,68.70775,68.70775,68.70775
344,344,41.610554,66.923645,69.35093,69.35093,69.35093,69.35093,69.35093
345,345,42.000072,67.55012,70.00012,70.00012,70.00012,70.00012,70.00012
346,346,42.393234,68.18245,70.655396,70.655396,70.655396,70.655396,70.655396
347,347,42.790077,68.82071,71.316795,71.316795,71.316795,71.316795,71.316795
348,348,43.190636,69.46494,71.9844,71.9844,71.9844,71.9844,71.9844
349,349,43.594944,70.115204,72.65824,72.65824,72.65824,72.65824,72.65824
350,350,44.003036,70.77155,73.338394,73.338394,73.338394,73.338394,73.338394
351,351,44.41495,71.434044,74.02492,74.02492,74.02492,74.02492,74.02492
352,352,44.83072,72.10274,74.717865,74.717865,74.717865,74.717865,74.717865
353,353,45.250378,72.777695,75.4173,75.4173,75.4173,75.4173,75.4173
354,354,45.67397,73.45896,76.123276,76.123276,76.123276,76.123276,76.123276
355,355,46.10152,74.146614,76.83587,76.83587,76.83587,76.83587,76.83587
356,356,46.533077,74.8407,77.55513,77.55513,77.55513,77.55513,77.55513
357,357,46.968674,75.54128,78.28113,78.28113,78.28113,78.28113,78.28113
358,358,47.408348,76.24843,79.013916,79.013916,79.013916,79.013916,79.013916
359,359,47.85214,76.96219,79.75356,79.75356,79.75356,79.75356,79.75356
360,360,48.300083,77.68263,80.50014,80.50014,80.50014,80.50014,80.50014
361,361,48.75222,78.40982,81.2537,81.2537,81.2537,81.2537,81.2537
362,362,49.20859,79.143814,82.01432,82.01432,82.01432,82.01432,82.01432
363,363,49.66923,79.88468,82.78205,82.78205,82.78205,82.78205,82.78205
364,364,50.134186,80.632484,83.55698,83.55698,83.55698,83.55698,83.55698
365,365,50.603493,81.38728,84.33916,84.33916,84.33916,84.33916,84.33916
366,366,51.07719,82.14915,85.128654,85.128654,85.128654,85.128654,85.128654
367,367,51.555325,82.91815,85.925545,85.925545,85.925545,85.925545,85.925545
368,368,52.037937,83.69434,86.72989,86.72989,86.72989,86.72989,86.72989
369,369,52.525063,84.477806,87.54177,87.54177,87.54177,87.54177,87.54177
370,370,53.01675,85.26861,88.36125,88.36125,88.36125,88.36125,88.36125
371,371,53.51304,86.0668,89.1884,89.1884,89.1884,89.1884,89.1884
372,372,54.013977,86.872475,90.02329,90.02329,90.02329,90.02329,90.02329
373,373,54.5196,87.68569,90.866005,90.866005,90.866005,90.866005,90.866005
374,374,55.02996,88.506516,91.7166,91.7166,91.7166,91.7166,91.7166
375,375,55.545094,89.33503,92.57516,92.57516,92.57516,92.57516,92.57516
376,376,56.065052,90.171295,93.44176,93.44176,93.44176,93.44176,93.44176
377,377,56.589878,91.01539,94.31647,94.31647,94.31647,94.31647,94.31647
378,378,57.119617,91.867386,95.19936,95.19936,95.19936,95.19936,95.19936
379,379,57.654312,92.727356,96.09052,96.09052,96.09052,96.09052,96.09052
380,380,58.194016,93.595375,96.99003,96.99003,96.99003,96.99003,96.99003
381,381,58.73877,94.47152,97.89795,97.89795,97.89795,97.89795,97.89795
382,382,59.288624,95.35587,98.81438,98.81438,98.81438,98.81438,98.81438
383,383,59.843624,96.2485,99.73938,99.73938,99.73938,99.73938,99.73938
384,384,60.403824,97.14948,100.67303,100.67303,100.67303,100.67303,100.67303
385,385,60.96926,98.0589,101.61544,101.61544,101.61544,101.61544,101.61544
386,386,61.539997,98.97683,102.56666,102.56666,102.56666,102.56666,102.56666
387,387,62.116074,99.90335,103.52679,103.52679,103.52679,103.52679,103.52679
388,388,62.69754,100.83855,104.4959,104.4959,104.4959,104.4959,104.4959
389,389,63.284454,101.78249,105.47409,105.47409,105.47409,105.47409,105.47409
390,390,63.87686,102.73528,106.46143,106.46143,106.46143,106.46143,106.46143
391,391,64.47481,103.69699,107.45802,107.45802,107.45802,107.45802,107.45802
392,392,65.07836,104.66769,108.46394,108.46394,108.46394,108.46394,108.46394
393,393,65.68756,105.64749,109.47926,109.47926,109.47926,109.47926,109.47926
394,394,66.30246,106.63646,110.5041,110.5041,110.5041,110.5041,110.5041
395,395,66.92312,107.63468,111.53853,111.53853,111.53853,111.53853,111.53853
396,396,67.54958,108.64225,112.58264,112.58264,112.58264,112.58264,112.58264
397,397,68.181915,109.65925,113.63653,113.63653,113.63653,113.63653,113.63653
398,398,68.82017,110.68578,114.70028,114.70028,114.70028,114.70028,114.70028
399,399,69.46439,111.7219,115.77399,115.77399,115.77399,115.77399,115.77399
400,400,70.114655,112.76773,116.85775,116.85775,116.85775,116.85775,116.85775
401,401,70.770996,113.82335,117.95166,117.95166,117.95166,117.95166,117.95166
402,402,71.43349,114.88885,119.05581,119.05581,119.05581,119.05581,119.05581
403,403,72.10217,115.96432,120.17029,120.17029,120.17029,120.17029,120.17029
404,404,72.77712,117.04987,121.2952,121.2952,121.2952,121.2952,121.2952
405,405,73.45839,118.14558,122.43065,122.43065,122.43065,122.43065,122.43065
406,406,74.146034,119.25153,123.57672,123.57672,123.57672,123.57672,123.57672
407,407,74.84011,120.36785,124.73352,124.73352,124.73352,124.73352,124.73352
408,408,75.540695,121.49461,125.90115,125.90115,125.90115,125.90115,125.90115
409,409,76.24783,122.63193,127.07972,127.07972,127.07972,127.07972,127.07972
410,410,76.961586,123.77988,128.26932,128.26932,128.26932,128.26932,128.26932
411,411,77.68202,124.93859,129.47005,129.47005,129.47005,129.47005,129.47005
412,412,78.4092,126.10814,130.682,130.682,130.682,130.682,130.682
413,413,79.143196,127.28864,131.90532,131.90532,131.90532,131.90532,131.90532
414,414,79.884056,128.4802,133.14009,133.14009,133.14009,133.14009,133.14009
415,415,80.63185,129.68289,134.38641,134.38641,134.38641,134.38641,134.38641
416,416,81.38664,130.89685,135.64441,135.64441,135.64441,135.64441,135.64441
417,417,82.148506,132.12218,136.91417,136.91417,136.91417,136.91417,136.91417
418,418,82.917496,133.35898,138.19583,138.19583,138.19583,138.19583,138.19583
419,419,83.69369,134.60735,139.48949,139.48949,139.48949,139.48949,139.48949
420,420,84.47715,135.86742,140.79524,140.79524,140.79524,140.79524,140.79524
421,421,85.26794,137.13927,142.11324,142.11324,142.11324,142.11324,142.11324
422,422,86.06613,138.42303,143.44356,143.44356,143.44356,143.44356,143.44356
423,423,86.871796,139.71881,144.78633,144.78633,144.78633,144.78633,144.78633
424,424,87.685005,141.02672,146.14168,146.14168,146.14168,146.14168,146.14168
425,425,88.50582,142.34686,147.5097,147.5097,147.5097,147.5097,147.5097
426,426,89.33433,143.67938,148.89055,148.89055,148.89055,148.89055,148.89055
427,427,90.170586,145.02437,150.28432,150.28432,150.28432,150.28432,150.28432
428,428,91.01467,146.38193,151.69112,151.69112,151.69112,151.69112,151.69112
429,429,91.86666,147.75221,153.1111,153.1111,153.1111,153.1111,153.1111
430,430,92.72663,149.13533,154.54437,154.54437,154.54437,154.54437,154.54437
431,431,93.59464,150.53139,155.99107,155.99107,155.99107,155.99107,155.99107
432,432,94.47078,151.9405,157.45131,157.45131,157.45131,157.45131,157.45131
433,433,95.355125,153.36282,158.9252,158.9252,158.9252,158.9252,158.9252
434,434,96.24774,154.79845,160.4129,160.4129,160.4129,160.4129,160.4129
435,435,97.14872,156.24753,161.91454,161.91454,161.91454,161.91454,161.91454
436,436,98.05813,157.71016,163.43022,163.43022,163.43022,163.43022,163.43022
437,437,98.97605,159.18648,164.96008,164.96008,164.96008,164.96008,164.96008
438,438,99.902565,160.67664,166.50427,166.50427,166.50427,166.50427,166.50427
439,439,100.83775,162.18073,168.06293,168.06293,168.06293,168.06293,168.06293
440,440,101.7817,163.6989,169.63617,169.63617,169.63617,169.63617,169.63617
441,441,102.73447,165.23128,171.22412,171.22412,171.22412,171.22412,171.22412
442,442,103.69617,166.77802,172.82697,172.82697,172.82697,172.82697,172.82697
443,443,104.66688,168.33922,174.4448,174.4448,174.4448,174.4448,174.4448
444,444,105.64666,169.91505,176.07777,176.07777,176.07777,176.07777,176.07777
445,445,106.63562,171.50563,177.72604,177.72604,177.72604,177.72604,177.72604
446,446,107.63383,173.11108,179.38972,179.38972,179.38972,179.38972,179.38972
447,447,108.6414,174.73158,181.069,181.069,181.069,181.069,181.069
448,448,109.65839,176.36725,182.76399,182.76399,182.76399,182.76399,182.76399
449,449,110.68491,178.01822,184.47484,184.47484,184.47484,184.47484,184.47484
450,450,111.72102,179.68465,186.2017,186.2017,186.2017,186.2017,186.2017
451,451,112.76685,181.36668,187.94475,187.94475,187.94475,187.94475,187.94475
452,452,113.82246,183.06445,189.7041,189.7041,189.7041,189.7041,189.7041
453,453,114.88795,184.77812,191.47992,191.47992,191.47992,191.47992,191.47992
454,454,115.96342,186.50783,193.27237,193.27237,193.27237,193.27237,193.27237
455,455,117.04895,188.25374,195.08159,195.08159,195.08159,195.08159,195.08159
456,456,118.14465,190.01598,196.90775,196.90775,196.90775,196.90775,196.90775
457,457,119.2506,191.79472,198.751,198.751,198.751,198.751,198.751
458,458,120.36691,193.5901,200.61151,200.61151,200.61151,200.61151,200.61151
459,459,121.49366,195.40231,202.48944,202.48944,202.48944,202.48944,202.48944
460,460,122.63097,197.23148,204.38495,204.38495,204.38495,204.38495,204.38495
461,461,123.77892,199.07776,206.29819,206.29819,206.29819,206.29819,206.29819
462,462,124.93761,200.94131,208.22935,208.22935,208.22935,208.22935,208.22935
463,463,126.10715,202.82234,210.17859,210.17859,210.17859,210.17859,210.17859
464,464,127.28764,204.72096,212.14607,212.14607,212.14607,212.14607,212.14607
465,465,128.47919,206.63734,214.13197,214.13197,214.13197,214.13197,214.13197
466,466,129.68187,208.57169,216.13646,216.13646,216.13646,216.13646,216.13646
467,467,130.89583,210.52412,218.15971,218.15971,218.15971,218.15971,218.15971
468,468,132.12114,212.49484,220.2019,220.2019,220.2019,220.2019,220.2019
469,469,133.35793,214.48401,222.26321,222.26321,222.26321,222.26321,222.26321
470,470,134.6063,216.49179,224.34383,224.34383,224.34383,224.34383,224.34383
471,471,135.86635,218.51837,226.44391,226.44391,226.44391,226.44391,226.44391
472,472,137.1382,220.56392,228.56366,228.56366,228.56366,228.56366,228.56366
473,473,138.42194,222.62863,230.70323,230.70323,230.70323,230.70323,230.70323
474,474,139.71771,224.71265,232.86285,232.86285,232.86285,232.86285,232.86285
475,475,141.0256,226.8162,235.04268,235.04268,235.04268,235.04268,235.04268
476,476,142.34575,228.93942,237.24292,237.24292,237.24292,237.24292,237.24292
477,477,143.67825,231.08252,239.46375,239.46375,239.46375,239.46375,239.46375
478,478,145.02322,233.24568,241.70537,241.70537,241.70537,241.70537,241.70537
479,479,146.38078,235.4291,243.96797,243.96797,243.96797,243.96797,243.96797
480,480,147.75105,237.63295,246.25177,246.25177,246.25177,246.25177,246.25177
481,481,149.13416,239.85744,248.55693,248.55693,248.55693,248.55693,248.55693
482,482,150.5302,242.10274,250.88367,250.88367,250.88367,250.88367,250.88367
483,483,151.93932,244.36906,253.2322,253.2322,253.2322,253.2322,253.2322
484,484,153.36162,246.6566,255.6027,255.6027,255.6027,255.6027,255.6027
485,485,154.79724,248.96556,257.9954,257.9954,257.9954,257.9954,257.9954
486,486,156.24629,251.29613,260.4105,260.4105,260.4105,260.4105,260.4105
487,487,157.70892,253.64851,262.8482,262.8482,262.8482,262.8482,262.8482
488,488,159.18524,256.02292,265.30872,265.30872,265.30872,265.30872,265.30872
489,489,160.67537,258.41956,267.79227,267.79227,267.79227,267.79227,267.79227
490,490,162.17946,260.83862,270.29907,270.29907,270.29907,270.29907,270.29907
491,491,163.69762,263.28033,272.82935,272.82935,272.82935,272.82935,272.82935
492,492,165.23,265.7449,275.3833,275.3833,275.3833,275.3833,275.3833
493,493,166.7767,268.23254,277.96118,277.96118,277.96118,277.96118,277.96118
494,494,168.3379,270.74347,280.56317,280.56317,280.56317,280.56317,280.56317
495,495,169.91371,273.2779,283.1895,283.1895,283.1895,283.1895,283.1895
496,496,171.50427,275.83606,285.84045,285.84045,285.84045,285.84045,285.84045
497,497,173.10973,278.41815,288.51624,288.51624,288.51624,288.51624,288.51624
498,498,174.73021,281.0244,291.217,291.217,291.217,291.217,291.217
499,499,176.36586,283.6551,293.9431,293.9431,293.9431,293.9431,293.9431
500,500,178.01683,286.3104,296.6947,296.6947,296.6947,296.6947,296.6947
501,501,179.68324,288.99054,299.47208,299.47208,299.47208,299.47208,299.47208
502,502,181.36526,291.6958,302.27542,302.27542,302.27542,302.27542,302.27542
503,503,183.06302,294.42636,305.10504,305.10504,305.10504,305.10504,305.10504
504,504,184.77667,297.1825,307.96112,307.96112,307.96112,307.96112,307.96112
505,505,186.50636,299.96442,310.84393,310.84393,310.84393,310.84393,310.84393
506,506,188.25226,302.77237,313.75375,313.75375,313.75375,313.75375,313.75375
507,507,190.01448,305.60663,316.6908,316.6908,316.6908,316.6908,316.6908
508,508,191.79321,308.4674,319.65536,319.65536,319.65536,319.65536,319.65536
509,509,193.5886,311.35498,322.64764,322.64764,322.64764,322.64764,322.64764
510,510,195.40077,314.2696,325.66797,325.66797,325.66797,325.66797,325.66797
511,511,197.22992,317.21146,328.71652,328.71652,328.71652,328.71652,328.71652
512,512,199.07619,320.18088,331.79364,331.79364,331.79364,331.79364,331.79364
513,513,200.93974,323.1781,334.89957,334.89957,334.89957,334.89957,334.89957
514,514,202.82074,326.20337,338.03458,338.03458,338.03458,338.03458,338.03458
515,515,204.71935,329.25696,341.1989,341.1989,341.1989,341.1989,341.1989
516,516,206.63573,332.33914,344.39288,344.39288,344.39288,344.39288,344.39288
517,517,208.57005,335.45016,347.61676,347.61676,347.61676,347.61676,347.61676
518,518,210.52248,338.5903,350.8708,350.8708,350.8708,350.8708,350.8708
519,519,212.49318,341.75986,354.1553,354.1553,354.1553,354.1553,354.1553
520,520,214.48233,344.95908,357.47055,357.47055,357.47055,357.47055,357.47055
521,521,216.4901,348.18823,360.81683,360.81683,360.81683,360.81683,360.81683
522,522,218.51666,351.44763,364.19443,364.19443,364.19443,364.19443,364.19443
523,523,220.5622,354.73752,367.60367,367.60367,367.60367,367.60367,367.60367
524,524,222.62688,358.05823,371.0448,371.0448,371.0448,371.0448,371.0448
525,525,224.71089,361.41,374.51816,374.51816,374.51816,374.51816,374.51816
526,526,226.8144,364.79318,378.02402,378.02402,378.02402,378.02402,378.02402
527,527,228.93762,368.208,381.5627,381.5627,381.5627,381.5627,381.5627
528,528,231.0807,371.65482,385.13452,385.13452,385.13452,385.13452,385.13452
529,529,233.24385,375.13388,388.73975,388.73975,388.73975,388.73975,388.73975
530,530,235.42725,378.6455,392.37875,392.37875,392.37875,392.37875,392.37875
531,531,237.63109,382.19,396.05182,396.05182,396.05182,396.05182,396.05182
532,532,239.85556,385.76767,399.75925,399.75925,399.75925,399.75925,399.75925
533,533,242.10085,389.37885,403.5014,403.5014,403.5014,403.5014,403.5014
534,534,244.36716,393.02383,407.2786,407.2786,407.2786,407.2786,407.2786
535,535,246.65468,396.70294,411.09113,411.09113,411.09113,411.09113,411.09113
536,536,248.96361,400.41647,414.93936,414.93936,414.93936,414.93936,414.93936
537,537,251.29416,404.16476,418.8236,418.8236,418.8236,418.8236,418.8236
538,538,253.64653,407.94815,422.7442,422.7442,422.7442,422.7442,422.7442
539,539,256.0209,411.76697,426.7015,426.7015,426.7015,426.7015,426.7015
540,540,258.4175,415.62152,430.69586,430.69586,430.69586,430.69586,430.69586
541,541,260.83658,419.51215,434.72763,434.72763,434.72763,434.72763,434.72763
542,542,263.27826,423.4392,438.79712,438.79712,438.79712,438.79712,438.79712
543,543,265.74283,427.403,442.9047,442.9047,442.9047,442.9047,442.9047
544,544,268.23044,431.40396,447.05072,447.05072,447.05072,447.05072,447.05072
545,545,270.74133,435.44232,451.23557,451.23557,451.23557,451.23557,451.23557
546,546,273.27576,439.5185,455.4596,455.4596,455.4596,455.4596,455.4596
547,547,275.8339,443.63284,459.72314,459.72314,459.72314,459.72314,459.72314
548,548,278.41595,447.78568,464.0266,464.0266,464.0266,464.0266,464.0266
549,549,281.02222,451.97742,468.37036,468.37036,468.37036,468.37036,468.37036
550,550,283.65286,456.20837,472.7548,472.7548,472.7548,472.7548,472.7548
551,551,286.30814,460.47894,477.18024,477.18024,477.18024,477.18024,477.18024
552,552,288.98828,464.7895,481.64713,481.64713,481.64713,481.64713,481.64713
553,553,291.6935,469.14038,486.15585,486.15585,486.15585,486.15585,486.15585
554,554,294.42404,473.532,490.70676,490.70676,490.70676,490.70676,490.70676
555,555,297.18015,477.96475,495.30026,495.30026,495.30026,495.30026,495.30026
556,556,299.96207,482.43896,499.93677,499.93677,499.93677,499.93677,499.93677
557,557,302.77,486.95508,504.61667,504.61667,504.61667,504.61667,504.61667
558,558,305.60425,491.5135,509.3404,509.3404,509.3404,509.3404,509.3404
559,559,308.465,496.11453,514.10834,514.10834,514.10834,514.10834,514.10834
560,560,311.35254,500.75867,518.9209,518.9209,518.9209,518.9209,518.9209
561,561,314.26712,505.4463,523.7785,523.7785,523.7785,523.7785,523.7785
562,562,317.20898,510.17776,528.68164,528.68164,528.68164,528.68164,528.68164
563,563,320.17838,514.95355,533.6306,533.6306,533.6306,533.6306,533.6306
564,564,323.17557,519.77405,538.6259,538.6259,538.6259,538.6259,538.6259
565,565,326.2008,524.63965,543.668,543.668,543.668,543.668,543.668
566,566,329.25436,529.5508,548.75726,548.75726,548.75726,548.75726,548.75726
567,567,332.33652,534.50793,553.8942,553.8942,553.8942,553.8942,553.8942
568,568,335.44754,539.5114,559.0792,559.0792,559.0792,559.0792,559.0792
569,569,338.58765,544.5618,564.31274,564.31274,564.31274,564.31274,564.31274
570,570,341.75717,549.6595,569.5953,569.5953,569.5953,569.5953,569.5953
571,571,344.95636,554.8048,574.9273,574.9273,574.9273,574.9273,574.9273
572,572,348.18552,559.99835,580.3092,580.3092,580.3092,580.3092,580.3092
573,573,351.4449,565.2405,585.74146,585.74146,585.74146,585.74146,585.74146
574,574,354.73474,570.53174,591.2246,591.2246,591.2246,591.2246,591.2246
575,575,358.05542,575.8725,596.75903,596.75903,596.75903,596.75903,596.75903
576,576,361.4072,581.26324,602.3453,602.3453,602.3453,602.3453,602.3453
577,577,364.7903,586.7044,607.9839,607.9839,607.9839,607.9839,607.9839
578,578,368.2051,592.1966,613.6752,613.6752,613.6752,613.6752,613.6752
579,579,371.6519,597.7401,619.4198,619.4198,619.4198,619.4198,619.4198
580,580,375.13092,603.3356,625.2182,625.2182,625.2182,625.2182,625.2182
581,581,378.64252,608.9834,631.07086,631.07086,631.07086,631.07086,631.07086
582,582,382.187,614.6841,636.97833,636.97833,636.97833,636.97833,636.97833
583,583,385.76465,620.4382,642.9411,642.9411,642.9411,642.9411,642.9411
584,584,389.3758,626.2461,648.95966,648.95966,648.95966,648.95966,648.95966
585,585,393.02075,632.1084,655.0346,655.0346,655.0346,655.0346,655.0346
586,586,396.69983,638.0256,661.1664,661.1664,661.1664,661.1664,661.1664
587,587,400.41333,643.9981,667.3555,667.3555,667.3555,667.3555,667.3555
588,588,404.1616,650.02655,673.60266,673.60266,673.60266,673.60266,673.60266
589,589,407.94495,656.11145,679.90826,679.90826,679.90826,679.90826,679.90826
590,590,411.76373,662.25336,686.2729,686.2729,686.2729,686.2729,686.2729
591,591,415.61826,668.4527,692.6971,692.6971,692.6971,692.6971,692.6971
592,592,419.50885,674.7101,699.18146,699.18146,699.18146,699.18146,699.18146
593,593,423.43588,681.02606,705.7265,705.7265,705.7265,705.7265,705.7265
594,594,427.3997,687.4011,712.33276,712.33276,712.33276,712.33276,712.33276
595,595,431.40057,693.83594,719.0009,719.0009,719.0009,719.0009,719.0009
596,596,435.4389,700.33093,725.7315,725.7315,725.7315,725.7315,725.7315
597,597,439.51505,706.8867,732.5251,732.5251,732.5251,732.5251,732.5251
598,598,443.62936,713.5039,739.38226,739.38226,739.38226,739.38226,739.38226
599,599,447.78217,720.183,746.30365,746.30365,746.30365,746.30365,746.30365
600,600,451.97388,726.9246,753.2898,753.2898,753.2898,753.2898,753.2898
601,601,456.2048,733.7294,760.3413,760.3413,760.3413,760.3413,760.3413
602,602,460.47534,740.59784,767.45886,767.45886,767.45886,767.45886,767.45886
603,603,464.78583,747.5306,774.64307,774.64307,774.64307,774.64307,774.64307
604,604,469.13672,754.5282,781.89453,781.89453,781.89453,781.89453,781.89453
605,605,473.5283,761.5914,789.2138,789.2138,789.2138,789.2138,789.2138
606,606,477.961,768.7206,796.6017,796.6017,796.6017,796.6017,796.6017
607,607,482.43518,775.9166,804.05865,804.05865,804.05865,804.05865,804.05865
608,608,486.95126,783.17993,811.58545,811.58545,811.58545,811.58545,811.58545
609,609,491.5096,790.5113,819.1827,819.1827,819.1827,819.1827,819.1827
610,610,496.11066,797.9113,826.8511,826.8511,826.8511,826.8511,826.8511
611,611,500.75473,805.38055,834.59125,834.59125,834.59125,834.59125,834.59125
612,612,505.44232,812.91974,842.4039,842.4039,842.4039,842.4039,842.4039
613,613,510.17377,820.5295,850.2896,850.2896,850.2896,850.2896,850.2896
614,614,514.9495,828.21045,858.24915,858.24915,858.24915,858.24915,858.24915
615,615,519.76996,835.9633,866.28326,866.28326,866.28326,866.28326,866.28326
616,616,524.6355,843.78876,874.3925,874.3925,874.3925,874.3925,874.3925
617,617,529.54663,851.6875,882.5777,882.5777,882.5777,882.5777,882.5777
618,618,534.5037,859.66016,890.83954,890.83954,890.83954,890.83954,890.83954
619,619,539.5072,867.70746,899.1787,899.1787,899.1787,899.1787,899.1787
620,620,544.55756,875.83,907.5959,907.5959,907.5959,907.5959,907.5959
621,621,549.65515,884.0287,916.0919,916.0919,916.0919,916.0919,916.0919
622,622,554.8005,892.3041,924.6675,924.6675,924.6675,924.6675,924.6675
623,623,559.99396,900.657,933.32324,933.32324,933.32324,933.32324,933.32324
624,624,565.2361,909.088,942.0601,942.0601,942.0601,942.0601,942.0601
625,625,570.5272,917.59796,950.8787,950.8787,950.8787,950.8787,950.8787
626,626,575.868,926.1876,959.7799,959.7799,959.7799,959.7799,959.7799
627,627,581.25867,934.85767,968.7644,968.7644,968.7644,968.7644,968.7644
628,628,586.6998,943.6089,977.83307,977.83307,977.83307,977.83307,977.83307
629,629,592.1919,952.442,986.9865,986.9865,986.9865,986.9865,986.9865
630,630,597.7354,961.35785,996.2257,996.2257,996.2257,996.2257,996.2257
631,631,603.3308,970.3571,1005.5514,1005.5514,1005.5514,1005.5514,1005.5514
632,632,608.97864,979.4406,1014.9644,1014.9644,1014.9644,1014.9644,1014.9644
633,633,614.67926,988.6092,1024.4655,1024.4655,1024.4655,1024.4655,1024.4655
634,634,620.4333,997.8635,1034.0555,1034.0555,1034.0555,1034.0555,1034.0555
635,635,626.24115,1007.2045,1043.7352,1043.7352,1043.7352,1043.7352,1043.7352
636,636,632.1034,1016.633,1053.5057,1053.5057,1053.5057,1053.5057,1053.5057
637,637,638.02057,1026.1497,1063.3676,1063.3676,1063.3676,1063.3676,1063.3676
638,638,643.99304,1035.7555,1073.3218,1073.3218,1073.3218,1073.3218,1073.3218
639,639,650.0215,1045.4512,1083.3691,1083.3691,1083.3691,1083.3691,1083.3691
640,640,656.1063,1055.2377,1093.5105,1093.5105,1093.5105,1093.5105,1093.5105
641,641,662.24817,1065.1157,1103.747,1103.747,1103.747,1103.747,1103.747
642,642,668.44745,1075.0863,1114.0791,1114.0791,1114.0791,1114.0791,1114.0791
643,643,674.7048,1085.1503,1124.5079,1124.5079,1124.5079,1124.5079,1124.5079
644,644,681.0207,1095.3083,1135.0345,1135.0345,1135.0345,1135.0345,1135.0345
645,645,687.39575,1105.5615,1145.6595,1145.6595,1145.6595,1145.6595,1145.6595
646,646,693.83044,1115.9106,1156.3842,1156.3842,1156.3842,1156.3842,1156.3842
647,647,700.32544,1126.3567,1167.209,1167.209,1167.209,1167.209,1167.209
648,648,706.88116,1136.9005,1178.1353,1178.1353,1178.1353,1178.1353,1178.1353
649,649,713.4983,1147.5431,1189.1638,1189.1638,1189.1638,1189.1638,1189.1638
650,650,720.17737,1158.2853,1200.2955,1200.2955,1200.2955,1200.2955,1200.2955
651,651,726.91895,1169.1279,1211.5315,1211.5315,1211.5315,1211.5315,1211.5315
652,652,733.72363,1180.0721,1222.8727,1222.8727,1222.8727,1222.8727,1222.8727
653,653,740.59204,1191.1188,1234.3201,1234.3201,1234.3201,1234.3201,1234.3201
654,654,747.5247,1202.2689,1245.8745,1245.8745,1245.8745,1245.8745,1245.8745
655,655,754.5223,1213.5233,1257.5371,1257.5371,1257.5371,1257.5371,1257.5371
656,656,761.5854,1224.8832,1269.309,1269.309,1269.309,1269.309,1269.309
657,657,768.7146,1236.3492,1281.1909,1281.1909,1281.1909,1281.1909,1281.1909
658,658,775.9105,1247.9227,1293.1842,1293.1842,1293.1842,1293.1842,1293.1842
659,659,783.1738,1259.6046,1305.2897,1305.2897,1305.2897,1305.2897,1305.2897
660,660,790.5051,1271.3958,1317.5085,1317.5085,1317.5085,1317.5085,1317.5085
661,661,797.905,1283.2972,1329.8417,1329.8417,1329.8417,1329.8417,1329.8417
662,662,805.3742,1295.3102,1342.2904,1342.2904,1342.2904,1342.2904,1342.2904
663,663,812.9133,1307.4357,1354.8556,1354.8556,1354.8556,1354.8556,1354.8556
664,664,820.523,1319.6746,1367.5383,1367.5383,1367.5383,1367.5383,1367.5383
665,665,828.204,1332.0281,1380.34,1380.34,1380.34,1380.34,1380.34
666,666,835.9568,1344.4972,1393.2612,1393.2612,1393.2612,1393.2612,1393.2612
667,667,843.78217,1357.083,1406.3036,1406.3036,1406.3036,1406.3036,1406.3036
668,668,851.6808,1369.7866,1419.468,1419.468,1419.468,1419.468,1419.468
669,669,859.6534,1382.6093,1432.7556,1432.7556,1432.7556,1432.7556,1432.7556
670,670,867.7006,1395.5519,1446.1677,1446.1677,1446.1677,1446.1677,1446.1677
671,671,875.8232,1408.6156,1459.7053,1459.7053,1459.7053,1459.7053,1459.7053
672,672,884.0218,1421.8016,1473.3696,1473.3696,1473.3696,1473.3696,1473.3696
673,673,892.2971,1435.1112,1487.1619,1487.1619,1487.1619,1487.1619,1487.1619
674,674,900.6499,1448.5453,1501.0831,1501.0831,1501.0831,1501.0831,1501.0831
675,675,909.0809,1462.1051,1515.1348,1515.1348,1515.1348,1515.1348,1515.1348
676,676,917.5908,1475.7919,1529.318,1529.318,1529.318,1529.318,1529.318
677,677,926.18036,1489.6068,1543.6339,1543.6339,1543.6339,1543.6339,1543.6339
678,678,934.85034,1503.551,1558.0839,1558.0839,1558.0839,1558.0839,1558.0839
679,679,943.6015,1517.6257,1572.6692,1572.6692,1572.6692,1572.6692,1572.6692
680,680,952.4346,1531.8323,1587.3909,1587.3909,1587.3909,1587.3909,1587.3909
681,681,961.3503,1546.1718,1602.2505,1602.2505,1602.2505,1602.2505,1602.2505
682,682,970.3495,1560.6454,1617.2491,1617.2491,1617.2491,1617.2491,1617.2491
683,683,979.4329,1575.2546,1632.3882,1632.3882,1632.3882,1632.3882,1632.3882
684,684,988.60144,1590.0006,1647.6691,1647.6691,1647.6691,1647.6691,1647.6691
685,685,997.8557,1604.8846,1663.0929,1663.0929,1663.0929,1663.0929,1663.0929
686,686,1007.1967,1619.908,1678.6611,1678.6611,1678.6611,1678.6611,1678.6611
687,687,1016.625,1635.0719,1694.375,1694.375,1694.375,1694.375,1694.375
688,688,1026.1416,1650.3778,1710.2361,1710.2361,1710.2361,1710.2361,1710.2361
689,689,1035.7474,1665.827,1726.2456,1726.2456,1726.2456,1726.2456,1726.2456
690,690,1045.443,1681.4209,1742.405,1742.405,1742.405,1742.405,1742.405
691,691,1055.2294,1697.1606,1758.7157,1758.7157,1758.7157,1758.7157,1758.7157
692,692,1065.1074,1713.0477,1775.1791,1775.1791,1775.1791,1775.1791,1775.1791
