FileDataID,Flags,LodCount,ModelResourcesID
571771,0,0,22627
571775,0,0,22628
571787,0,0,22629
571794,0,0,22630
571796,0,0,22631
571798,0,0,22632
571800,0,0,22633
571802,0,0,22634
571804,0,0,22635
571806,0,0,22636
571811,0,0,22637
571820,0,0,22638
571822,0,0,22638
571824,0,0,22638
571826,0,0,22638
571828,0,0,22638
571830,0,0,22638
571832,0,0,22638
571834,0,0,22638
571836,0,0,22638
571838,0,0,22638
571840,0,0,22638
571842,0,0,22638
571844,0,0,22638
571846,0,0,22638
571848,0,0,22638
571850,0,0,22638
571852,0,0,22638
571854,0,0,22638
571856,0,0,22638
571858,0,0,22638
571860,0,0,22638
571862,0,0,22638
571864,0,0,22638
571866,0,0,22638
571869,0,0,22522
571872,0,0,22639
571875,0,0,22640
571878,0,0,22641
571887,0,0,22642
571900,0,0,22643
571903,0,0,22644
571906,0,0,22645
571908,0,0,22646
571916,0,0,22647
571918,0,0,22648
571920,0,0,22648
571929,0,0,22649
571932,0,0,22650
571939,0,3,22651
571942,0,0,22652
571951,0,0,22653
571954,0,0,22654
571956,0,0,22655
572031,0,0,22656
572037,0,0,22657
572045,0,0,22658
573524,0,0,22659
573527,0,0,22660
573529,0,0,22661
573957,0,0,22662
573960,0,0,22663
574549,0,0,22664
574552,0,0,22665
574561,0,0,22666
574590,0,0,22667
574593,0,0,22668
574595,0,0,22669
574603,0,0,22670
574620,0,0,22671
574622,0,0,22672
574624,0,0,22673
574628,0,0,22674
574646,0,0,22675
574765,0,0,22676
574768,0,0,22677
574771,0,0,22678
574773,0,0,22679
574802,0,0,22680
574823,0,0,22681
574833,0,0,22682
574841,0,0,22683
574852,0,0,22684
574858,0,0,22685
574866,0,0,22686
574869,0,0,22687
574871,0,0,22688
574873,0,0,22689
574875,0,0,22690
574877,0,0,22691
574879,0,0,22692
574881,0,0,22693
574883,0,0,22694
574885,0,0,22695
574890,0,0,22696
574898,0,0,22697
574900,0,0,22698
574902,0,0,22699
574904,0,0,22638
574906,0,0,22700
574911,0,0,22701
574913,0,0,22702
574915,0,0,22703
574917,0,0,22704
574919,0,0,22705
574922,0,0,22706
574925,0,0,22707
574927,0,0,22708
574929,0,0,22709
574931,0,0,22710
574977,0,0,22711
574979,0,0,22712
574981,0,0,22713
575011,0,0,22714
575026,0,0,22715
575033,0,0,22716
575035,0,0,22717
575042,0,0,22718
575044,0,0,22719
575051,0,0,22720
575054,0,0,22721
575057,0,0,22722
575059,0,0,22723
575061,0,0,22724
575063,0,0,22725
575065,0,0,22726
575067,0,0,22727
575069,0,0,22728
575104,0,0,22729
575159,0,0,22730
575208,0,0,22731
575345,0,0,22732
575347,0,0,22733
575405,0,0,22734
575407,0,0,22735
575409,0,0,22736
575411,0,0,22737
575418,0,0,22738
575425,0,0,22739
575427,0,0,22740
575431,1,0,22741
575498,0,0,22742
575511,0,0,22743
575513,0,0,22744
575516,0,0,22745
575520,0,0,22746
575524,0,0,22747
575527,0,0,22748
575532,0,0,22749
575548,0,0,22750
575557,0,0,22751
575559,0,0,22752
575561,0,0,22753
575563,0,0,22754
575565,0,0,22755
575567,0,0,22756
575569,0,0,22757
575595,0,0,22758
575598,0,0,22759
575601,0,0,22760
575604,0,0,22761
575606,0,0,22762
575608,0,0,22763
575646,0,0,22764
575735,0,0,22765
575737,0,0,22766
575739,0,0,22767
575741,0,0,22768
575743,0,0,22769
575752,0,0,22770
575754,0,0,22771
575756,0,0,22772
575763,0,0,22773
575790,1,0,22774
575830,0,0,22775
575832,0,0,22775
575834,0,0,22775
575836,0,0,22775
575838,0,0,22775
575840,0,0,22775
575842,0,0,22775
575844,0,0,22775
575846,0,0,22775
575848,0,0,22775
575850,0,0,22775
575852,0,0,22775
575854,0,0,22775
575856,0,0,22775
575858,0,0,22775
575860,0,0,22775
575862,0,0,22775
575864,0,0,22775
575866,0,0,22775
575868,0,0,22775
575870,0,0,22775
575872,0,0,22775
575874,0,0,22775
575876,0,0,22776
575881,0,0,22776
575927,0,0,22775
575929,0,0,22777
575947,0,0,22778
575949,0,0,22779
575951,0,0,22780
575953,0,0,22781
575956,0,0,22782
575962,0,0,22783
575965,0,0,22784
575969,0,0,22785
576021,0,0,22786
576056,0,3,22787
576063,0,0,22788
576080,0,2,22789
576121,0,0,22790
576123,0,0,22791
576125,0,0,22792
576141,0,0,22793
576143,0,0,22794
576146,0,0,22795
576149,0,0,22796
576151,0,0,22797
576153,0,0,22798
576155,0,0,22799
576157,0,0,22800
576163,0,0,22801
576165,0,0,22802
576167,0,0,22803
576169,0,0,22804
576171,0,0,22805
576173,0,0,22806
576175,0,0,22807
576178,0,0,22808
576180,0,0,22809
576182,0,0,22810
576184,0,0,22811
576186,0,0,22812
576188,0,0,22813
576190,0,0,22814
576192,0,0,22815
576196,0,0,22816
576198,0,0,22817
576200,0,0,22818
576202,0,0,22819
576204,0,0,22820
576206,0,0,22821
576208,0,0,22822
576210,0,0,22823
576212,0,0,22824
576214,0,0,22825
576288,0,0,22826
576290,0,0,22827
576292,0,0,22828
576294,0,0,22829
576300,0,0,22830
576303,0,0,22831
576306,0,0,22832
576316,0,0,22833
576321,0,0,22834
576335,0,0,22835
576338,0,0,22836
576340,0,0,22837
576342,0,0,22838
576344,0,0,22839
576346,0,0,22840
576349,0,0,22841
576352,0,0,22842
576364,0,0,22843
576369,0,0,22844
576373,0,0,22845
576376,0,0,22846
576379,0,0,22847
576389,0,0,22848
576420,0,0,22849
576422,0,0,22850
576426,0,0,22851
576429,0,0,22852
576432,0,0,22853
576436,0,0,22854
576440,0,0,22855
576460,0,0,22856
576471,0,0,22857
576481,1,0,22858
576483,1,0,22859
576485,0,0,22860
576487,0,0,22861
576489,0,0,22862
576491,0,0,22863
576493,0,0,22864
576504,0,2,22865
576516,1,0,22866
576518,1,0,22867
576539,0,0,22868
576541,0,0,22869
576543,0,0,22870
576545,0,0,22871
576547,0,0,22872
576549,0,0,22873
576551,0,0,22874
576555,0,0,22875
576563,0,0,22876
576565,0,0,22877
576567,0,0,22878
576570,0,0,22879
576572,0,0,22880
576575,0,0,22881
576577,0,0,22882
576581,0,0,22883
576584,0,0,22884
576586,0,0,22885
576588,0,0,22886
576590,0,0,22887
576603,0,0,22888
576606,0,0,22889
576609,0,0,22890
576612,0,0,22891
576627,0,0,22892
576647,0,0,22893
576653,0,0,22894
576655,0,0,22895
576668,0,0,22896
576676,0,0,22897
576848,0,0,22898
576850,0,3,22899
576857,0,0,22900
576994,0,0,22901
576996,0,0,22902
576999,0,0,22903
577002,0,0,22904
577005,0,0,22905
577008,0,0,22906
577010,0,0,22907
577012,0,0,22908
577014,0,0,22909
577016,1,0,22910
577018,1,0,22911
577035,0,0,22912
577087,0,0,22913
577089,0,0,22914
577091,0,0,22915
577094,0,0,22916
577096,0,0,22917
577098,0,0,22918
577102,0,0,22919
577134,0,0,22920
577138,0,0,22921
577141,0,0,22922
577143,0,0,22923
577145,0,0,22924
577147,0,0,22925
577216,0,0,22926
577218,0,0,22927
577263,0,0,22935
577277,1,0,22936
577301,0,0,22937
577304,0,0,22938
577309,0,0,22939
577311,0,0,22940
577315,0,0,22941
577320,0,0,22942
577323,1,0,22943
577331,0,0,17257
577333,0,0,17257
577339,0,0,22944
577342,0,0,22945
577344,0,0,22946
577346,0,0,22947
577365,0,0,22948
577367,0,0,22949
577369,0,0,22950
577371,0,0,22951
577387,0,3,22952
577391,0,0,22953
577394,0,0,22954
577429,1,0,22955
577431,1,0,22956
577443,0,0,22957
577451,0,0,22958
577453,0,0,22959
577455,0,0,22960
577458,0,0,22961
577460,0,0,22962
577462,0,0,22963
577464,0,0,22964
577466,0,0,22965
577468,0,0,22966
577470,0,0,22967
577473,0,0,22968
577485,0,0,22969
577487,0,0,22970
577489,0,0,22971
577491,0,0,22972
577493,0,0,22973
577495,0,0,22974
577515,0,0,22975
577517,0,0,22976
577520,0,0,22977
577522,0,0,22978
577524,0,0,22979
577526,0,0,22980
577600,0,0,22981
577603,0,0,22982
577606,0,0,22983
577609,0,0,22984
577614,0,0,22985
577618,0,0,22986
577621,0,0,22987
577636,0,0,22988
577638,0,0,22989
577640,0,0,22990
577644,0,0,22991
577646,0,0,22992
577652,0,0,22993
577657,0,0,22994
577660,0,0,22995
577662,0,0,22996
577664,0,0,22997
577668,0,0,22998
579012,0,3,22999
579015,0,0,23000
579017,0,0,23001
579019,0,0,23002
579021,0,0,23003
579024,0,0,23004
579026,0,0,23005
579028,0,0,23006
579030,0,0,23007
579032,0,0,23008
579034,0,0,23009
579036,0,0,23010
579038,0,0,23011
579042,0,0,23012
579058,0,0,23013
579060,0,0,23014
579062,0,0,23015
579064,0,0,23016
579066,0,0,23017
579069,0,0,23018
579089,0,0,23019
579092,0,0,23020
579094,0,0,23021
579096,0,0,23022
579098,0,0,23023
579100,0,0,23024
579102,0,0,23025
579104,0,0,23026
579111,0,0,23027
579113,0,0,23028
579115,0,0,23029
579117,0,0,23030
579120,0,0,23031
579122,0,0,23032
579172,1,0,23033
579223,0,0,23034
579227,0,0,23035
579229,0,0,23036
579231,0,0,23037
579233,0,0,23038
579236,0,0,23039
579248,0,0,23040
579250,0,0,23041
579252,1,0,23042
579259,0,0,23043
579264,0,0,23044
579269,0,0,23045
579271,0,0,23046
579273,1,0,23047
579278,0,0,23048
579280,0,0,23049
579282,0,0,23050
579284,0,0,23051
579286,0,0,23052
579288,0,0,23053
579290,0,0,23054
579317,0,0,23055
579321,0,0,23056
579323,0,0,23057
579329,0,0,23058
579332,0,0,23059
579334,0,0,23060
579336,0,0,23061
579357,0,0,23062
579359,0,0,23063
579361,0,0,23064
579365,0,0,23065
579367,0,0,23066
579369,0,0,23067
579371,0,0,23068
579373,0,0,23069
579443,1,0,23070
579445,1,0,23071
579447,1,0,23072
579449,1,0,23073
579451,1,0,23074
579453,1,0,23075
579455,1,0,23076
579457,1,0,23077
579460,0,0,23078
579462,0,0,23079
579474,0,0,23080
579481,0,0,23081
579483,0,0,23082
579485,0,0,23083
579492,0,0,23084
579494,0,0,23085
579496,0,0,23086
579498,0,0,23087
579500,0,0,23088
579504,0,0,23089
579506,0,0,23090
579508,0,0,23091
579510,0,0,23092
579512,0,0,23093
579518,0,0,23094
579526,0,0,23095
579531,0,0,23096
579534,0,0,23097
579540,0,0,23098
579548,0,0,23099
579550,0,0,23100
579552,0,0,23101
579563,0,0,23102
579566,1,0,23103
579571,0,0,23104
579631,0,0,23105
579634,0,0,23106
579817,0,0,23107
579910,0,0,23108
580000,0,0,23109
580090,0,0,23110
580180,0,0,23111
580270,0,0,23112
580360,0,0,23113
580450,0,0,23114
580540,0,0,23115
580631,0,0,23116
580721,0,0,23117
580811,0,0,23118
580901,0,0,23119
580991,1,0,23120
582677,1,0,23121
582769,1,0,23122
586019,0,0,23123
586021,0,0,23124
586023,0,0,23125
586025,0,0,23126
586027,0,0,23127
586030,0,0,23128
586032,0,0,23129
586034,0,0,23130
586036,0,0,23131
586038,0,0,23132
586040,0,0,23133
586042,0,0,23134
586044,0,3,23135
586057,0,0,23136
586077,0,0,23137
586080,0,0,23138
586084,0,0,23139
586088,0,0,23140
586096,0,0,23141
586099,1,0,23142
586106,0,0,23143
586131,0,0,23144
586134,0,0,23145
586142,0,0,23146
586151,0,0,23147
586153,0,0,23148
586155,0,0,23149
586192,0,0,23150
586195,0,0,23151
586197,0,0,23152
586202,0,0,23153
586204,0,0,23154
586206,0,0,23155
586209,0,0,23156
586212,0,0,23157
586215,0,0,23158
586228,0,0,23159
586230,0,0,23160
586234,0,0,23161
586954,0,0,23162
586956,0,0,23163
586958,0,0,23164
586960,0,0,23165
586962,0,0,23166
586964,0,0,23167
586966,0,0,23168
587530,0,0,23169
587532,0,0,23170
587543,0,0,23171
587546,0,0,23172
587548,0,0,23173
587554,0,0,23174
587556,0,0,23175
587558,0,0,23176
587560,0,0,23177
587562,0,0,23178
587564,0,0,23179
587566,0,0,23180
587568,0,0,23181
587580,0,0,23182
587600,0,0,23183
587604,0,0,23184
587606,0,0,23185
587608,0,0,23186
587610,0,0,23187
587612,0,0,23188
587614,0,0,23189
587626,0,0,23190
587630,0,0,23191
587632,0,0,23192
587634,0,0,23193
587641,0,0,23194
587644,0,0,23195
587646,0,0,23196
587648,0,0,23197
587650,0,3,23198
587653,0,0,23199
587656,0,0,23200
587658,0,0,23201
587660,0,0,23202
587663,0,0,23203
587665,0,0,23204
587692,0,0,23205
587695,0,0,23206
587703,0,3,23207
587712,0,0,23208
587722,0,0,23209
587735,0,0,23210
587741,0,0,23211
587744,0,0,23212
587765,0,0,23213
588119,0,0,23214
588121,0,0,23215
588123,0,0,23216
588125,0,0,23217
588127,0,0,23218
588129,0,0,23219
588131,0,0,23220
588133,0,0,23221
588135,0,0,23222
588170,0,0,23223
588179,0,0,23223
588181,0,0,23223
588183,0,0,23223
588185,0,0,23223
588187,0,0,23223
588189,0,0,23223
588191,0,0,23223
588193,0,0,23223
588195,0,0,23223
588197,0,0,23223
588199,0,0,23223
588201,0,0,23223
588203,0,0,23223
588205,0,0,23223
588207,0,0,23223
588209,0,0,23223
588211,0,0,23223
588213,0,0,23223
588215,0,0,23223
588217,0,0,23223
588219,0,0,23223
588221,0,0,23223
588223,0,0,23223
588228,0,0,23224
588230,0,0,23224
588281,0,0,23225
588284,0,0,23226
588287,0,0,23227
588289,0,0,23228
588293,0,0,23229
588295,0,0,23230
588297,0,0,23231
588299,0,0,23232
588301,0,0,23233
588304,0,0,23234
588306,0,0,23235
588312,0,0,23236
588314,0,0,23237
588341,0,0,23238
588344,0,0,23239
588346,0,0,23240
588350,0,0,23241
588370,0,0,23242
588373,0,0,23243
588375,0,0,23244
588378,0,0,23245
588445,0,0,23246
588448,0,0,23247
588452,0,0,23248
588525,0,0,23249
588528,0,0,23250
588531,0,0,23251
588539,0,0,23252
588542,0,0,23253
588545,0,0,23254
588548,0,0,23255
588614,0,0,23256
588616,0,0,23257
588627,0,0,23258
588649,0,0,23259
588674,0,0,23260
588758,0,0,23261
588763,0,0,23261
588771,0,3,23262
588773,0,0,23263
588775,0,0,23263
588777,0,0,23263
588779,0,0,23263
588781,0,0,23263
588783,0,0,23263
588785,0,0,23263
588787,0,0,23263
588789,0,0,23263
588791,0,0,23263
588793,0,0,23263
588795,0,0,23263
588797,0,0,23263
588799,0,0,23263
588801,0,0,23263
588803,0,0,23263
588805,0,0,23263
588807,0,0,23263
588809,0,0,23263
588811,0,0,23263
588813,0,0,23263
588815,0,0,23263
588817,0,0,23263
588819,0,0,23263
588821,0,0,23161
588897,0,0,23264
588900,0,0,23265
588902,0,0,23266
588904,0,0,23267
588906,0,0,23268
588908,0,0,23269
588910,0,0,23270
588912,0,0,23271
588914,0,0,23272
588920,0,0,23273
588922,0,0,23274
588924,0,0,23275
588947,0,0,23276
588950,0,0,23277
588952,0,0,23278
588954,0,0,23279
588956,0,0,23280
588958,0,0,23281
588960,0,0,23282
588962,0,0,23283
588977,0,0,23284
588979,0,0,23285
588982,0,0,23286
588986,0,0,23287
588988,0,0,23288
588990,0,0,23289
588993,0,0,23290
588997,0,0,23291
589001,0,0,23292
589003,0,0,23293
589012,0,0,23294
589023,0,0,23295
589026,0,0,23296
589028,0,0,23297
589039,0,0,23298
589042,0,0,23299
589044,0,0,23300
589056,0,0,23301
589059,0,0,23302
589061,0,0,23303
589063,0,0,23304
589065,0,0,23305
589070,0,0,23306
589074,0,0,23307
589076,0,0,23308
589078,0,0,23309
589080,0,0,23310
589102,0,0,23311
589104,0,0,23312
589106,0,0,23313
589109,0,0,23314
589111,0,0,23315
589114,0,0,23316
589146,0,0,23317
589148,0,0,23317
589150,0,0,23317
589152,0,0,23317
589154,0,0,23317
589156,0,0,23317
589158,0,0,23317
589160,0,0,23317
589162,0,0,23317
589164,0,0,23317
589166,0,0,23317
589168,0,0,23317
589171,0,0,23317
589173,0,0,23317
589175,0,0,23317
589177,0,0,23317
589179,0,0,23317
589181,0,0,23317
589183,0,0,23317
589185,0,0,23317
589187,0,0,23317
589189,0,0,23317
589191,0,0,23317
589193,0,0,23317
589195,0,0,23317
589197,0,0,23318
589202,0,0,23318
589246,0,0,23319
589248,0,0,23320
589258,0,0,23321
589260,0,0,23322
589263,0,0,23323
589265,0,0,23324
589267,0,0,23325
589269,0,0,23326
589273,0,0,23327
589275,0,0,23328
589298,0,0,23329
589300,0,0,23330
589439,0,0,23331
589441,0,0,23332
589443,0,0,23333
589488,0,0,23334
589513,0,0,23335
589524,0,0,23336
589527,0,0,23337
589531,0,0,23338
589534,0,0,23339
589555,0,0,23340
589564,0,0,23341
589578,0,0,23342
589580,0,0,23343
589582,0,0,23344
589589,0,0,23345
589591,0,0,23346
589593,0,0,23347
589595,0,0,23348
589597,0,0,23349
589599,0,0,23350
589601,0,0,23351
589631,1,0,23352
589647,0,0,23353
589649,0,0,23354
589651,0,0,23355
589656,0,0,23356
589658,0,0,23357
589660,0,0,23358
589662,0,0,23359
589664,0,0,23360
589666,0,0,23361
589668,0,0,23362
589670,0,0,23363
589673,0,0,23364
589675,0,0,23365
589677,0,0,23366
589679,0,0,23367
589681,0,0,23368
589704,0,0,23369
589706,0,0,23370
589708,0,0,23371
589715,0,3,23372
589897,0,0,23373
589899,0,0,23374
589901,0,0,23375
589903,0,0,23376
589907,0,0,23377
589909,0,0,23378
589911,0,0,23379
589956,0,0,23380
589961,0,0,23381
589963,0,0,23382
589965,0,0,23383
589967,0,0,23384
589969,0,0,23385
589974,0,0,23386
589976,0,0,23387
589978,0,0,23388
589980,0,0,23389
589982,0,0,23390
589984,0,0,23391
589987,0,0,23392
589989,0,0,23393
589991,0,0,23394
589994,0,0,23395
589996,0,0,23396
589998,0,0,23397
590000,0,0,23398
590002,0,0,23399
590004,0,0,23400
590009,0,0,23401
590011,0,0,23402
590016,0,0,23403
590018,0,0,23404
590020,0,0,23405
590026,0,0,23406
590029,0,0,23407
590038,0,0,23408
590070,0,0,23409
590073,0,0,23410
590075,0,0,23411
590077,0,0,23412
590079,0,0,23413
590081,0,0,23414
590083,0,0,23415
590085,0,0,23416
590088,0,0,23417
590090,0,0,23418
590094,0,0,23419
590096,0,0,23420
590099,0,0,23421
590102,0,0,23422
590104,0,0,23423
590153,0,0,23424
590160,0,0,23425
590164,0,0,23426
590192,0,0,23427
590198,0,0,23428
590264,0,0,23429
590347,0,0,23430
590349,0,0,23430
590351,0,0,23430
590353,0,0,23430
590355,0,0,23430
590357,0,0,23430
590359,0,0,23430
590361,0,0,23430
590363,0,0,23430
590365,0,0,23430
590367,0,0,23430
590369,0,0,23430
590371,0,0,23430
590373,0,0,23430
590375,0,0,23430
590377,0,0,23430
590379,0,0,23430
590381,0,0,23430
590383,0,0,23430
590385,0,0,23430
590387,0,0,23430
590389,0,0,23430
590391,0,0,23430
590393,0,0,23430
590396,0,0,23431
590398,0,0,23432
590400,0,0,23433
590407,0,0,23434
590409,0,0,23435
590411,0,0,23436
590437,0,0,23437
590439,0,0,23437
590441,0,0,23437
590443,0,0,23437
590445,0,0,23437
590447,0,0,23437
590449,0,0,23437
590451,0,0,23437
590453,0,3,23437
590455,0,0,23437
590457,0,0,23437
590459,0,0,23437
590461,0,0,23437
590463,0,0,23437
590465,0,0,23437
590467,0,0,23437
590469,0,0,23437
590471,0,0,23437
590473,0,0,23437
590475,0,0,23437
590477,0,0,23437
590479,0,0,23437
590481,0,0,23437
590483,0,0,23437
590485,0,0,23437
590487,0,0,23437
590489,0,0,23438
590491,0,0,23438
590583,0,0,23439
590585,0,0,23439
590587,0,0,23439
590589,0,0,23439
590591,0,0,23439
590593,0,0,23439
590595,0,0,23439
590597,0,0,23439
590599,0,0,23439
590601,0,0,23439
590603,0,0,23439
590605,0,0,23439
590607,0,0,23439
590609,0,0,23439
590611,0,0,23439
590613,0,0,23439
590615,0,0,23439
590617,0,0,23439
590619,0,0,23439
590621,0,0,23439
590623,0,0,23439
590625,0,0,23439
590627,0,0,23439
590629,0,0,23439
590631,0,0,23439
590633,0,0,23439
590639,0,0,23440
590641,0,0,23440
590698,0,0,23441
590701,0,0,23442
590712,1,0,23443
590714,1,0,23444
590716,1,0,23445
590719,0,0,23446
590721,0,0,23447
590723,0,0,23448
590725,0,0,23449
590729,0,0,23450
590731,0,0,23450
590733,0,0,23450
590735,0,0,23450
590737,0,0,23450
590739,0,0,23450
590741,0,0,23450
590743,0,0,23450
590745,0,0,23450
590747,0,0,23450
590749,0,0,23450
590751,0,0,23450
590753,0,0,23450
590755,0,0,23450
590757,0,0,23450
590759,0,0,23450
590761,0,0,23450
590763,0,0,23450
590765,0,0,23450
590767,0,0,23450
590769,0,0,23450
590771,0,0,23450
590773,0,0,23450
590775,0,0,23450
590777,0,0,23450
590779,0,0,23450
590817,0,0,23451
590820,0,0,23452
590834,0,0,23453
590838,1,0,23454
590841,1,0,23455
590863,0,0,23456
590870,0,0,23457
590872,0,0,23458
590875,0,0,23459
590888,0,0,23460
590913,0,0,23461
590922,0,0,23462
590934,0,0,23463
590938,1,0,23464
590964,0,0,23465
590966,0,0,23466
590968,0,0,23467
590978,0,0,23468
590986,0,0,23469
590988,0,0,23469
590991,0,0,23469
590993,0,0,23469
590995,0,0,23469
590997,0,0,23469
590999,0,0,23469
591001,0,0,23469
591003,0,0,23469
591005,0,0,23469
591007,0,0,23469
591009,0,0,23469
591011,0,0,23469
591013,0,0,23469
591015,0,0,23469
591017,0,0,23469
591019,0,0,23469
591021,0,0,23469
591023,0,0,23469
591025,0,0,23469
591027,0,0,23469
591029,0,0,23469
591031,0,0,23469
591033,0,0,23469
591035,0,0,23469
591037,0,0,23469
591039,0,0,23470
591041,0,0,23470
591113,0,0,23471
591115,0,0,23472
591117,0,0,23473
591119,0,0,23474
591121,0,0,23475
591123,0,0,23476
591125,0,0,23477
591127,0,0,23478
591129,0,0,23479
591131,0,0,23480
591133,0,0,23481
591135,0,0,23482
591137,0,0,23483
591139,0,0,23484
591142,0,0,23485
591170,0,0,23486
591174,0,0,23487
591176,0,0,23488
591178,0,0,23489
591212,0,0,23490
591217,0,0,23491
591224,0,0,23492
591232,0,0,23493
591234,0,0,23494
591236,0,0,23495
591238,0,0,23496
591240,0,0,23497
591242,0,0,23498
591244,0,0,23499
591247,0,0,23500
591249,1,0,23501
591253,0,0,23502
591255,0,0,23503
591257,0,0,23504
591282,0,0,23505
591284,0,0,23506
591308,1,0,23507
591310,0,0,23508
591327,0,0,23509
591332,0,0,23510
591334,0,0,23511
591355,0,0,23512
591361,0,0,23513
591367,0,0,23514
591370,0,0,23515
591374,0,0,23161
591376,0,0,23161
591378,0,0,23161
591380,0,0,23161
591382,0,0,23161
591384,0,0,23161
591386,0,0,23161
591388,0,0,23161
591390,0,0,23161
591392,0,0,23161
591394,0,0,23161
591396,0,0,23161
591398,0,0,23161
591400,0,0,23161
591402,0,0,23161
591404,0,0,23161
591406,0,0,23161
591408,0,0,23161
591410,0,0,23161
591412,0,0,23161
591414,0,0,23161
591416,0,0,23161
591418,0,0,23161
591420,0,0,23161
591444,0,0,23516
591446,0,0,23517
591448,0,0,23518
591452,0,0,23519
591464,0,0,23520
591467,0,0,23521
591470,0,0,23522
591473,0,0,23523
591475,0,0,23524
591477,0,0,23525
591480,0,0,23526
591483,0,0,23527
591486,0,0,23528
591516,0,0,23529
591522,0,0,23530
591524,0,0,23531
591526,0,0,23532
591533,0,0,23533
591535,0,0,23534
591537,0,0,23535
591545,0,0,23536
591553,0,0,23537
591559,0,0,23538
591562,0,0,23539
591564,0,0,23540
591567,0,0,23541
591574,0,0,23542
591576,0,0,23543
591578,0,0,23544
591581,0,0,23545
591603,0,0,23546
591616,0,0,23547
591618,0,0,23548
591620,0,0,23549
591622,0,0,23550
591627,0,0,23551
591630,0,0,23552
591651,1,0,23553
591654,1,0,23554
591657,1,0,23555
591659,0,0,23556
591665,0,0,23557
591668,0,0,23558
591671,0,0,23559
591690,0,0,23560
591692,0,0,23561
591694,0,0,23562
591696,0,0,23563
591698,0,0,23564
591703,0,0,23565
591831,0,0,23566
591834,0,0,23567
591836,0,0,23568
591838,0,0,23569
591840,0,0,23570
591842,0,0,23571
591844,0,0,23571
591849,1,0,23572
591851,0,0,23573
591853,0,0,23573
591855,0,0,23573
591857,0,0,23573
591859,0,0,23573
591863,0,0,23574
591877,0,0,23573
591879,0,0,23573
591881,0,0,23573
591883,0,0,23573
591885,0,0,23573
591887,0,0,23573
591889,0,0,23573
591891,0,0,23573
591893,0,0,23573
591895,0,0,23573
591897,0,0,23573
591899,0,0,23573
591901,0,0,23573
591903,0,0,23573
591905,0,0,23573
591907,0,0,23573
591909,0,0,23573
591911,0,0,23573
591913,0,0,23573
591915,0,0,23573
591949,0,0,23575
591951,0,0,23576
591953,0,0,23577
591955,0,0,23578
591957,0,0,23579
591959,0,0,23580
591972,0,0,23581
591977,1,0,23582
592048,0,0,23583
592051,0,0,23584
592054,0,0,23585
592060,0,0,23586
592062,0,0,23587
592070,0,0,23588
592072,0,0,23589
592074,0,0,23590
593181,0,0,23591
593209,0,0,23592
593212,0,0,23593
593216,0,0,23594
593218,0,0,23595
593220,0,0,23596
593222,0,0,23597
593224,0,0,23598
593226,0,0,23599
593228,0,0,23600
593230,1,0,23601
593233,0,0,23602
593268,0,0,23603
593274,0,0,23604
593291,0,0,23605
593325,0,0,23606
593327,0,0,23607
593351,1,0,23608
593369,0,0,23609
593371,0,0,23610
593373,0,0,23611
593375,0,0,23612
593377,0,0,23613
593379,0,0,23614
593417,0,0,23615
593495,0,0,23616
593497,0,0,23617
593499,0,0,23618
593519,0,0,23619
593521,0,0,23619
593553,1,0,23620
593555,1,0,23621
593570,0,0,23622
593573,0,0,23623
593576,1,0,23624
593578,0,0,23625
593614,0,0,23626
593616,0,0,23627
593619,0,0,25037
593621,0,0,25037
593629,1,0,23628
593631,1,0,23629
593635,0,0,23630
593638,0,0,23631
593641,0,0,23632
593644,0,0,23633
593656,0,0,23634
593658,0,0,23635
593662,0,0,23636
593666,0,0,23637
593669,0,0,23638
593672,0,0,23639
593675,0,0,23640
593678,0,0,23641
593681,0,0,23642
593687,1,0,23643
593690,0,0,23644
593694,0,0,23645
593699,0,0,23646
593814,0,0,23647
593816,0,0,23648
593818,0,0,23649
593820,0,0,23649
593822,0,0,23649
593824,0,0,23649
593826,0,0,23649
593828,0,0,23649
593830,0,0,23649
593832,0,0,23649
593834,0,0,23649
593836,0,0,23649
593838,0,0,23649
593840,0,0,23649
593842,0,0,23649
593844,0,0,23649
593846,0,0,23649
593848,0,0,23649
593850,0,0,23649
593852,0,0,23649
593854,0,0,23649
593856,0,0,23649
593858,0,0,23649
593860,0,0,23649
593862,0,0,23649
593864,0,0,23649
593866,0,0,23649
593868,0,0,23649
593871,0,0,23650
593873,0,0,23651
593875,0,0,23652
593877,0,0,23653
593879,0,0,23654
593883,0,0,23655
593887,0,0,23656
593889,0,0,23657
593929,0,0,23658
593931,0,0,23659
593942,0,0,23660
593949,0,0,25137
593951,0,0,25138
593963,0,0,23661
593965,0,0,23662
593967,0,0,23663
594092,0,0,23664
594110,0,0,23665
594112,0,0,23665
594114,0,0,23665
594116,0,0,23665
594118,0,0,23665
594120,0,0,23665
594122,0,0,23665
594124,0,0,23665
594126,0,0,23665
594128,0,0,23665
594130,0,0,23665
594132,0,0,23665
594134,0,0,23665
594136,0,0,23665
594138,0,0,23665
594140,0,0,23665
594142,0,0,23665
594144,0,0,23665
594146,0,0,23665
594148,0,0,23665
594150,0,0,23665
594152,0,0,23665
594154,0,0,23665
594156,0,0,23665
594158,0,0,23665
594160,0,0,23665
594162,0,0,23666
594164,0,0,23666
594169,0,0,23667
594223,0,0,23668
594257,0,0,23669
594259,0,0,23670
594261,1,0,23671
594265,0,0,23672
594278,0,0,23673
