ID,TraitTreeID,PosX,PosY,Type,Flags
22351,273,3000,1200,0,0
22352,273,2400,1800,0,0
22353,273,1800,1200,0,0
22354,273,1800,2400,0,0
22398,275,0,0,0,0
22399,275,0,0,0,0
22400,275,0,0,0,0
22401,275,0,0,0,0
22402,275,0,0,0,0
22403,275,0,0,0,0
22404,275,0,0,0,0
22405,275,0,0,0,0
22406,275,0,0,0,0
22407,275,0,0,0,0
22408,275,0,0,0,0
22409,275,0,0,0,0
22410,275,0,0,0,0
22411,275,0,0,0,0
22412,275,0,0,0,0
22413,275,0,0,0,0
22414,275,0,0,0,0
22415,275,0,0,0,0
22416,275,0,0,0,0
22417,275,0,0,0,0
22418,275,0,0,0,0
22419,275,0,0,0,0
22420,275,0,0,0,0
22421,275,0,0,0,0
22422,275,0,0,0,0
22423,275,0,0,0,0
22424,275,0,0,0,0
22425,275,0,0,0,0
22426,275,0,0,0,0
22427,275,0,0,0,0
22428,275,0,0,0,0
22429,275,0,0,0,0
22430,275,0,0,0,0
22431,275,0,0,0,0
22432,275,0,0,0,0
22433,275,0,0,0,0
22434,275,0,0,0,0
22435,275,0,0,1,0
22436,275,0,0,1,0
22437,275,0,0,1,0
22438,275,0,0,1,0
22439,275,0,0,1,0
22440,275,0,0,1,0
22441,276,0,0,0,0
22442,276,0,0,0,0
22443,276,0,0,0,0
22444,276,0,0,0,0
22445,276,0,0,0,0
22446,276,0,0,0,0
22447,276,0,0,0,0
22448,276,0,0,0,0
22449,276,0,0,0,0
22450,276,0,0,0,0
22451,276,0,0,0,0
22452,276,0,0,0,0
22453,276,0,0,0,0
22454,276,0,0,0,0
22455,276,0,0,0,0
22456,276,0,0,0,0
22457,276,0,0,0,0
22458,276,0,0,0,0
22459,276,0,0,0,0
22460,276,0,0,0,0
22461,276,0,0,0,0
22462,276,0,0,0,0
22463,276,0,0,0,0
22464,276,0,0,0,0
22465,276,0,0,0,0
22466,276,0,0,0,0
22467,276,0,0,0,0
22468,276,0,0,0,0
22469,276,0,0,0,0
22470,276,0,0,0,0
22471,276,0,0,0,0
22472,276,0,0,0,0
22473,276,0,0,0,0
22474,276,0,0,0,0
22475,276,0,0,0,0
22476,276,0,0,0,0
22477,276,0,0,0,0
22478,276,0,0,1,0
22479,276,0,0,1,0
22480,276,0,0,1,0
22481,276,0,0,1,0
22482,276,0,0,1,0
22483,276,0,0,1,0
22484,277,0,0,0,0
22485,277,0,0,0,0
22486,277,0,0,0,0
22487,277,0,0,0,0
22488,277,0,0,0,0
22489,277,0,0,0,0
22490,277,0,0,0,0
22491,277,0,0,0,0
22492,277,0,0,0,0
22493,277,0,0,0,0
22494,277,0,0,0,0
22495,277,0,0,0,0
22496,277,0,0,0,0
22497,277,0,0,0,0
22498,277,0,0,0,0
22499,277,0,0,0,0
22500,277,0,0,0,0
22501,277,0,0,0,0
22502,277,0,0,0,0
22503,277,0,0,0,0
22504,277,0,0,0,0
22505,277,0,0,0,0
22506,277,0,0,0,0
22507,277,0,0,0,0
22508,277,0,0,0,0
22509,277,0,0,0,0
22510,277,0,0,0,0
22511,277,0,0,0,0
22512,277,0,0,0,0
22513,277,0,0,0,0
22514,277,0,0,0,0
22515,277,0,0,0,0
22516,277,0,0,0,0
22517,277,0,0,0,0
22518,277,0,0,0,0
22519,277,0,0,0,0
22520,277,0,0,0,0
22521,277,0,0,1,0
22522,277,0,0,1,0
22523,277,0,0,1,0
22524,277,0,0,1,0
22525,277,0,0,1,0
22526,277,0,0,1,0
22527,278,0,0,0,0
22528,278,0,0,0,0
22529,278,0,0,0,0
22530,278,0,0,0,0
22531,278,0,0,0,0
22532,278,0,0,0,0
22533,278,0,0,0,0
22534,278,0,0,0,0
22535,278,0,0,0,0
22536,278,0,0,0,0
22537,278,0,0,0,0
22538,278,0,0,0,0
22539,278,0,0,0,0
22540,278,0,0,0,0
22541,278,0,0,0,0
22542,278,0,0,0,0
22543,278,0,0,0,0
22544,278,0,0,0,0
22545,278,0,0,0,0
22546,278,0,0,0,0
22547,278,0,0,0,0
22548,278,0,0,0,0
22549,278,0,0,0,0
22550,278,0,0,0,0
22551,278,0,0,0,0
22552,278,0,0,0,0
22553,278,0,0,0,0
22554,278,0,0,0,0
22555,278,0,0,0,0
22556,278,0,0,0,0
22557,278,0,0,0,0
22558,278,0,0,0,0
22559,278,0,0,0,0
22560,278,0,0,0,0
22561,278,0,0,0,0
22562,278,0,0,0,0
22563,278,0,0,0,0
22564,278,0,0,1,0
22565,278,0,0,1,0
22566,278,0,0,1,0
22567,278,0,0,1,0
22568,278,0,0,1,0
22569,278,0,0,1,0
22570,279,0,0,0,0
22571,279,0,0,0,0
22572,279,0,0,0,0
22573,279,0,0,0,0
22574,279,0,0,0,0
22575,279,0,0,0,0
22576,279,0,0,0,0
22577,279,0,0,0,0
22578,279,0,0,0,0
22579,279,0,0,0,0
22580,279,0,0,0,0
22581,279,0,0,0,0
22582,279,0,0,0,0
22583,279,0,0,0,0
22584,279,0,0,0,0
22585,279,0,0,0,0
22586,279,0,0,0,0
22587,279,0,0,0,0
22588,279,0,0,0,0
22589,279,0,0,0,0
22590,279,0,0,0,0
22591,279,0,0,0,0
22592,279,0,0,0,0
22593,279,0,0,0,0
22594,279,0,0,0,0
22595,279,0,0,0,0
22596,279,0,0,0,0
22597,279,0,0,0,0
22598,279,0,0,0,0
22599,279,0,0,0,0
22600,279,0,0,0,0
22601,279,0,0,0,0
22602,279,0,0,0,0
22603,279,0,0,0,0
22604,279,0,0,0,0
22605,279,0,0,0,0
22606,279,0,0,0,0
22607,279,0,0,1,0
22608,279,0,0,1,0
22609,279,0,0,1,0
22610,279,0,0,1,0
22611,279,0,0,1,0
22612,279,0,0,1,0
22613,280,0,0,0,0
22614,280,0,0,0,0
22615,280,0,0,0,0
22616,280,0,0,0,0
22617,280,0,0,0,0
22618,280,0,0,0,0
22619,280,0,0,0,0
22620,280,0,0,0,0
22621,280,0,0,0,0
22622,280,0,0,0,0
22623,280,0,0,0,0
22624,280,0,0,0,0
22625,280,0,0,0,0
22626,280,0,0,0,0
22627,280,0,0,0,0
22628,280,0,0,0,0
22629,280,0,0,0,0
22630,280,0,0,0,0
22631,280,0,0,0,0
22632,280,0,0,0,0
22633,280,0,0,0,0
22634,280,0,0,0,0
22635,280,0,0,0,0
22636,280,0,0,0,0
22637,280,0,0,0,0
22638,280,0,0,0,0
22639,280,0,0,0,0
22640,280,0,0,0,0
22641,280,0,0,0,0
22642,280,0,0,0,0
22643,280,0,0,0,0
22644,280,0,0,0,0
22645,280,0,0,0,0
22646,280,0,0,0,0
22647,280,0,0,0,0
22648,280,0,0,0,0
22649,280,0,0,0,0
22650,280,0,0,0,0
22651,280,0,0,0,0
22652,280,0,0,0,0
22653,280,0,0,0,0
22654,280,0,0,0,0
22655,280,0,0,0,0
22656,280,0,0,0,0
22657,280,0,0,0,0
22658,280,0,0,0,0
22659,280,0,0,1,0
22660,280,0,0,1,0
22661,280,0,0,1,0
22662,280,0,0,1,0
22663,280,0,0,1,0
22664,280,0,0,1,0
22665,281,0,0,0,0
22666,281,0,0,0,0
22667,281,0,0,0,0
22668,281,0,0,0,0
22669,281,0,0,0,0
22670,281,0,0,0,0
22671,281,0,0,0,0
22672,281,0,0,0,0
22673,281,0,0,0,0
22674,281,0,0,0,0
22675,281,0,0,0,0
22676,281,0,0,0,0
22677,281,0,0,0,0
22678,281,0,0,0,0
22679,281,0,0,0,0
22680,281,0,0,0,0
22681,281,0,0,0,0
22682,281,0,0,0,0
22683,281,0,0,0,0
22684,281,0,0,0,0
22685,281,0,0,0,0
22686,281,0,0,0,0
22687,281,0,0,0,0
22688,281,0,0,0,0
22689,281,0,0,0,0
22690,281,0,0,0,0
22691,281,0,0,0,0
22692,281,0,0,0,0
22693,281,0,0,0,0
22694,281,0,0,0,0
22695,281,0,0,0,0
22696,281,0,0,0,0
22697,281,0,0,0,0
22698,281,0,0,0,0
22699,281,0,0,0,0
22700,281,0,0,0,0
22701,281,0,0,0,0
22702,281,0,0,0,0
22703,281,0,0,0,0
22704,281,0,0,0,0
22705,281,0,0,0,0
22706,281,0,0,0,0
22707,281,0,0,0,0
22708,281,0,0,0,0
22709,281,0,0,0,0
22710,281,0,0,0,0
22711,281,0,0,1,0
22712,281,0,0,1,0
22713,281,0,0,1,0
22714,281,0,0,1,0
22715,281,0,0,1,0
22716,281,0,0,1,0
22905,283,12300,3300,1,0
22906,283,9900,6300,2,1
22907,283,11700,5701,0,0
22908,283,11700,3299,0,0
22909,283,9899,3897,0,0
22910,283,12299,2701,0,0
22911,283,12299,2100,0,0
22912,283,11700,1496,0,0
22913,283,11700,2701,0,0
22914,283,12299,4501,0,0
22915,283,10500,5700,0,0
22916,283,12300,3900,0,0
22917,283,11100,6300,0,0
22918,283,10500,5100,0,0
22919,283,11700,6300,2,1
22920,283,10499,6898,2,1
22921,283,11700,5100,0,0
22922,283,12900,5700,0,0
22923,283,11698,6898,0,0
22924,283,9899,4498,0,1
22925,283,12300,5700,0,0
22926,283,11700,4500,0,0
22927,283,12900,4500,0,0
22928,283,11099,4501,0,0
22929,283,13500,6300,2,1
22930,283,13499,3902,0,0
22931,283,10500,4500,0,0
22932,283,10499,3299,0,0
22933,283,10499,2701,2,1
22934,283,12899,3299,0,0
22935,283,11100,3900,0,0
22936,283,12899,2701,0,0
22937,283,12899,6898,0,0
22938,283,11100,3299,0,0
22939,283,13500,4500,0,0
22940,283,11100,2100,0,0
22941,283,12900,5100,0,0
22942,283,12299,6300,2,1
22943,283,12300,2700,0,0
22944,283,11700,3300,0,0
22945,283,11700,5100,0,0
22946,283,12300,2100,0,0
22947,283,11700,2700,0,0
22948,283,13500,4500,0,0
22949,283,3900,2700,0,0
22950,283,4500,5700,0,0
22951,283,4200,6300,0,0
22952,283,3900,6900,0,0
22953,283,5700,5100,0,0
22954,283,5100,4500,0,0
22955,283,6300,4500,0,0
22956,283,5700,3900,0,0
22957,283,1500,4500,0,0
22958,283,2700,6900,0,0
22959,283,2700,6300,0,0
22960,283,3300,5700,0,0
22961,283,2700,3900,0,0
22962,283,2700,3300,0,0
22963,283,2700,2700,0,0
22964,283,3300,3300,0,0
22965,283,3300,3900,0,0
22966,283,3300,5100,1,0
22967,283,2700,5700,2,1
22968,283,2100,5100,0,0
22969,283,1500,3300,0,0
22970,283,2100,2700,0,0
22971,283,2100,3900,0,0
22972,283,5100,3900,0,0
22973,283,5100,3300,0,0
22974,283,6300,3300,0,0
22975,283,5700,2100,0,0
22976,283,5700,2700,0,0
22977,283,5700,2100,0,0
22978,283,5700,1500,0,0
22979,283,2100,1500,0,0
22980,283,2700,2100,0,0
22981,283,3300,1500,0,0
22982,283,3900,2100,0,0
22983,283,4500,1500,0,0
22984,283,4500,2100,0,0
22985,283,4500,2700,0,0
22986,283,4500,3900,0,0
22987,283,4500,5100,0,0
22988,283,5100,5700,2,1
22989,283,5100,6300,0,0
22990,283,5100,6900,0,0
22991,283,3900,3900,2,1
22992,283,3900,4500,0,0
22993,283,3900,5100,0,0
22994,283,3900,5700,0,0
22995,283,3600,6300,0,0
22996,283,12900,6900,0,0
22997,283,11100,6300,0,0
22998,283,10500,6900,0,0
22999,283,9900,6300,2,1
23000,283,13500,6300,2,1
23001,283,13500,5700,0,0
23002,283,12900,5100,0,0
23003,283,12900,5700,0,0
23004,283,11700,6900,0,0
23005,283,11700,6300,2,1
23006,283,10500,6900,2,1
23007,283,11700,6900,0,0
23008,283,11700,6300,2,1
23009,283,11700,5700,0,0
23010,283,9300,6300,2,1
23011,283,12900,6900,2,1
23012,283,14100,6900,0,0
23013,283,14100,6300,2,1
23014,283,13500,5100,0,0
23015,283,13500,5700,0,0
23016,283,12900,6300,0,0
23017,283,9900,4500,0,0
23018,283,11100,6300,0,0
23019,283,11100,6900,0,0
23020,283,11700,5700,0,0
23021,283,11700,6300,2,1
23022,283,11700,6900,0,0
23023,283,13500,6900,0,0
23024,283,12300,6900,0,0
23025,283,12900,6900,2,1
23026,283,12300,5700,0,0
23027,283,12900,6300,0,0
23028,283,12900,5700,2,1
23029,283,12900,5100,0,0
23030,283,12300,4500,0,0
23031,283,12900,3900,0,0
23032,283,13500,3300,0,0
23033,283,11700,4500,0,0
23034,283,11100,3300,0,0
23035,283,11700,3900,0,0
23036,283,12300,3300,0,0
23037,283,12300,2100,0,0
23038,283,12900,2700,0,0
23039,283,10500,6900,2,1
23040,283,10500,5100,0,0
23041,283,10500,5700,2,1
23042,283,10500,6300,0,0
23043,283,9900,6900,0,0
23044,283,11700,2700,0,0
23045,283,11700,2100,0,0
23046,283,11700,1500,0,0
23047,283,11100,2100,0,0
23048,283,10500,2700,0,0
23049,283,10500,3900,0,0
23050,283,11100,4500,0,0
23051,283,11700,5100,2,1
23052,283,11100,5700,0,0
23053,283,9900,5700,0,0
23054,283,9900,4500,0,0
23055,283,11700,4500,0,0
23056,283,11700,3900,0,0
23057,283,11100,2700,0,0
23058,283,11100,3300,0,0
23059,283,10490,3900,0,0
23060,283,11100,4500,0,0
23061,283,10500,5100,0,0
23062,283,10500,5700,0,0
23063,283,11100,2100,0,0
23064,283,11700,1500,0,0
23065,283,11700,2100,0,0
23066,283,12300,2700,2,1
23067,283,12300,3300,0,0
23068,283,12900,3900,0,0
23069,283,12300,4500,0,0
23070,283,11700,5100,0,0
23071,283,11700,5700,0,0
23072,283,12300,6300,0,0
23073,283,12900,3900,0,0
23074,283,12900,4500,0,0
23075,283,12300,5100,0,0
23076,283,12300,5700,2,1
23077,283,11700,3900,0,0
23078,283,11700,4500,0,0
23079,283,11100,5100,0,0
23080,283,11100,5700,0,0
23081,283,10500,6300,0,0
23082,283,9900,5700,2,1
23083,283,9900,5100,0,0
23084,283,10500,4500,0,0
23085,283,10500,3900,0,0
23086,283,11100,3300,0,0
23087,283,11100,2700,0,0
23088,283,11100,2100,0,0
23089,283,11700,1500,0,0
23090,283,12300,2100,0,0
23091,283,11700,2700,0,0
23092,283,12300,3300,0,0
23672,302,0,0,0,0
23673,302,0,0,0,0
23674,302,0,0,0,0
23675,302,0,0,0,0
23676,302,0,0,0,0
23677,302,0,0,0,0
23678,302,0,0,0,0
23679,302,0,0,0,0
23680,302,0,0,0,0
23681,302,0,0,0,0
23682,302,0,0,0,0
23683,302,0,0,0,0
23684,302,0,0,0,0
23685,302,0,0,0,0
23686,302,0,0,0,0
23687,302,0,0,0,0
23688,302,0,0,0,0
23689,302,0,0,0,0
23690,302,0,0,0,0
23691,302,0,0,0,0
23692,302,0,0,0,0
23693,302,0,0,0,0
23694,302,0,0,0,0
23695,302,0,0,0,0
23696,302,0,0,0,0
23697,302,0,0,0,0
23698,302,0,0,0,0
23699,302,0,0,0,0
23700,302,0,0,0,0
23701,302,0,0,0,0
23702,302,0,0,0,0
23703,302,0,0,0,0
23704,302,0,0,0,0
23705,302,0,0,0,0
23706,302,0,0,0,0
23707,302,0,0,0,0
23708,302,0,0,0,0
23709,302,0,0,0,0
23710,302,0,0,0,0
23711,302,0,0,0,0
23712,302,0,0,0,0
23713,302,0,0,0,0
23714,302,0,0,0,0
23715,302,0,0,0,0
23716,302,0,0,0,0
23717,302,0,0,0,0
23718,302,0,0,0,0
23719,302,0,0,0,0
23720,302,0,0,0,0
23721,302,0,0,1,0
23722,302,0,0,1,0
23723,302,0,0,1,0
23724,302,0,0,1,0
23725,302,0,0,1,0
23726,302,0,0,1,0
23727,302,0,0,1,0
23728,303,0,0,0,0
23729,303,0,0,0,0
23730,303,0,0,0,0
23731,303,0,0,0,0
23732,303,0,0,0,0
23733,303,0,0,0,0
23734,303,0,0,0,0
23735,303,0,0,0,0
23736,303,0,0,0,0
23737,303,0,0,0,0
23738,303,0,0,0,0
23739,303,0,0,0,0
23740,303,0,0,0,0
23741,303,0,0,0,0
23742,303,0,0,0,0
23743,303,0,0,0,0
23744,303,0,0,0,0
23745,303,0,0,0,0
23746,303,0,0,0,0
23747,303,0,0,0,0
23748,303,0,0,0,0
23749,303,0,0,0,0
23750,303,0,0,0,0
23751,303,0,0,0,0
23752,303,0,0,0,0
23753,303,0,0,0,0
23754,303,0,0,0,0
23755,303,0,0,0,0
23756,303,0,0,0,0
23757,303,0,0,0,0
23758,303,0,0,0,0
23759,303,0,0,0,0
23760,303,0,0,0,0
23761,303,0,0,1,0
23762,303,0,0,1,0
23763,303,0,0,1,0
23764,303,0,0,1,0
23765,303,0,0,1,0
23809,305,0,0,0,0
23810,305,0,0,0,0
23811,305,0,0,0,0
23812,305,0,0,0,0
23813,305,0,0,0,0
23814,305,0,0,0,0
23815,305,0,0,0,0
23816,305,0,0,0,0
23817,305,0,0,0,0
23818,305,0,0,0,0
23819,305,0,0,0,0
23820,305,0,0,0,0
23821,305,0,0,0,0
23822,305,0,0,0,0
23823,305,0,0,0,0
23824,305,0,0,0,0
23825,305,0,0,0,0
23826,305,0,0,0,0
23827,305,0,0,0,0
23828,305,0,0,0,0
23829,305,0,0,0,0
23830,305,0,0,0,0
23831,305,0,0,0,0
23832,305,0,0,0,0
23833,305,0,0,0,0
23834,305,0,0,0,0
23835,305,0,0,0,0
23836,305,0,0,0,0
23837,305,0,0,0,0
23838,305,0,0,0,0
23839,305,0,0,0,0
23840,305,0,0,0,0
23841,305,0,0,0,0
23842,305,0,0,0,0
23843,305,0,0,0,0
23844,305,0,0,0,0
23845,305,0,0,0,0
23846,305,0,0,0,0
23847,305,0,0,0,0
23848,305,0,0,0,0
23849,305,0,0,0,0
23850,305,0,0,0,0
23851,305,0,0,0,0
23852,305,0,0,0,0
23853,305,0,0,0,0
23854,305,0,0,0,0
23855,305,0,0,0,0
23856,305,0,0,0,0
23857,305,0,0,0,0
23858,305,0,0,0,0
23859,305,0,0,0,0
23860,305,0,0,0,0
23861,305,0,0,0,0
23862,305,0,0,0,0
23863,305,0,0,0,0
23864,305,0,0,0,0
23865,305,0,0,0,0
23866,305,0,0,0,0
23867,305,0,0,0,0
23868,305,0,0,0,0
23869,305,0,0,0,0
23870,305,0,0,0,0
23871,305,0,0,0,0
23872,305,0,0,0,0
23873,305,0,0,0,0
23874,305,0,0,0,0
23875,305,0,0,0,0
23876,305,0,0,0,0
23877,305,0,0,0,0
23878,305,0,0,0,0
23879,305,0,0,0,0
23880,305,0,0,0,0
23881,305,0,0,0,0
23882,305,0,0,0,0
23883,305,0,0,0,0
23884,305,0,0,0,0
23885,305,0,0,0,0
23886,305,0,0,0,0
23887,305,0,0,0,0
23888,305,0,0,0,0
23889,305,0,0,0,0
23890,305,0,0,0,0
23891,305,0,0,0,0
23892,305,0,0,0,0
23893,305,0,0,0,0
23894,305,0,0,0,0
23895,305,0,0,0,0
23896,305,0,0,0,0
23897,305,0,0,0,0
23898,305,0,0,0,0
23899,305,0,0,0,0
23900,305,0,0,1,0
23901,305,0,0,1,0
23902,305,0,0,1,0
23903,305,0,0,1,0
23904,305,0,0,1,0
23905,305,0,0,1,0
23906,305,0,0,1,0
23907,305,0,0,1,0
23908,305,0,0,1,0
23909,305,0,0,1,0
23910,305,0,0,1,0
23911,305,0,0,1,0
23912,305,0,0,1,0
23913,306,0,0,0,0
23914,306,0,0,0,0
23915,306,0,0,0,0
23916,306,0,0,0,0
23917,306,0,0,0,0
23918,306,0,0,0,0
23919,306,0,0,0,0
23920,306,0,0,0,0
23921,306,0,0,0,0
23922,306,0,0,0,0
23923,306,0,0,0,0
23924,306,0,0,0,0
23925,306,0,0,0,0
23926,306,0,0,0,0
23927,306,0,0,0,0
23928,306,0,0,0,0
23929,306,0,0,0,0
23930,306,0,0,0,0
23931,306,0,0,0,0
23932,306,0,0,0,0
23933,306,0,0,1,0
23934,306,0,0,1,0
23935,306,0,0,1,0
24405,312,4800,2400,0,1
24406,312,4800,2400,0,1
24407,312,13799,6000,0,0
24408,312,11400,1800,0,0
24409,312,13200,2400,0,0
24410,312,13200,4200,0,0
24411,312,13799,6600,0,0
24412,312,12599,3600,0,0
24413,312,11400,3600,0,0
24414,312,12000,3600,2,1
24415,312,13799,4800,0,0
24416,312,11400,4200,2,1
24417,312,10789,2400,0,0
24418,312,10799,3000,0,0
24419,312,11990,5400,0,0
24420,312,10199,3600,0,0
24421,312,12000,6000,0,0
24422,312,13200,3600,2,1
24423,312,12000,3000,0,1
24424,312,12000,4800,0,0
24425,312,12599,3000,0,0
24426,312,12599,6000,0,0
24427,312,12589,1800,0,0
24428,312,13799,3600,0,0
24429,312,10799,4800,0,0
24430,312,12000,4200,0,0
24431,312,12000,1200,0,0
24432,312,10799,4200,0,0
24433,312,13200,5400,0,0
24434,312,10199,4800,0,0
24435,312,13799,3000,2,1
24436,312,10188,6000,0,0
24437,312,10188,6600,0,0
24438,312,11400,6000,0,0
24439,312,12599,4800,0,0
24440,312,13799,4200,0,0
24441,312,11400,4800,0,0
24442,312,11990,6600,2,1
24443,312,10799,5400,0,0
24444,312,12000,2400,0,0
24445,312,3000,3000,0,0
24446,312,5400,3600,2,1
24447,312,10200,6000,0,0
24448,312,10200,6600,2,1
24449,312,12000,6600,0,0
24450,312,11400,6000,0,0
24451,312,11400,6600,0,0
24452,312,9600,6000,0,0
24453,312,9600,4800,0,0
24454,312,10200,5400,2,1
24455,312,10800,6000,0,0
24456,312,10200,6600,2,1
24457,312,13800,6600,0,0
24458,312,12600,6600,0,0
24459,312,12600,6000,0,0
24460,312,12600,5400,2,1
24461,312,13200,6000,0,0
24462,312,13800,5400,2,1
24463,312,14400,6000,0,0
24464,312,14400,4800,0,0
24465,312,13800,4200,0,0
24466,312,13200,4800,0,0
24467,312,13200,4200,0,0
24468,312,12600,3600,0,0
24469,312,12600,1800,0,0
24470,312,13200,2400,2,1
24471,312,13200,3000,0,0
24472,312,13800,3600,0,0
24473,312,10200,3600,0,0
24474,312,10200,4200,0,0
24475,312,10800,4800,0,0
24476,312,11400,4200,2,1
24477,312,11400,3600,0,0
24478,312,10800,3000,0,0
24479,312,10800,2400,2,1
24480,312,11400,1800,0,0
24481,312,12000,1200,0,0
24482,312,12000,1800,0,0
24483,312,12000,2400,2,1
24484,312,12000,3000,2,1
24485,312,12000,3600,0,0
24486,312,12000,4200,0,0
24487,312,12000,4800,0,0
24488,312,11400,5400,0,0
24489,312,12000,6000,0,0
24490,312,11400,6600,2,1
24491,312,10800,6000,0,0
24492,312,12000,4200,0,0
24493,312,12600,4200,0,0
24494,312,12000,4800,0,0
24495,312,11400,5400,0,0
24496,312,12000,6000,0,0
24497,312,13800,6600,2,1
24498,312,14400,6000,0,0
24499,312,14400,4800,0,0
24500,312,13800,5400,0,0
24501,312,13200,6000,0,0
24502,312,13800,3000,0,0
24503,312,14400,3600,2,1
24504,312,9600,4800,2,1
24505,312,10200,5400,0,0
24506,312,10800,4800,2,1
24507,312,11400,4200,0,0
24508,312,10800,3600,0,0
24509,312,10200,3000,2,1
24510,312,9600,3600,2,1
24511,312,10200,4200,0,0
24512,312,12000,1800,0,0
24513,312,12000,2400,0,0
24514,312,12000,3000,0,0
24515,312,12000,3600,0,0
24516,312,11400,3000,0,0
24517,312,10800,2400,0,0
24518,312,11400,1800,0,0
24519,312,12000,1200,0,0
24520,312,12600,1800,0,0
24521,312,13200,2400,0,0
24522,312,12600,3000,0,0
24523,312,13200,3600,2,1
24524,312,13800,4200,0,0
24525,312,13200,4800,2,1
24526,312,12600,5400,0,0
24527,312,12600,6600,0,0
24528,312,6000,6600,2,1
24529,312,6000,6000,0,0
24530,312,6600,5400,0,0
24531,312,3000,5400,0,0
24532,312,3600,5400,0,0
24533,312,3600,6000,2,1
24534,312,1800,6000,0,0
24535,312,2400,6600,0,0
24536,312,2400,5400,0,0
24537,312,6600,4200,0,0
24538,312,4800,6000,0,0
24539,312,4200,6600,2,1
24540,312,4200,5400,0,0
24541,312,3600,4800,0,0
24542,312,4200,4200,0,0
24543,312,4800,4800,0,0
24544,312,5400,5400,0,0
24545,312,6000,4800,2,1
24546,312,6000,4200,0,0
24547,312,6000,3600,0,0
24548,312,6000,2400,0,0
24549,312,6600,3000,0,0
24550,312,6600,1800,0,0
24551,312,6000,1200,0,0
24552,312,5400,1800,0,0
24553,312,4800,2400,0,1
24554,312,5400,3000,0,0
24555,312,4800,3600,2,1
24556,312,4200,3000,2,1
24557,312,3600,3600,2,1
24558,312,3000,4200,0,0
24559,312,2400,4800,0,0
24560,312,1800,3000,0,0
24561,312,1800,4200,0,0
24562,312,2400,3600,2,1
24563,312,2400,3000,0,0
24564,312,3000,2400,0,0
24565,312,3600,3000,0,0
24566,312,4200,1800,2,1
24567,312,4200,2400,0,0
24568,312,4800,1800,2,1
24569,312,4200,1200,0,0
24570,312,3600,1800,0,0
24571,312,3000,1200,0,0
24572,312,2400,1800,0,0
24573,312,1800,1200,0,0
24574,312,1800,2400,0,0
25085,316,4800,2400,0,1
25086,316,4800,2400,0,1
25087,316,13799,6000,0,0
25088,316,11400,1800,0,0
25089,316,13200,2400,0,0
25090,316,13200,4200,0,0
25091,316,13799,6600,0,0
25092,316,12599,3600,0,0
25093,316,11400,3600,0,0
25094,316,12000,3600,2,1
25095,316,13799,4800,0,0
25096,316,11400,4200,2,1
25097,316,10789,2400,0,0
25098,316,10799,3000,0,0
25099,316,11990,5400,0,0
25100,316,10199,3600,0,0
25101,316,12000,6000,0,0
25102,316,13200,3600,2,1
25103,316,12000,3000,0,1
25104,316,12000,4800,0,0
25105,316,12599,3000,0,0
25106,316,12599,6000,0,0
25107,316,12589,1800,0,0
25108,316,13799,3600,0,0
25109,316,10799,4800,0,0
25110,316,12000,4200,0,0
25111,316,12000,1200,0,0
25112,316,10799,4200,0,0
25113,316,13200,5400,0,0
25114,316,10199,4800,0,0
25115,316,13799,3000,2,1
25116,316,10188,6000,0,0
25117,316,10188,6600,0,0
25118,316,11400,6000,0,0
25119,316,12599,4800,0,0
25120,316,13799,4200,0,0
25121,316,11400,4800,0,0
25122,316,11990,6600,2,1
25123,316,10799,5400,0,0
25124,316,12000,2400,0,0
25125,316,3000,3000,0,0
25126,316,5400,3600,2,1
25127,316,10200,6000,0,0
25128,316,10200,6600,2,1
25129,316,12000,6600,0,0
25130,316,11400,6000,0,0
25131,316,11400,6600,0,0
25132,316,9600,6000,0,0
25133,316,9600,4800,0,0
25134,316,10200,5400,2,1
25135,316,10800,6000,0,0
25136,316,10200,6600,2,1
25137,316,13800,6600,0,0
25138,316,12600,6600,0,0
25139,316,12600,6000,0,0
25140,316,12600,5400,2,1
25141,316,13200,6000,0,0
25142,316,13800,5400,2,1
25143,316,14400,6000,0,0
25144,316,14400,4800,0,0
25145,316,13800,4200,0,0
25146,316,13200,4800,0,0
25147,316,13200,4200,0,0
25148,316,12600,3600,0,0
25149,316,12600,1800,0,0
25150,316,13200,2400,2,1
25151,316,13200,3000,0,0
25152,316,13800,3600,0,0
25153,316,10200,3600,0,0
25154,316,10200,4200,0,0
25155,316,10800,4800,0,0
25156,316,11400,4200,2,1
25157,316,11400,3600,0,0
25158,316,10800,3000,0,0
25159,316,10800,2400,2,1
25160,316,11400,1800,0,0
25161,316,12000,1200,0,0
25162,316,12000,1800,0,0
25163,316,12000,2400,2,1
25164,316,12000,3000,2,1
25165,316,12000,3600,0,0
25166,316,12000,4200,0,0
25167,316,12000,4800,0,0
25168,316,11400,5400,0,0
25169,316,12000,6000,0,0
25170,316,11400,6600,2,1
25171,316,10800,6000,0,0
25172,316,12000,4200,0,0
25173,316,12600,4200,0,0
25174,316,12000,4800,0,0
25175,316,11400,5400,0,0
25176,316,12000,6000,0,0
25177,316,13800,6600,2,1
25178,316,14400,6000,0,0
25179,316,14400,4800,0,0
25180,316,13800,5400,0,0
25181,316,13200,6000,0,0
25182,316,13800,3000,0,0
25183,316,14400,3600,2,1
25184,316,9600,4800,2,1
25185,316,10200,5400,0,0
