ID,Tablename,Object_ID,Flags,PushID
1263,CHRCUSTOMIZATIONREQCHOICE,4105,1,68943
1264,CHRCUSTOMIZATIONREQCHOICE,4106,1,68943
1265,CHRCUSTOMIZATIONREQCHOICE,4107,1,68943
1266,CHRCUSTOMIZATIONREQCHOICE,4108,1,68943
1267,CHRCUSTOMIZATIONREQCHOICE,4109,1,68943
1268,CHRCUSTOMIZATIONREQCHOICE,4110,1,68943
1269,CHRCUSTOMIZATIONREQCHOICE,4111,1,68943
1270,QUESTV2,65655,1,68943
1271,QUESTV2,65656,1,68943
1272,TACTENCRYPTION,387,1,68943
1273,AREASHAREINFO,512,0,69216
1274,SPELLSCRIPTTEXT,12981,0,69233
1275,SPELLSCRIPTTEXT,12982,0,69233
1276,BATTLEPAYDELIVERABLE,647,0,68537
1277,BATTLEPAYDELIVERABLE,648,0,68537
1278,BATTLEPAYDELIVERABLE,649,0,68537
1279,BATTLEPAYDELIVERABLE,650,0,68537
1280,BATTLEPAYDELIVERABLE,651,0,68537
1281,BATTLEPAYDELIVERABLE,652,0,68537
1282,BATTLEPAYDELIVERABLE,653,0,68537
1283,BATTLEPAYDELIVERABLE,654,0,68537
1284,BATTLEPAYPRODUCT,735,0,68537
1285,BATTLEPAYPRODUCT,736,0,68537
1286,BATTLEPAYPRODUCT,737,0,68537
1287,BATTLEPAYPRODUCT,738,0,68537
1288,BATTLEPAYSHOPENTRY,57,0,68537
1289,BATTLEPAYSHOPENTRY,354,0,68537
1290,BATTLEPAYSHOPENTRY,355,0,68537
1291,BATTLEPAYSHOPENTRY,356,0,68537
1292,BATTLEPAYSHOPENTRY,357,0,68537
1293,NAMEDPOINT,135522,0,69257
1294,PHASE,18890,0,69256
1295,SPAWNGROUP,2190057,0,69256
1296,SPAWNGROUP,2190064,0,69256
1297,SPAWNGROUP,2190067,0,69256
1298,GLOBALSTRINGS,48952,0,69237
1299,GLOBALSTRINGS,49017,0,69237
1300,SPELLEFFECT,913443,0,69248
1301,SPELLMISC,479023,0,69248
1302,SPELLSCRIPT,6791,0,69248
1303,SPELLSCRIPT,71668,0,69248
1304,SPELLSCRIPT,72586,0,69248
1305,SPELLSCRIPT,75279,0,69248
1306,SPELLSCRIPTPACKAGE,47541,0,69248
1307,GAMEOBJECTS,364440,0,69261
1308,MODIFIERTREE,194049,0,69262
1309,MODIFIERTREE,194050,0,69262
1310,MODIFIERTREE,194051,0,69262
1311,MODIFIERTREE,194052,0,69262
1312,MODIFIERTREE,194053,0,69262
1313,MODIFIERTREE,194054,0,69262
1314,CREATUREDIFFICULTY,210048,0,69258
1315,CREATUREDIFFICULTY,210049,0,69258
1316,CREATUREDIFFICULTY,210068,0,69258
1317,CREATUREDIFFICULTY,210073,0,69258
1318,CREATUREDIFFICULTY,210147,0,69258
1319,CREATUREDIFFICULTY,210182,0,69258
1320,CREATUREDIFFICULTYTREASURE,131625,0,69258
1321,CREATUREDIFFICULTYTREASURE,131626,0,69258
1322,CREATUREDIFFICULTYTREASURE,131627,0,69258
1323,CREATUREDIFFICULTYTREASURE,131628,0,69258
1324,CREATUREDIFFICULTYTREASURE,131629,0,69258
1325,CREATUREDIFFICULTYTREASURE,131630,0,69258
1326,CREATUREDIFFICULTYTREASURE,131631,0,69258
1327,MODIFIERTREE,175576,0,69258
1328,MODIFIERTREE,175577,0,69258
1329,MODIFIERTREE,175578,0,69258
1330,MODIFIERTREE,175579,0,69258
1331,MODIFIERTREE,175580,0,69258
1332,MODIFIERTREE,175581,0,69258
1333,MODIFIERTREE,175582,0,69258
1334,MODIFIERTREE,175583,0,69258
1335,MODIFIERTREE,175584,0,69258
1336,MODIFIERTREE,175585,0,69258
1337,MODIFIERTREE,194020,0,69258
1338,MODIFIERTREE,194021,0,69258
1339,MODIFIERTREE,194022,0,69258
1340,MODIFIERTREE,194023,0,69258
1341,MODIFIERTREE,194024,0,69258
1342,MODIFIERTREE,194025,0,69258
1343,MODIFIERTREE,194026,0,69258
1344,MODIFIERTREE,194027,0,69258
1345,MODIFIERTREE,194028,0,69258
1346,MODIFIERTREE,194029,0,69258
1347,MODIFIERTREE,194030,0,69258
1348,MODIFIERTREE,194032,0,69258
1349,MODIFIERTREE,194033,0,69258
1350,MODIFIERTREE,194034,0,69258
1351,MODIFIERTREE,194035,0,69258
1352,MODIFIERTREE,194036,0,69258
1353,MODIFIERTREE,194037,0,69258
1354,PLAYERCONDITION,98672,0,69258
1355,TREASURE,109061,0,69258
1356,TREASUREITEM,1238869,0,69258
1357,TREASUREITEM,1238870,0,69258
1358,TREASUREITEM,1238871,0,69258
1359,TREASUREITEM,1283406,0,69258
1360,TREASUREITEM,1283407,0,69258
1361,NAMEDPOINT,135838,0,69265
1362,NAMEDPOINT,135839,0,69265
1363,SPAWNLOC,3705252,0,69265
1364,SPAWNLOC,3705275,0,69265
1365,SPELLEFFECT,911852,0,69265
1366,SPELLEFFECT,911853,0,69265
1367,STRINGID,86508,0,69265
1368,STRINGID,86509,0,69265
1369,GLOBALSTRINGS,48833,0,69201
1370,MODIFIERTREE,190220,0,69263
1371,MODIFIERTREE,190222,0,69263
1372,MODIFIERTREE,190223,0,69263
1373,MODIFIERTREE,194067,0,69263
1374,MODIFIERTREE,194068,0,69263
1375,MODIFIERTREE,179571,0,69259
1376,MODIFIERTREE,194031,0,69259
1377,BROADCASTTEXT,206987,0,69266
1378,BATTLEPAYSHOPENTRY,356,0,69267
1379,SPELLEFFECT,813057,0,69269
1380,SPELLEFFECT,819575,0,69269
1381,BATTLEPAYSHOPENTRY,351,0,69271
1382,BATTLEPAYSHOPENTRY,57,0,69274
1383,BATTLEPAYSHOPENTRY,351,0,69274
1384,BATTLEPAYSHOPENTRY,354,0,69274
1385,BATTLEPAYSHOPENTRY,355,0,69274
1386,BATTLEPAYSHOPENTRY,356,0,69274
1387,BATTLEPAYSHOPENTRY,357,0,69274
1388,GROUPFINDERACTIVITY,1022,0,69273
1389,AI_GROUPACTIONSET,893247,0,69270
1390,AI_GROUPACTIONSET,907379,0,69270
1391,SPAWNEVENT,4027948,0,69270
1392,FILEDATA,1802345,0,69275
1393,FILEDATA,2431071,0,69275
1394,FILEDATA,2431072,0,69275
1395,FILEDATA,2431073,0,69275
1396,FILEDATA,2431074,0,69275
1397,FILEDATA,2431075,0,69275
1398,FILEDATA,2431076,0,69275
1399,FILEDATA,2431077,0,69275
1400,FILEDATA,2431078,0,69275
1401,FILEDATA,2431079,0,69275
1402,FILEDATA,2431080,0,69275
1403,FILEDATA,2431081,0,69275
1404,FILEDATA,2431082,0,69275
1405,FILEDATA,2431085,0,69275
1406,FILEDATA,2431086,0,69275
1407,FILEDATA,2431087,0,69275
1408,FILEDATA,2431088,0,69275
1409,FILEDATA,2431090,0,69275
1410,FILEDATA,2431091,0,69275
1411,FILEDATA,2431092,0,69275
1412,FILEDATA,2431093,0,69275
1413,FILEDATA,2431094,0,69275
1414,FILEDATA,2431095,0,69275
1415,FILEDATA,2431096,0,69275
1416,FILEDATA,2431097,0,69275
1417,FILEDATA,2431098,0,69275
1418,FILEDATA,2431099,0,69275
1419,FILEDATA,2431100,0,69275
1420,FILEDATA,2431101,0,69275
1421,FILEDATA,2431102,0,69275
1422,FILEDATA,2431103,0,69275
1423,FILEDATA,2431104,0,69275
1424,FILEDATA,2431181,0,69275
1425,FILEDATA,2431182,0,69275
1426,FILEDATA,2431185,0,69275
1427,FILEDATA,2431186,0,69275
1428,FILEDATA,2431187,0,69275
1429,FILEDATA,2431188,0,69275
1430,FILEDATA,2431189,0,69275
1431,FILEDATA,2431190,0,69275
1432,FILEDATA,2431191,0,69275
1433,FILEDATA,2431192,0,69275
1434,FILEDATA,2431194,0,69275
1435,FILEDATA,2431196,0,69275
1436,FILEDATA,2431199,0,69275
1437,FILEDATA,2431200,0,69275
1438,FILEDATA,2431201,0,69275
1439,FILEDATA,2431202,0,69275
1440,FILEDATA,2431203,0,69275
1441,FILEDATA,2431204,0,69275
1442,FILEDATA,2431206,0,69275
1443,FILEDATA,2431207,0,69275
1444,FILEDATA,2431208,0,69275
1445,FILEDATA,2431210,0,69275
1446,FILEDATA,2431211,0,69275
1447,FILEDATA,2431212,0,69275
1448,FILEDATA,2431742,0,69275
1449,FILEDATA,2431743,0,69275
1450,FILEDATA,2431744,0,69275
1451,FILEDATA,2431745,0,69275
1452,FILEDATA,2431746,0,69275
1453,FILEDATA,2431747,0,69275
1454,FILEDATA,2431748,0,69275
1455,FILEDATA,2431749,0,69275
1456,FILEDATA,2431750,0,69275
1457,FILEDATA,2431751,0,69275
1458,FILEDATA,2431752,0,69275
1459,FILEDATA,2431753,0,69275
1460,FILEDATA,2431754,0,69275
1461,FILEDATA,2431755,0,69275
1462,FILEDATA,2431756,0,69275
1463,FILEDATA,2431757,0,69275
1464,FILEDATA,2431758,0,69275
1465,FILEDATA,2431759,0,69275
1466,FILEDATA,2431760,0,69275
1467,FILEDATA,2431761,0,69275
1468,FILEDATA,2431762,0,69275
1469,FILEDATA,2431763,0,69275
1470,FILEDATA,2431764,0,69275
1471,FILEDATA,2431765,0,69275
1472,FILEDATA,2431766,0,69275
1473,FILEDATA,2431767,0,69275
1474,FILEDATA,2431768,0,69275
1475,FILEDATA,2431769,0,69275
1476,FILEDATA,2431770,0,69275
1477,FILEDATA,2431771,0,69275
1478,FILEDATA,2431772,0,69275
1479,FILEDATA,2431773,0,69275
1480,FILEDATA,2431774,0,69275
1481,FILEDATA,2431775,0,69275
1482,FILEDATA,2431776,0,69275
1483,FILEDATA,2431777,0,69275
1484,FILEDATA,2431778,0,69275
1485,FILEDATA,2431779,0,69275
1486,FILEDATA,2431780,0,69275
1487,FILEDATA,2431781,0,69275
1488,FILEDATA,2431782,0,69275
1489,FILEDATA,2431783,0,69275
1490,FILEDATA,2431784,0,69275
1491,FILEDATA,2431785,0,69275
1492,FILEDATA,2431786,0,69275
1493,FILEDATA,2431787,0,69275
1494,FILEDATA,2431788,0,69275
1495,FILEDATA,2431789,0,69275
1496,FILEDATA,2431790,0,69275
1497,FILEDATA,2431791,0,69275
1498,FILEDATA,2431792,0,69275
1499,FILEDATA,2431793,0,69275
1500,FILEDATA,2431794,0,69275
1501,FILEDATA,2431795,0,69275
1502,FILEDATA,2431796,0,69275
1503,FILEDATA,2431797,0,69275
1504,FILEDATA,2431798,0,69275
1505,FILEDATA,2431799,0,69275
1506,FILEDATA,3172224,0,69275
1507,FILEDATA,3172226,0,69275
1508,FILEDATA,3172330,0,69275
1509,FILEDATA,3172331,0,69275
1510,FILEDATA,3172332,0,69275
1511,FILEDATA,3172333,0,69275
1512,FILEDATA,4614531,0,69275
1513,FILEDATA,4614533,0,69275
1514,FILEDATA,4614535,0,69275
1515,FILEDATA,4614536,0,69275
1516,FILEDATA,4614537,0,69275
1517,FILEDATA,4614538,0,69275
1518,FILEDATA,4614539,0,69275
1519,FILEDATA,4614540,0,69275
1520,FILEDATA,4614541,0,69275
1521,FILEDATA,4614542,0,69275
1522,FILEDATA,4614544,0,69275
1523,FILEDATA,4614545,0,69275
1524,FILEDATA,4614547,0,69275
1525,FILEDATA,4614548,0,69275
1526,FILEDATA,4614550,0,69275
1527,FILEDATA,4614551,0,69275
1528,FILEDATA,4614552,0,69275
1529,FILEDATA,4614554,0,69275
1530,FILEDATA,4614555,0,69275
1531,FILEDATA,4614556,0,69275
1532,FILEDATA,4614557,0,69275
1533,FILEDATA,4614559,0,69275
1534,FILEDATA,4614560,0,69275
1535,FILEDATA,4614561,0,69275
1536,FILEDATA,4614563,0,69275
1537,FILEDATA,4614564,0,69275
1538,FILEDATA,4614565,0,69275
1539,FILEDATA,4614567,0,69275
1540,FILEDATA,4614568,0,69275
1541,FILEDATA,4614570,0,69275
1542,FILEDATA,4614571,0,69275
1543,FILEDATA,4614572,0,69275
1544,FILEDATA,4614573,0,69275
1545,FILEDATA,4614574,0,69275
1546,FILEDATA,4614576,0,69275
1547,FILEDATA,4614577,0,69275
1548,FILEDATA,4614578,0,69275
1549,FILEDATA,4614580,0,69275
1550,FILEDATA,4614581,0,69275
1551,FILEDATA,4614583,0,69275
1552,FILEDATA,4614585,0,69275
1553,FILEDATA,4614586,0,69275
1554,FILEDATA,4614587,0,69275
1555,FILEDATA,4614589,0,69275
1556,FILEDATA,4614593,0,69275
1557,FILEDATA,4614594,0,69275
1558,FILEDATA,4614595,0,69275
1559,FILEDATA,4614596,0,69275
1560,FILEDATA,4614597,0,69275
1561,FILEDATA,4614598,0,69275
1562,FILEDATA,4614599,0,69275
1563,FILEDATA,4614600,0,69275
1564,FILEDATA,4614601,0,69275
1565,FILEDATA,4614602,0,69275
1566,FILEDATA,4614603,0,69275
1567,FILEDATA,4614604,0,69275
1568,FILEDATA,4614605,0,69275
1569,FILEDATA,4614607,0,69275
1570,FILEDATA,4615180,0,69275
1571,FILEDATA,4615183,0,69275
1572,FILEDATA,4615186,0,69275
1573,FILEDATA,4615189,0,69275
1574,MODELFILEDATA,79329,0,69275
1575,MODELFILEDATA,79330,0,69275
1576,MODELFILEDATA,79331,0,69275
1577,MODELFILEDATA,79332,0,69275
1578,MODELFILEDATA,79333,0,69275
1579,MODELFILEDATA,79334,0,69275
1580,MODELFILEDATA,79335,0,69275
1581,MODELFILEDATA,79336,0,69275
1582,MODELFILEDATA,79337,0,69275
1583,MODELFILEDATA,79338,0,69275
1584,MODELFILEDATA,79339,0,69275
1585,MODELFILEDATA,79340,0,69275
1586,MODELFILEDATA,79341,0,69275
1587,MODELFILEDATA,79342,0,69275
1588,MODELFILEDATA,79343,0,69275
1589,MODELFILEDATA,79344,0,69275
1590,MODELFILEDATA,79345,0,69275
1591,MODELFILEDATA,79346,0,69275
1592,MODELFILEDATA,79347,0,69275
1593,MODELFILEDATA,79348,0,69275
1594,MODELFILEDATA,79349,0,69275
1595,MODELFILEDATA,79350,0,69275
1596,MODELFILEDATA,79351,0,69275
1597,MODELFILEDATA,79352,0,69275
1598,MODELFILEDATA,79353,0,69275
1599,MODELFILEDATA,79354,0,69275
1600,MODELFILEDATA,79355,0,69275
1601,MODELFILEDATA,79356,0,69275
1602,MODELFILEDATA,79357,0,69275
1603,MODELFILEDATA,87386,0,69275
1604,MODELFILEDATA,87387,0,69275
1605,AI_TRIGGERACTION,166210,0,69272
1606,SPELLMISC,465463,0,69272
1607,SCENESCRIPT,36300,0,69264
1608,SCENESCRIPT,36301,0,69264
1609,SCENESCRIPT,36302,0,69264
1610,SCENESCRIPT,36303,0,69264
1611,SCENESCRIPT,36304,0,69264
1612,SCENESCRIPT,36305,0,69264
1613,SCENESCRIPT,36306,0,69264
1614,SCENESCRIPT,36307,0,69264
1615,SCENESCRIPT,36308,0,69264
1616,SCENESCRIPT,36309,0,69264
1617,SCENESCRIPT,36310,0,69264
1618,SCENESCRIPT,36311,0,69264
1619,SCENESCRIPT,36312,0,69264
1620,SCENESCRIPT,36313,0,69264
1621,SCENESCRIPT,36314,0,69264
1622,SCENESCRIPT,36315,0,69264
1623,SCENESCRIPT,36318,0,69264
1624,SCENESCRIPT,36320,0,69264
1625,SCENESCRIPT,36321,0,69264
1626,SCENESCRIPT,36322,0,69264
1627,SCENESCRIPT,36323,0,69264
1628,SCENESCRIPT,36325,0,69264
1629,SCENESCRIPT,36326,0,69264
1630,SCENESCRIPT,36329,0,69264
1631,SCENESCRIPT,36330,0,69264
1632,SCENESCRIPT,36332,0,69264
1633,SCENESCRIPT,36334,0,69264
1634,SCENESCRIPT,36335,0,69264
1635,SCENESCRIPT,36336,0,69264
1636,SCENESCRIPT,36337,0,69264
1637,SCENESCRIPT,36338,0,69264
1638,SCENESCRIPT,36339,0,69264
1639,SCENESCRIPT,36341,0,69264
1640,SCENESCRIPT,36342,0,69264
1641,SCENESCRIPT,36343,0,69264
1642,SCENESCRIPT,36345,0,69264
1643,SCENESCRIPT,36346,0,69264
1644,SCENESCRIPT,36347,0,69264
1645,SCENESCRIPT,36348,0,69264
1646,SCENESCRIPT,36349,0,69264
1647,SCENESCRIPT,36350,0,69264
1648,SCENESCRIPT,36351,0,69264
1649,SCENESCRIPT,36352,0,69264
1650,SCENESCRIPT,36354,0,69264
1651,SCENESCRIPT,36355,0,69264
1652,SCENESCRIPT,36357,0,69264
1653,SCENESCRIPT,36358,0,69264
1654,SCENESCRIPT,36360,0,69264
1655,SCENESCRIPT,36361,0,69264
1656,SCENESCRIPT,36362,0,69264
1657,SCENESCRIPT,36363,0,69264
1658,SCENESCRIPT,36364,0,69264
1659,SCENESCRIPT,36367,0,69264
1660,SCENESCRIPT,36368,0,69264
1661,SCENESCRIPT,36370,0,69264
1662,SCENESCRIPT,36371,0,69264
1663,SCENESCRIPT,36372,0,69264
1664,SCENESCRIPT,36373,0,69264
1665,SCENESCRIPT,36374,0,69264
1666,SCENESCRIPT,36376,0,69264
1667,SCENESCRIPT,36378,0,69264
1668,SCENESCRIPT,36380,0,69264
1669,SCENESCRIPT,36381,0,69264
1670,SCENESCRIPT,36382,0,69264
1671,SCENESCRIPT,36385,0,69264
1672,SCENESCRIPT,36386,0,69264
1673,SCENESCRIPT,36387,0,69264
1674,SCENESCRIPT,36389,0,69264
1675,SCENESCRIPT,36392,0,69264
1676,SCENESCRIPT,36396,0,69264
1677,SCENESCRIPT,36463,0,69264
1678,SCENESCRIPT,36578,0,69264
1679,SCENESCRIPT,36692,0,69264
1680,SCENESCRIPTOLD,1007093,0,69264
1681,SCENESCRIPTOLD,1007094,0,69264
1682,SCENESCRIPTOLD,1007095,0,69264
1683,SCENESCRIPTOLD,1007096,0,69264
1684,SCENESCRIPTOLD,1007097,0,69264
1685,SCENESCRIPTOLD,1007098,0,69264
1686,SCENESCRIPTOLD,1007099,0,69264
1687,SCENESCRIPTOLD,1007100,0,69264
1688,SCENESCRIPTOLD,1007101,0,69264
1689,SCENESCRIPTOLD,1007102,0,69264
1690,SCENESCRIPTOLD,1007103,0,69264
1691,SCENESCRIPTOLD,1007104,0,69264
1692,SCENESCRIPTOLD,1007105,0,69264
1693,SCENESCRIPTOLD,1007106,0,69264
1694,SCENESCRIPTOLD,1007107,0,69264
1695,SCENESCRIPTOLD,1007108,0,69264
1696,SCENESCRIPTOLD,1007109,0,69264
1697,SCENESCRIPTOLD,1007110,0,69264
1698,SCENESCRIPTOLD,1007111,0,69264
1699,SCENESCRIPTOLD,1007112,0,69264
1700,SCENESCRIPTOLD,1007113,0,69264
1701,SCENESCRIPTOLD,1007114,0,69264
1702,SCENESCRIPTOLD,1007115,0,69264
1703,SCENESCRIPTOLD,1007116,0,69264
1704,SCENESCRIPTOLD,1007117,0,69264
1705,SCENESCRIPTOLD,1007118,0,69264
1706,SCENESCRIPTOLD,1007119,0,69264
1707,SCENESCRIPTOLD,1007120,0,69264
1708,SCENESCRIPTOLD,1007121,0,69264
1709,SCENESCRIPTOLD,1007122,0,69264
1710,SCENESCRIPTOLD,1007123,0,69264
1711,SCENESCRIPTOLD,1007124,0,69264
1712,SCENESCRIPTOLD,1007125,0,69264
1713,SCENESCRIPTOLD,1007126,0,69264
1714,SCENESCRIPTOLDTEXT,1032872,0,69264
1715,SCENESCRIPTOLDTEXT,1032873,0,69264
1716,SCENESCRIPTOLDTEXT,1032874,0,69264
1717,SCENESCRIPTOLDTEXT,1032875,0,69264
1718,SCENESCRIPTOLDTEXT,1032876,0,69264
1719,SCENESCRIPTOLDTEXT,1032877,0,69264
1720,SCENESCRIPTOLDTEXT,1032878,0,69264
1721,SCENESCRIPTOLDTEXT,1032879,0,69264
1722,SCENESCRIPTOLDTEXT,1032880,0,69264
1723,SCENESCRIPTOLDTEXT,1032881,0,69264
1724,SCENESCRIPTOLDTEXT,1032882,0,69264
1725,SCENESCRIPTOLDTEXT,1032883,0,69264
1726,SCENESCRIPTOLDTEXT,1032884,0,69264
1727,SCENESCRIPTOLDTEXT,1032885,0,69264
1728,SCENESCRIPTOLDTEXT,1032886,0,69264
1729,SCENESCRIPTOLDTEXT,1032887,0,69264
1730,SCENESCRIPTOLDTEXT,1032888,0,69264
1731,SCENESCRIPTOLDTEXT,1032889,0,69264
1732,SCENESCRIPTOLDTEXT,1032890,0,69264
1733,SCENESCRIPTOLDTEXT,1032891,0,69264
1734,SCENESCRIPTOLDTEXT,1032892,0,69264
1735,SCENESCRIPTOLDTEXT,1032893,0,69264
1736,SCENESCRIPTOLDTEXT,1032894,0,69264
1737,SCENESCRIPTOLDTEXT,1032895,0,69264
1738,SCENESCRIPTOLDTEXT,1032896,0,69264
1739,SCENESCRIPTOLDTEXT,1032897,0,69264
1740,SCENESCRIPTOLDTEXT,1032898,0,69264
1741,SCENESCRIPTOLDTEXT,1032899,0,69264
1742,SCENESCRIPTOLDTEXT,1032900,0,69264
1743,SCENESCRIPTOLDTEXT,1032901,0,69264
1744,SCENESCRIPTOLDTEXT,1032902,0,69264
1745,SCENESCRIPTOLDTEXT,1032903,0,69264
1746,SCENESCRIPTOLDTEXT,1032904,0,69264
1747,SCENESCRIPTOLDTEXT,1032905,0,69264
1748,SCENESCRIPTOLDTEXT,1032906,0,69264
1749,SCENESCRIPTOLDTEXT,1032907,0,69264
1750,SCENESCRIPTOLDTEXT,1032908,0,69264
1751,SCENESCRIPTOLDTEXT,1032909,0,69264
1752,SCENESCRIPTOLDTEXT,1032910,0,69264
1753,SCENESCRIPTOLDTEXT,1032911,0,69264
1754,SCENESCRIPTOLDTEXT,1032912,0,69264
1755,SCENESCRIPTOLDTEXT,1032913,0,69264
1756,SCENESCRIPTOLDTEXT,1032914,0,69264
1757,SCENESCRIPTOLDTEXT,1032915,0,69264
1758,SCENESCRIPTOLDTEXT,1032916,0,69264
1759,SCENESCRIPTOLDTEXT,1032917,0,69264
1760,SCENESCRIPTOLDTEXT,1032918,0,69264
1761,SCENESCRIPTOLDTEXT,1032919,0,69264
1762,SCENESCRIPTOLDTEXT,1032920,0,69264
1763,SCENESCRIPTOLDTEXT,1032921,0,69264
1764,SCENESCRIPTOLDTEXT,1032922,0,69264
1765,SCENESCRIPTOLDTEXT,1032923,0,69264
1766,SCENESCRIPTOLDTEXT,1032924,0,69264
1767,SCENESCRIPTOLDTEXT,1032925,0,69264
1768,SCENESCRIPTOLDTEXT,1032926,0,69264
1769,SCENESCRIPTOLDTEXT,1032927,0,69264
1770,SCENESCRIPTOLDTEXT,1032928,0,69264
1771,SCENESCRIPTOLDTEXT,1032929,0,69264
1772,SCENESCRIPTOLDTEXT,1032930,0,69264
1773,SCENESCRIPTOLDTEXT,1032931,0,69264
1774,SCENESCRIPTOLDTEXT,1032932,0,69264
1775,SCENESCRIPTOLDTEXT,1032933,0,69264
1776,SCENESCRIPTOLDTEXT,1032934,0,69264
1777,SCENESCRIPTOLDTEXT,1032935,0,69264
1778,SCENESCRIPTOLDTEXT,1032936,0,69264
1779,SCENESCRIPTOLDTEXT,1032937,0,69264
1780,SCENESCRIPTOLDTEXT,1032938,0,69264
1781,SCENESCRIPTOLDTEXT,1032939,0,69264
1782,SCENESCRIPTOLDTEXT,1032940,0,69264
1783,SCENESCRIPTOLDTEXT,1032941,0,69264
1784,SCENESCRIPTOLDTEXT,1032942,0,69264
1785,SCENESCRIPTOLDTEXT,1032943,0,69264
1786,SCENESCRIPTOLDTEXT,1032944,0,69264
1787,SCENESCRIPTOLDTEXT,1032945,0,69264
1788,SCENESCRIPTOLDTEXT,1032946,0,69264
1789,SCENESCRIPTOLDTEXT,1032947,0,69264
1790,SCENESCRIPTOLDTEXT,1032948,0,69264
1791,SCENESCRIPTOLDTEXT,1032949,0,69264
1792,SCENESCRIPTOLDTEXT,1032950,0,69264
1793,SCENESCRIPTOLDTEXT,1032951,0,69264
1794,SCENESCRIPTOLDTEXT,1032952,0,69264
1795,SCENESCRIPTOLDTEXT,1032953,0,69264
1796,SCENESCRIPTOLDTEXT,1032954,0,69264
1797,SCENESCRIPTOLDTEXT,1032955,0,69264
1798,SCENESCRIPTOLDTEXT,1032956,0,69264
1799,SCENESCRIPTOLDTEXT,1032957,0,69264
1800,SCENESCRIPTOLDTEXT,1032958,0,69264
1801,SCENESCRIPTOLDTEXT,1032959,0,69264
1802,SCENESCRIPTOLDTEXT,1032960,0,69264
1803,SCENESCRIPTOLDTEXT,1032961,0,69264
1804,SCENESCRIPTOLDTEXT,1032962,0,69264
1805,SCENESCRIPTOLDTEXT,1032963,0,69264
1806,SCENESCRIPTOLDTEXT,1032964,0,69264
1807,SCENESCRIPTOLDTEXT,1032965,0,69264
1808,SCENESCRIPTOLDTEXT,1032966,0,69264
1809,SCENESCRIPTOLDTEXT,1032967,0,69264
1810,SCENESCRIPTOLDTEXT,1032968,0,69264
1811,SCENESCRIPTOLDTEXT,1032969,0,69264
1812,SCENESCRIPTOLDTEXT,1032970,0,69264
1813,SCENESCRIPTOLDTEXT,1032971,0,69264
1814,SCENESCRIPTOLDTEXT,1032972,0,69264
1815,SCENESCRIPTOLDTEXT,1032973,0,69264
1816,SCENESCRIPTOLDTEXT,1032974,0,69264
1817,SCENESCRIPTOLDTEXT,1032975,0,69264
1818,SCENESCRIPTOLDTEXT,1032976,0,69264
1819,SKILLLINEABILITY,45972,0,69276
1820,CREATUREDIFFICULTY,187228,0,69278
1821,CREATUREDIFFICULTY,198252,0,69278
1822,CREATUREDIFFICULTY,198254,0,69278
1823,CREATUREDIFFICULTYTREASURE,86024,0,69278
1824,CREATURELABEL,15290,0,69278
1825,SPELLEFFECT,814035,0,69278
1826,SPELLEFFECT,814272,0,69278
1827,SPELLEFFECT,875671,0,69278
1828,SPELLEFFECT,876433,0,69278
1829,SPELLEFFECT,885185,0,69278
1830,SPELLEFFECT,1004305,0,69278
1831,SPELLEFFECT,1004306,0,69278
1832,SPELLMISC,399167,0,69278
1833,SPELLMISC,462718,0,69278
1834,SPELLMISC,635684,0,69278
1835,PLAYERCONDITION,98711,0,69279
1836,QUESTV2,63494,0,69279
1837,SPELLAURAOPTIONS,167304,0,69277
1838,SPELLMISC,434562,0,69277
1839,SCALINGTREASUREDROP,2617,0,69283
1840,SCALINGTREASUREDROP,2618,0,69283
1841,GLOBALSTRINGS,18329,0,69284
1842,ACHIEVEMENT,14502,0,69286
1843,CRITERIATREE,87085,0,69286
1844,CRITERIATREE,87086,0,69286
1845,CRITERIATREE,87087,0,69286
1846,CRITERIATREE,87088,0,69286
1847,CRITERIATREE,87089,0,69286
1848,CRITERIATREE,87090,0,69286
1849,CRITERIATREE,87091,0,69286
1850,CRITERIATREE,87092,0,69286
1851,SCENESCRIPT,36693,0,69285
1852,SCENESCRIPTOLD,1007140,0,69285
1853,SCENESCRIPTOLDTEXT,1033033,0,69285
1854,ACHIEVEMENT,14752,0,69288
1855,AREATRIGGERACTIONSET,29634,0,69280
1856,AREATRIGGERACTIONSET,30042,0,69280
1857,AREATRIGGERCREATEPROPERTIES,25153,0,69280
1858,AREATRIGGERCREATEPROPERTIES,25154,0,69280
1859,AREATRIGGERCREATEPROPERTIES,25155,0,69280
1860,AREATRIGGERCREATEPROPERTIES,25156,0,69280
1861,AREATRIGGERCREATEPROPERTIES,25157,0,69280
1862,AREATRIGGERCREATEPROPERTIES,25158,0,69280
1863,PLAYERCONDITION,97648,0,69280
1864,PLAYERCONDITION,98713,0,69280
1865,PLAYERCONDITION,98714,0,69280
1866,PLAYERCONDITION,98715,0,69280
1867,PLAYERCONDITION,98720,0,69280
1868,PLAYERCONDITION,98721,0,69280
1869,QUESTV2,61813,0,69280
1870,QUESTV2,61814,0,69280
1871,QUESTV2,61815,0,69280
1872,QUESTV2,61816,0,69280
1873,QUESTV2,65143,0,69280
1874,QUESTV2,66614,0,69280
1875,QUESTV2,66615,0,69280
1876,QUESTV2,66616,0,69280
1877,QUESTV2,66617,0,69280
1878,QUESTV2,66618,0,69280
